bid,mutK,status,mutOp,lno
14,src.main.java.org.apache.commons.csv.CSVFormat-48,non-latent,MATH,790
14,src.main.java.org.apache.commons.csv.CSVFormat-37,non-latent,MATH,785
14,src.main.java.org.apache.commons.csv.CSVFormat-49,non-latent,MATH,791
14,src.main.java.org.apache.commons.csv.CSVFormat-36,non-latent,MATH,784
14,src.main.java.org.apache.commons.csv.CSVFormat-51,non-latent,MATH,792
14,src.main.java.org.apache.commons.csv.CSVFormat-56,non-latent,MATH,794
14,src.main.java.org.apache.commons.csv.CSVFormat-55,non-latent,MATH,794
14,src.main.java.org.apache.commons.csv.CSVFormat-41,non-latent,MATH,787
14,src.main.java.org.apache.commons.csv.CSVFormat-47,non-latent,MATH,790
14,src.main.java.org.apache.commons.csv.CSVFormat-368,non-latent,CONDITIONALS_BOUNDARY,973
14,src.main.java.org.apache.commons.csv.CSVFormat-57,non-latent,MATH,795
14,src.main.java.org.apache.commons.csv.CSVFormat-380,discard,CONDITIONALS_BOUNDARY,1039
14,src.main.java.org.apache.commons.csv.CSVFormat-377,discard,CONDITIONALS_BOUNDARY,1039
14,src.main.java.org.apache.commons.csv.CSVFormat-379,discard,CONDITIONALS_BOUNDARY,1039
14,src.main.java.org.apache.commons.csv.CSVFormat-376,discard,CONDITIONALS_BOUNDARY,1039
14,src.main.java.org.apache.commons.csv.CSVFormat-382,discard,CONDITIONALS_BOUNDARY,1041
14,src.main.java.org.apache.commons.csv.CSVFormat-381,discard,CONDITIONALS_BOUNDARY,1039
14,src.main.java.org.apache.commons.csv.CSVFormat-378,discard,CONDITIONALS_BOUNDARY,1039
15,src.main.java.org.apache.commons.csv.CSVFormat-53,non-latent,MATH,917
15,src.main.java.org.apache.commons.csv.CSVFormat-58,non-latent,MATH,920
15,src.main.java.org.apache.commons.csv.CSVFormat-54,non-latent,MATH,918
15,src.main.java.org.apache.commons.csv.CSVFormat-59,non-latent,MATH,920
15,src.main.java.org.apache.commons.csv.CSVFormat-48,non-latent,MATH,915
15,src.main.java.org.apache.commons.csv.CSVFormat-39,non-latent,MATH,910
15,src.main.java.org.apache.commons.csv.CSVFormat-37,non-latent,MATH,909
15,src.main.java.org.apache.commons.csv.CSVFormat-49,non-latent,MATH,915
15,src.main.java.org.apache.commons.csv.CSVFormat-60,non-latent,NEGATE_CONDITIONALS,911
15,src.main.java.org.apache.commons.csv.CSVFormat-46,non-latent,MATH,914
15,src.main.java.org.apache.commons.csv.CSVFormat-36,non-latent,MATH,909
15,src.main.java.org.apache.commons.csv.CSVFormat-51,non-latent,MATH,916
15,src.main.java.org.apache.commons.csv.CSVFormat-377,non-latent,CONDITIONALS_BOUNDARY,1123
15,src.main.java.org.apache.commons.csv.CSVFormat-52,non-latent,MATH,917
15,src.main.java.org.apache.commons.csv.CSVFormat-56,non-latent,MATH,919
15,src.main.java.org.apache.commons.csv.CSVFormat-50,non-latent,MATH,916
15,src.main.java.org.apache.commons.csv.CSVFormat-65,non-latent,NEGATE_CONDITIONALS,919
15,src.main.java.org.apache.commons.csv.CSVFormat-378,non-latent,CONDITIONALS_BOUNDARY,1142
15,src.main.java.org.apache.commons.csv.CSVFormat-57,non-latent,MATH,919
15,src.main.java.org.apache.commons.csv.CSVFormat-55,non-latent,MATH,918
15,src.main.java.org.apache.commons.csv.CSVFormat-41,non-latent,MATH,911
15,src.main.java.org.apache.commons.csv.CSVFormat-66,non-latent,PRIMITIVE_RETURNS,921
15,src.main.java.org.apache.commons.csv.CSVFormat-47,non-latent,MATH,914
15,src.main.java.org.apache.commons.csv.CSVFormat-40,non-latent,MATH,911
15,src.main.java.org.apache.commons.csv.CSVFormat-45,non-latent,MATH,913
15,src.main.java.org.apache.commons.csv.CSVFormat-38,non-latent,MATH,910
15,src.main.java.org.apache.commons.csv.CSVFormat-44,non-latent,MATH,913
15,src.main.java.org.apache.commons.csv.CSVFormat-43,non-latent,MATH,912
15,src.main.java.org.apache.commons.csv.CSVFormat-42,non-latent,MATH,912
15,src.main.java.org.apache.commons.csv.CSVFormat-385,discard,CONDITIONALS_BOUNDARY,1189
16,src.main.java.org.apache.commons.csv.CSVParser-42,non-latent,VOID_METHOD_CALLS,182
16,src.main.java.org.apache.commons.csv.CSVParser-43,non-latent,VOID_METHOD_CALLS,183
16,src.main.java.org.apache.commons.csv.CSVParser-44,non-latent,VOID_METHOD_CALLS,247
16,src.main.java.org.apache.commons.csv.CSVParser-46,non-latent,VOID_METHOD_CALLS,275
16,src.main.java.org.apache.commons.csv.CSVParser-45,latent,VOID_METHOD_CALLS,273
