bid,mutK,status,mutOp,lno,debt_time,debt_nc
13,src.java.org.apache.commons.cli2.option.ArgumentImpl-45,non-latent,EMPTY_RETURNS,215,3941.262662037037,467.0
13,src.java.org.apache.commons.cli2.option.ArgumentImpl-53,non-latent,NEGATE_CONDITIONALS,152,3941.262662037037,467.0
13,src.java.org.apache.commons.cli2.option.ArgumentImpl-0,non-latent,CONDITIONALS_BOUNDARY,124,3941.262662037037,467.0
13,src.java.org.apache.commons.cli2.option.ArgumentImpl-51,non-latent,INCREMENTS,153,3941.262662037037,467.0
13,src.java.org.apache.commons.cli2.option.ArgumentImpl-52,non-latent,INCREMENTS,171,3941.262662037037,467.0
13,src.java.org.apache.commons.cli2.commandline.WriteableCommandLineImpl-11,non-latent,CONDITIONALS_BOUNDARY,195,3941.262662037037,467.0
13,src.java.org.apache.commons.cli2.option.ArgumentImpl-21,non-latent,CONDITIONALS_BOUNDARY,313,3941.262662037037,467.0
14,src.java.org.apache.commons.cli2.option.GroupImpl-47,non-latent,TRUE_RETURNS,137,3896.740601851852,447.0
14,src.java.org.apache.commons.cli2.option.GroupImpl-72,non-latent,PRIMITIVE_RETURNS,465,3896.740601851852,447.0
14,src.java.org.apache.commons.cli2.option.GroupImpl-83,non-latent,NEGATE_CONDITIONALS,473,3896.740601851852,447.0
14,src.java.org.apache.commons.cli2.option.GroupImpl-84,non-latent,TRUE_RETURNS,473,3896.740601851852,447.0
14,src.java.org.apache.commons.cli2.option.GroupImpl-80,non-latent,CONDITIONALS_BOUNDARY,473,3896.740601851852,447.0
14,src.java.org.apache.commons.cli2.option.GroupImpl-67,non-latent,VOID_METHOD_CALLS,486,3896.740601851852,447.0
15,src.java.org.apache.commons.cli2.commandline.WriteableCommandLineImpl-20,non-latent,CONDITIONALS_BOUNDARY,231,3895.762141203704,446.0
15,src.java.org.apache.commons.cli2.commandline.WriteableCommandLineImpl-2,non-latent,VOID_METHOD_CALLS,187,3895.762141203704,446.0
15,src.java.org.apache.commons.cli2.commandline.WriteableCommandLineImpl-6,non-latent,EMPTY_RETURNS,203,3895.762141203704,446.0
15,src.java.org.apache.commons.cli2.commandline.WriteableCommandLineImpl-7,non-latent,CONDITIONALS_BOUNDARY,128,3895.762141203704,446.0
16,src.java.org.apache.commons.cli2.option.GroupImpl-72,non-latent,PRIMITIVE_RETURNS,466,3895.727280092593,444.0
16,src.java.org.apache.commons.cli2.option.GroupImpl-83,non-latent,NEGATE_CONDITIONALS,474,3895.727280092593,444.0
16,src.java.org.apache.commons.cli2.option.OptionImpl-52,non-latent,MATH,108,3895.727280092593,444.0
16,src.java.org.apache.commons.cli2.option.OptionImpl-34,non-latent,TRUE_RETURNS,91,3895.727280092593,444.0
16,src.java.org.apache.commons.cli2.option.OptionImpl-51,non-latent,MATH,107,3895.727280092593,444.0
16,src.java.org.apache.commons.cli2.commandline.WriteableCommandLineImpl-3,non-latent,VOID_METHOD_CALLS,194,3895.727280092593,444.0
16,src.java.org.apache.commons.cli2.option.OptionImpl-46,non-latent,MATH,100,3895.727280092593,444.0
16,src.java.org.apache.commons.cli2.commandline.WriteableCommandLineImpl-8,non-latent,CONDITIONALS_BOUNDARY,135,3895.727280092593,444.0
16,src.java.org.apache.commons.cli2.option.OptionImpl-55,non-latent,PRIMITIVE_RETURNS,110,3895.727280092593,444.0
16,src.java.org.apache.commons.cli2.commandline.WriteableCommandLineImpl-7,non-latent,EMPTY_RETURNS,210,3895.727280092593,444.0
16,src.java.org.apache.commons.cli2.commandline.WriteableCommandLineImpl-21,non-latent,CONDITIONALS_BOUNDARY,238,3895.727280092593,444.0
16,src.java.org.apache.commons.cli2.option.GroupImpl-47,non-latent,TRUE_RETURNS,138,3895.727280092593,444.0
16,src.java.org.apache.commons.cli2.option.OptionImpl-49,non-latent,MATH,104,3895.727280092593,444.0
16,src.java.org.apache.commons.cli2.option.OptionImpl-54,non-latent,NEGATE_CONDITIONALS,99,3895.727280092593,444.0
16,src.java.org.apache.commons.cli2.option.OptionImpl-53,non-latent,MATH,108,3895.727280092593,444.0
16,src.java.org.apache.commons.cli2.option.GroupImpl-84,non-latent,TRUE_RETURNS,474,3895.727280092593,444.0
16,src.java.org.apache.commons.cli2.option.GroupImpl-80,non-latent,CONDITIONALS_BOUNDARY,474,3895.727280092593,444.0
16,src.java.org.apache.commons.cli2.option.OptionImpl-47,non-latent,MATH,100,3895.727280092593,444.0
16,src.java.org.apache.commons.cli2.option.OptionImpl-8,non-latent,VOID_METHOD_CALLS,144,3895.727280092593,444.0
16,src.java.org.apache.commons.cli2.option.OptionImpl-48,non-latent,MATH,104,3895.727280092593,444.0
16,src.java.org.apache.commons.cli2.option.OptionImpl-0,non-latent,TRUE_RETURNS,55,3895.727280092593,444.0
16,src.java.org.apache.commons.cli2.option.OptionImpl-50,non-latent,MATH,107,3895.727280092593,444.0
16,src.java.org.apache.commons.cli2.option.GroupImpl-67,non-latent,VOID_METHOD_CALLS,487,3895.727280092593,444.0
21,src.java.org.apache.commons.cli2.option.GroupImpl-43,non-latent,TRUE_RETURNS,140,3889.7352083333335,419.0
21,src.java.org.apache.commons.cli2.option.GroupImpl-62,non-latent,VOID_METHOD_CALLS,498,3889.7352083333335,419.0
21,src.java.org.apache.commons.cli2.commandline.WriteableCommandLineImpl-3,non-latent,VOID_METHOD_CALLS,205,3889.7352083333335,419.0
21,src.java.org.apache.commons.cli2.commandline.WriteableCommandLineImpl-17,non-latent,FALSE_RETURNS,266,3889.7352083333335,419.0
21,src.java.org.apache.commons.cli2.commandline.WriteableCommandLineImpl-26,non-latent,CONDITIONALS_BOUNDARY,281,3889.7352083333335,419.0
21,src.java.org.apache.commons.cli2.commandline.WriteableCommandLineImpl-8,non-latent,CONDITIONALS_BOUNDARY,146,3889.7352083333335,419.0
21,src.java.org.apache.commons.cli2.commandline.WriteableCommandLineImpl-18,non-latent,TRUE_RETURNS,261,3889.7352083333335,419.0
21,src.java.org.apache.commons.cli2.option.GroupImpl-78,non-latent,VOID_METHOD_CALLS,518,3889.7352083333335,419.0
21,src.java.org.apache.commons.cli2.commandline.WriteableCommandLineImpl-7,non-latent,EMPTY_RETURNS,221,3889.7352083333335,419.0
23,src.java.org.apache.commons.cli.HelpFormatter-18,non-latent,CONDITIONALS_BOUNDARY,885,3687.3420717592594,373.0
23,src.java.org.apache.commons.cli.HelpFormatter-147,non-latent,NULL_RETURNS,814,3687.3420717592594,373.0
23,src.java.org.apache.commons.cli.HelpFormatter-7,non-latent,VOID_METHOD_CALLS,575,3687.3420717592594,373.0
23,src.java.org.apache.commons.cli.HelpFormatter-131,non-latent,NULL_RETURNS,791,3687.3420717592594,373.0
23,src.java.org.apache.commons.cli.HelpFormatter-128,non-latent,CONDITIONALS_BOUNDARY,769,3687.3420717592594,373.0
23,src.java.org.apache.commons.cli.HelpFormatter-148,non-latent,NULL_RETURNS,831,3687.3420717592594,373.0
23,src.java.org.apache.commons.cli.HelpFormatter-92,non-latent,VOID_METHOD_CALLS,397,3687.3420717592594,373.0
23,src.java.org.apache.commons.cli.HelpFormatter-127,non-latent,CONDITIONALS_BOUNDARY,759,3687.3420717592594,373.0
23,src.java.org.apache.commons.cli.HelpFormatter-145,non-latent,CONDITIONALS_BOUNDARY,834,3687.3420717592594,373.0
23,src.java.org.apache.commons.cli.HelpFormatter-17,latent,CONDITIONALS_BOUNDARY,878,0.9745138888888888,1.0
23,src.java.org.apache.commons.cli.HelpFormatter-16,latent,CONDITIONALS_BOUNDARY,862,0.9750694444444444,2.0
23,src.java.org.apache.commons.cli.HelpFormatter-19,latent,CONDITIONALS_BOUNDARY,894,0.9745138888888888,1.0
23,src.java.org.apache.commons.cli.HelpFormatter-103,latent,MATH,640,0.9745138888888888,1.0
23,src.java.org.apache.commons.cli.HelpFormatter-149,discard,NULL_RETURNS,837,0.9745138888888888,1.0
24,src.java.org.apache.commons.cli.HelpFormatter-132,non-latent,CONDITIONALS_BOUNDARY,844,3678.1815046296297,363.0
24,src.java.org.apache.commons.cli.HelpFormatter-18,non-latent,CONDITIONALS_BOUNDARY,894,3678.1815046296297,363.0
24,src.java.org.apache.commons.cli.HelpFormatter-17,non-latent,CONDITIONALS_BOUNDARY,887,3678.1815046296297,363.0
24,src.java.org.apache.commons.cli.HelpFormatter-133,non-latent,NULL_RETURNS,818,3678.1815046296297,363.0
24,src.java.org.apache.commons.cli.HelpFormatter-19,non-latent,CONDITIONALS_BOUNDARY,903,3678.1815046296297,363.0
24,src.java.org.apache.commons.cli.HelpFormatter-115,non-latent,CONDITIONALS_BOUNDARY,773,3678.1815046296297,363.0
24,src.java.org.apache.commons.cli.HelpFormatter-90,non-latent,VOID_METHOD_CALLS,397,3678.1815046296297,363.0
24,src.java.org.apache.commons.cli.HelpFormatter-7,latent,VOID_METHOD_CALLS,579,0.0027662037037037,1.0
24,src.java.org.apache.commons.cli.HelpFormatter-16,latent,CONDITIONALS_BOUNDARY,871,7.549837962962963,6.0
24,src.java.org.apache.commons.cli.HelpFormatter-114,latent,CONDITIONALS_BOUNDARY,763,7.549837962962963,6.0
24,src.java.org.apache.commons.cli.HelpFormatter-118,latent,NULL_RETURNS,795,7.549837962962963,6.0
25,src.java.org.apache.commons.cli.HelpFormatter-17,non-latent,CONDITIONALS_BOUNDARY,887,3678.178738425926,362.0
25,src.java.org.apache.commons.cli.HelpFormatter-18,non-latent,CONDITIONALS_BOUNDARY,894,3678.178738425926,362.0
25,src.java.org.apache.commons.cli.HelpFormatter-7,non-latent,VOID_METHOD_CALLS,579,3678.178738425926,362.0
25,src.java.org.apache.commons.cli.HelpFormatter-16,non-latent,CONDITIONALS_BOUNDARY,871,3678.178738425926,362.0
25,src.java.org.apache.commons.cli.HelpFormatter-117,non-latent,CONDITIONALS_BOUNDARY,773,3678.178738425926,362.0
25,src.java.org.apache.commons.cli.HelpFormatter-120,non-latent,NULL_RETURNS,795,3678.178738425926,362.0
25,src.java.org.apache.commons.cli.HelpFormatter-137,non-latent,NULL_RETURNS,818,3678.178738425926,362.0
25,src.java.org.apache.commons.cli.HelpFormatter-92,non-latent,VOID_METHOD_CALLS,397,3678.178738425926,362.0
25,src.java.org.apache.commons.cli.HelpFormatter-19,non-latent,CONDITIONALS_BOUNDARY,903,3678.178738425926,362.0
25,src.java.org.apache.commons.cli.HelpFormatter-138,non-latent,NULL_RETURNS,841,3678.178738425926,362.0
25,src.java.org.apache.commons.cli.HelpFormatter-136,latent,CONDITIONALS_BOUNDARY,844,7.547071759259259,5.0
25,src.java.org.apache.commons.cli.HelpFormatter-116,latent,CONDITIONALS_BOUNDARY,763,7.547071759259259,5.0
26,src.java.org.apache.commons.cli.OptionBuilder-3,non-latent,NULL_RETURNS,122,3661.270011574074,353.0
26,src.java.org.apache.commons.cli.OptionBuilder-28,non-latent,NULL_RETURNS,209,3661.270011574074,353.0
26,src.java.org.apache.commons.cli.OptionBuilder-40,non-latent,NULL_RETURNS,195,3661.270011574074,353.0
26,src.java.org.apache.commons.cli.OptionBuilder-39,non-latent,NULL_RETURNS,289,3661.270011574074,353.0
26,src.java.org.apache.commons.cli.OptionBuilder-38,non-latent,NULL_RETURNS,96,3661.270011574074,353.0
26,src.java.org.apache.commons.cli.OptionBuilder-1,non-latent,NULL_RETURNS,108,3661.270011574074,353.0
26,src.java.org.apache.commons.cli.OptionBuilder-8,non-latent,NULL_RETURNS,221,3661.270011574074,353.0
26,src.java.org.apache.commons.cli.OptionBuilder-25,non-latent,NULL_RETURNS,147,3661.270011574074,353.0
26,src.java.org.apache.commons.cli.OptionBuilder-22,non-latent,NULL_RETURNS,275,3661.270011574074,353.0
26,src.java.org.apache.commons.cli.OptionBuilder-0,non-latent,VOID_METHOD_CALLS,360,3661.270011574074,353.0
26,src.java.org.apache.commons.cli.OptionBuilder-36,non-latent,NULL_RETURNS,135,3661.270011574074,353.0
26,src.java.org.apache.commons.cli.OptionBuilder-15,non-latent,NULL_RETURNS,260,3661.270011574074,353.0
26,src.java.org.apache.commons.cli.OptionBuilder-41,non-latent,NULL_RETURNS,172,3661.270011574074,353.0
26,src.java.org.apache.commons.cli.OptionBuilder-37,non-latent,NULL_RETURNS,302,3661.270011574074,353.0
26,src.java.org.apache.commons.cli.OptionBuilder-10,non-latent,NULL_RETURNS,247,3661.270011574074,353.0
26,src.java.org.apache.commons.cli.OptionBuilder-9,non-latent,NULL_RETURNS,234,3661.270011574074,353.0
27,src.java.org.apache.commons.cli.OptionGroup-0,non-latent,NULL_RETURNS,57,3586.475127314815,318.0
28,src.java.org.apache.commons.cli.Parser-7,non-latent,VOID_METHOD_CALLS,150,3204.5800810185187,299.0
30,src.main.java.org.apache.commons.cli.DefaultParser-18,non-latent,CONDITIONALS_BOUNDARY,684,3203.248553240741,286.0
30,src.main.java.org.apache.commons.cli.DefaultParser-2,non-latent,CONDITIONALS_BOUNDARY,569,3203.248553240741,286.0
30,src.main.java.org.apache.commons.cli.DefaultParser-150,non-latent,VOID_METHOD_CALLS,110,3203.248553240741,286.0
30,src.main.java.org.apache.commons.cli.Parser-6,non-latent,VOID_METHOD_CALLS,150,3203.248553240741,286.0
30,src.main.java.org.apache.commons.cli.DefaultParser-34,non-latent,VOID_METHOD_CALLS,393,3203.248553240741,286.0
30,src.main.java.org.apache.commons.cli.DefaultParser-37,non-latent,VOID_METHOD_CALLS,596,3203.248553240741,286.0
30,src.main.java.org.apache.commons.cli.DefaultParser-112,latent,FALSE_RETURNS,327,2274.515208333333,202.0
31,src.main.java.org.apache.commons.cli.Option-94,non-latent,NEGATE_CONDITIONALS,554,3200.6594097222223,284.0
31,src.main.java.org.apache.commons.cli.Option-98,non-latent,EMPTY_RETURNS,579,3200.6594097222223,284.0
31,src.main.java.org.apache.commons.cli.Option-63,non-latent,TRUE_RETURNS,380,3200.6594097222223,284.0
31,src.main.java.org.apache.commons.cli.HelpFormatter-139,non-latent,CONDITIONALS_BOUNDARY,879,3200.6594097222223,284.0
31,src.main.java.org.apache.commons.cli.HelpFormatter-7,non-latent,VOID_METHOD_CALLS,610,3200.6594097222223,284.0
31,src.main.java.org.apache.commons.cli.HelpFormatter-123,non-latent,NULL_RETURNS,830,3200.6594097222223,284.0
31,src.main.java.org.apache.commons.cli.HelpFormatter-120,non-latent,CONDITIONALS_BOUNDARY,798,3200.6594097222223,284.0
31,src.main.java.org.apache.commons.cli.HelpFormatter-141,non-latent,NULL_RETURNS,876,3200.6594097222223,284.0
31,src.main.java.org.apache.commons.cli.Option-22,non-latent,TRUE_RETURNS,612,3200.6594097222223,284.0
31,src.main.java.org.apache.commons.cli.HelpFormatter-121,non-latent,CONDITIONALS_BOUNDARY,808,3200.6594097222223,284.0
31,src.main.java.org.apache.commons.cli.HelpFormatter-140,non-latent,NULL_RETURNS,853,3200.6594097222223,284.0
31,src.main.java.org.apache.commons.cli.Option-97,non-latent,NEGATE_CONDITIONALS,572,3200.6594097222223,284.0
31,src.main.java.org.apache.commons.cli.HelpFormatter-96,non-latent,VOID_METHOD_CALLS,429,3200.6594097222223,284.0
31,src.main.java.org.apache.commons.cli.Option-86,non-latent,TRUE_RETURNS,702,3200.6594097222223,284.0
31,src.main.java.org.apache.commons.cli.HelpFormatter-18,non-latent,CONDITIONALS_BOUNDARY,929,3200.6594097222223,284.0
31,src.main.java.org.apache.commons.cli.Option-73,non-latent,MATH,436,3200.6594097222223,284.0
31,src.main.java.org.apache.commons.cli.Option-47,non-latent,CONDITIONALS_BOUNDARY,257,3200.6594097222223,284.0
31,src.main.java.org.apache.commons.cli.Option-61,non-latent,CONDITIONALS_BOUNDARY,380,3200.6594097222223,284.0
31,src.main.java.org.apache.commons.cli.Option-21,latent,TRUE_RETURNS,608,2542.544895833333,229.0
31,src.main.java.org.apache.commons.cli.Option-18,latent,NEGATE_CONDITIONALS,594,2542.544895833333,229.0
31,src.main.java.org.apache.commons.cli.OptionBuilder-30,discard,NULL_RETURNS,99,974.0182986111112,119.0
31,src.main.java.org.apache.commons.cli.OptionBuilder-27,discard,NULL_RETURNS,212,974.0182986111112,119.0
31,src.main.java.org.apache.commons.cli.OptionBuilder-0,discard,NULL_RETURNS,111,974.0182986111112,119.0
31,src.main.java.org.apache.commons.cli.HelpFormatter-19,discard,CONDITIONALS_BOUNDARY,938,17.654305555555556,4.0
31,src.main.java.org.apache.commons.cli.OptionBuilder-31,discard,NULL_RETURNS,292,974.0182986111112,119.0
31,src.main.java.org.apache.commons.cli.HelpFormatter-17,discard,CONDITIONALS_BOUNDARY,922,954.7861342592593,79.0
31,src.main.java.org.apache.commons.cli.OptionBuilder-28,discard,NULL_RETURNS,138,974.0182986111112,119.0
31,src.main.java.org.apache.commons.cli.OptionBuilder-14,discard,NULL_RETURNS,263,974.0182986111112,119.0
31,src.main.java.org.apache.commons.cli.OptionBuilder-2,discard,NULL_RETURNS,125,974.0182986111112,119.0
31,src.main.java.org.apache.commons.cli.OptionBuilder-32,discard,NULL_RETURNS,198,974.0182986111112,119.0
31,src.main.java.org.apache.commons.cli.HelpFormatter-16,discard,CONDITIONALS_BOUNDARY,906,954.7861342592593,79.0
31,src.main.java.org.apache.commons.cli.OptionBuilder-21,discard,NULL_RETURNS,278,974.0182986111112,119.0
31,src.main.java.org.apache.commons.cli.OptionBuilder-29,discard,NULL_RETURNS,305,974.0182986111112,119.0
31,src.main.java.org.apache.commons.cli.OptionBuilder-24,discard,NULL_RETURNS,150,974.0182986111112,119.0
31,src.main.java.org.apache.commons.cli.OptionBuilder-9,discard,NULL_RETURNS,250,974.0182986111112,119.0
31,src.main.java.org.apache.commons.cli.OptionBuilder-8,discard,NULL_RETURNS,237,974.0182986111112,119.0
31,src.main.java.org.apache.commons.cli.OptionBuilder-7,discard,NULL_RETURNS,224,974.0182986111112,119.0
31,src.main.java.org.apache.commons.cli.OptionBuilder-33,discard,NULL_RETURNS,175,974.0182986111112,119.0
32,src.main.java.org.apache.commons.cli.HelpFormatter-91,non-latent,NULL_RETURNS,831,3183.0051041666666,280.0
32,src.main.java.org.apache.commons.cli.HelpFormatter-88,non-latent,CONDITIONALS_BOUNDARY,799,3183.0051041666666,280.0
32,src.main.java.org.apache.commons.cli.HelpFormatter-64,non-latent,VOID_METHOD_CALLS,430,3183.0051041666666,280.0
32,src.main.java.org.apache.commons.cli.HelpFormatter-8,non-latent,VOID_METHOD_CALLS,611,3183.0051041666666,280.0
32,src.main.java.org.apache.commons.cli.HelpFormatter-109,non-latent,NULL_RETURNS,876,3183.0051041666666,280.0
32,src.main.java.org.apache.commons.cli.HelpFormatter-108,non-latent,NULL_RETURNS,854,3183.0051041666666,280.0
32,src.main.java.org.apache.commons.cli.HelpFormatter-18,non-latent,CONDITIONALS_BOUNDARY,930,3183.0051041666666,280.0
32,src.main.java.org.apache.commons.cli.HelpFormatter-89,non-latent,CONDITIONALS_BOUNDARY,809,3183.0051041666666,280.0
32,src.main.java.org.apache.commons.cli.HelpFormatter-107,non-latent,CONDITIONALS_BOUNDARY,879,3183.0051041666666,280.0
32,src.main.java.org.apache.commons.cli.HelpFormatter-17,discard,CONDITIONALS_BOUNDARY,923,937.1318287037036,75.0
32,src.main.java.org.apache.commons.cli.HelpFormatter-16,discard,CONDITIONALS_BOUNDARY,907,937.1318287037036,75.0
33,src.main.java.org.apache.commons.cli.HelpFormatter-110,non-latent,CONDITIONALS_BOUNDARY,882,3168.885335648148,276.0
33,src.main.java.org.apache.commons.cli.HelpFormatter-92,non-latent,CONDITIONALS_BOUNDARY,812,3168.885335648148,276.0
33,src.main.java.org.apache.commons.cli.HelpFormatter-91,non-latent,CONDITIONALS_BOUNDARY,802,3168.885335648148,276.0
33,src.main.java.org.apache.commons.cli.HelpFormatter-111,non-latent,NULL_RETURNS,857,3168.885335648148,276.0
33,src.main.java.org.apache.commons.cli.HelpFormatter-64,non-latent,VOID_METHOD_CALLS,433,3168.885335648148,276.0
33,src.main.java.org.apache.commons.cli.HelpFormatter-94,non-latent,NULL_RETURNS,834,3168.885335648148,276.0
33,src.main.java.org.apache.commons.cli.HelpFormatter-121,non-latent,NULL_RETURNS,917,3168.885335648148,276.0
33,src.main.java.org.apache.commons.cli.HelpFormatter-8,non-latent,VOID_METHOD_CALLS,614,3168.885335648148,276.0
33,src.main.java.org.apache.commons.cli.HelpFormatter-126,non-latent,CONDITIONALS_BOUNDARY,1004,3168.885335648148,276.0
33,src.main.java.org.apache.commons.cli.HelpFormatter-18,non-latent,CONDITIONALS_BOUNDARY,962,3168.885335648148,276.0
33,src.main.java.org.apache.commons.cli.HelpFormatter-112,non-latent,NULL_RETURNS,879,3168.885335648148,276.0
33,src.main.java.org.apache.commons.cli.HelpFormatter-17,discard,CONDITIONALS_BOUNDARY,955,923.0120601851852,71.0
33,src.main.java.org.apache.commons.cli.HelpFormatter-16,discard,CONDITIONALS_BOUNDARY,939,923.0120601851852,71.0
34,src.main.java.org.apache.commons.cli.Option-6,non-latent,CONDITIONALS_BOUNDARY,681,2903.917013888889,265.0
34,src.main.java.org.apache.commons.cli.Option-88,non-latent,TRUE_RETURNS,702,2903.917013888889,265.0
34,src.main.java.org.apache.commons.cli.Option-63,non-latent,CONDITIONALS_BOUNDARY,380,2903.917013888889,265.0
34,src.main.java.org.apache.commons.cli.Option-99,non-latent,NEGATE_CONDITIONALS,572,2903.917013888889,265.0
34,src.main.java.org.apache.commons.cli.Option-100,non-latent,EMPTY_RETURNS,579,2903.917013888889,265.0
34,src.main.java.org.apache.commons.cli.Option-75,non-latent,MATH,436,2903.917013888889,265.0
34,src.main.java.org.apache.commons.cli.Option-65,non-latent,TRUE_RETURNS,380,2903.917013888889,265.0
34,src.main.java.org.apache.commons.cli.Option-24,non-latent,TRUE_RETURNS,612,2903.917013888889,265.0
34,src.main.java.org.apache.commons.cli.Option-96,non-latent,NEGATE_CONDITIONALS,554,2903.917013888889,265.0
34,src.main.java.org.apache.commons.cli.Option-49,non-latent,CONDITIONALS_BOUNDARY,257,2903.917013888889,265.0
34,src.main.java.org.apache.commons.cli.Option-23,latent,TRUE_RETURNS,608,2245.8025,210.0
34,src.main.java.org.apache.commons.cli.Option-20,latent,NEGATE_CONDITIONALS,594,2245.8025,210.0
34,src.main.java.org.apache.commons.cli.OptionBuilder-30,discard,NULL_RETURNS,101,677.2759027777778,100.0
34,src.main.java.org.apache.commons.cli.OptionBuilder-27,discard,NULL_RETURNS,214,677.2759027777778,100.0
34,src.main.java.org.apache.commons.cli.OptionBuilder-0,discard,NULL_RETURNS,113,677.2759027777778,100.0
34,src.main.java.org.apache.commons.cli.OptionBuilder-31,discard,NULL_RETURNS,294,677.2759027777778,100.0
34,src.main.java.org.apache.commons.cli.OptionBuilder-28,discard,NULL_RETURNS,140,677.2759027777778,100.0
34,src.main.java.org.apache.commons.cli.OptionBuilder-14,discard,NULL_RETURNS,265,677.2759027777778,100.0
34,src.main.java.org.apache.commons.cli.OptionBuilder-2,discard,NULL_RETURNS,127,677.2759027777778,100.0
34,src.main.java.org.apache.commons.cli.OptionBuilder-21,discard,NULL_RETURNS,280,677.2759027777778,100.0
34,src.main.java.org.apache.commons.cli.OptionBuilder-32,discard,NULL_RETURNS,200,677.2759027777778,100.0
34,src.main.java.org.apache.commons.cli.OptionBuilder-29,discard,NULL_RETURNS,307,677.2759027777778,100.0
34,src.main.java.org.apache.commons.cli.OptionBuilder-24,discard,NULL_RETURNS,152,677.2759027777778,100.0
34,src.main.java.org.apache.commons.cli.OptionBuilder-9,discard,NULL_RETURNS,252,677.2759027777778,100.0
34,src.main.java.org.apache.commons.cli.OptionBuilder-8,discard,NULL_RETURNS,239,677.2759027777778,100.0
34,src.main.java.org.apache.commons.cli.OptionBuilder-7,discard,NULL_RETURNS,226,677.2759027777778,100.0
34,src.main.java.org.apache.commons.cli.OptionBuilder-33,discard,NULL_RETURNS,177,677.2759027777778,100.0
35,src.main.java.org.apache.commons.cli.Options-0,non-latent,NULL_RETURNS,174,1385.3591550925926,105.0
35,src.main.java.org.apache.commons.cli.Options-4,non-latent,VOID_METHOD_CALLS,81,1385.3591550925926,105.0
36,src.main.java.org.apache.commons.cli.OptionGroup-0,non-latent,NULL_RETURNS,57,1006.7280902777778,91.0
36,src.main.java.org.apache.commons.cli.Options-0,non-latent,NULL_RETURNS,173,1006.7280902777778,91.0
36,src.main.java.org.apache.commons.cli.Options-4,non-latent,VOID_METHOD_CALLS,80,1006.7280902777778,91.0
37,src.main.java.org.apache.commons.cli.DefaultParser-34,non-latent,VOID_METHOD_CALLS,402,928.7333449074074,84.0
37,src.main.java.org.apache.commons.cli.DefaultParser-138,non-latent,VOID_METHOD_CALLS,111,928.7333449074074,84.0
37,src.main.java.org.apache.commons.cli.DefaultParser-18,non-latent,CONDITIONALS_BOUNDARY,697,928.7333449074074,84.0
37,src.main.java.org.apache.commons.cli.DefaultParser-2,non-latent,CONDITIONALS_BOUNDARY,580,928.7333449074074,84.0
37,src.main.java.org.apache.commons.cli.DefaultParser-37,non-latent,VOID_METHOD_CALLS,607,928.7333449074074,84.0
38,src.main.java.org.apache.commons.cli.DefaultParser-139,non-latent,CONDITIONALS_BOUNDARY,315,928.3462268518518,82.0
38,src.main.java.org.apache.commons.cli.DefaultParser-158,non-latent,VOID_METHOD_CALLS,111,928.3462268518518,82.0
