bid,mutK,status,mutOp,lno
3,src.main.java.org.jsoup.nodes.Element-45,non-latent,VOID_METHOD_CALLS,458
3,src.main.java.org.jsoup.nodes.Element-46,non-latent,VOID_METHOD_CALLS,421
3,src.main.java.org.jsoup.nodes.Element-2,non-latent,VOID_METHOD_CALLS,707
3,src.main.java.org.jsoup.nodes.Element-4,non-latent,VOID_METHOD_CALLS,268
3,src.main.java.org.jsoup.nodes.Element-91,non-latent,VOID_METHOD_CALLS,362
3,src.main.java.org.jsoup.nodes.Element-7,non-latent,NULL_RETURNS,194
3,src.main.java.org.jsoup.nodes.Element-8,non-latent,NULL_RETURNS,246
3,src.main.java.org.jsoup.nodes.Element-90,non-latent,MATH,363
3,src.main.java.org.jsoup.nodes.Element-115,non-latent,VOID_METHOD_CALLS,285
3,src.main.java.org.jsoup.nodes.Element-125,non-latent,VOID_METHOD_CALLS,377
3,src.main.java.org.jsoup.nodes.Element-12,non-latent,VOID_METHOD_CALLS,687
3,src.main.java.org.jsoup.nodes.Element-120,non-latent,NULL_RETURNS,258
3,src.main.java.org.jsoup.nodes.Element-130,non-latent,CONDITIONALS_BOUNDARY,593
3,src.main.java.org.jsoup.nodes.Element-21,non-latent,NULL_RETURNS,303
3,src.main.java.org.jsoup.nodes.Element-6,non-latent,VOID_METHOD_CALLS,190
3,src.main.java.org.jsoup.nodes.Element-127,non-latent,VOID_METHOD_CALLS,722
3,src.main.java.org.jsoup.nodes.Element-129,non-latent,VOID_METHOD_CALLS,610
3,src.main.java.org.jsoup.nodes.Element-142,non-latent,NULL_RETURNS,770
3,src.main.java.org.jsoup.nodes.Element-13,non-latent,NULL_RETURNS,689
3,src.main.java.org.jsoup.nodes.Element-79,non-latent,CONDITIONALS_BOUNDARY,410
3,src.main.java.org.jsoup.parser.Parser-3,discard,NULL_RETURNS,245
3,src.main.java.org.jsoup.parser.Tag-98,discard,MATH,199
3,src.main.java.org.jsoup.parser.Tag-291,discard,NULL_RETURNS,356
3,src.main.java.org.jsoup.nodes.Element-146,discard,VOID_METHOD_CALLS,312
3,src.main.java.org.jsoup.parser.Parser-36,discard,VOID_METHOD_CALLS,136
3,src.main.java.org.jsoup.nodes.Element-59,discard,NEGATE_CONDITIONALS,841
3,src.main.java.org.jsoup.parser.Parser-1,discard,VOID_METHOD_CALLS,30
3,src.main.java.org.jsoup.parser.Parser-50,discard,NULL_RETURNS,303
3,src.main.java.org.jsoup.parser.Tag-100,discard,MATH,200
3,src.main.java.org.jsoup.nodes.Element-144,discard,CONDITIONALS_BOUNDARY,325
3,src.main.java.org.jsoup.parser.Tag-97,discard,MATH,198
3,src.main.java.org.jsoup.parser.Tag-110,discard,PRIMITIVE_RETURNS,202
3,src.main.java.org.jsoup.nodes.Element-60,discard,PRIMITIVE_RETURNS,842
3,src.main.java.org.jsoup.parser.Tag-95,discard,MATH,197
3,src.main.java.org.jsoup.parser.Tag-57,discard,TRUE_RETURNS,185
3,src.main.java.org.jsoup.parser.Tag-15,discard,VOID_METHOD_CALLS,69
3,src.main.java.org.jsoup.nodes.Element-58,discard,MATH,841
3,src.main.java.org.jsoup.parser.Tag-99,discard,MATH,199
3,src.main.java.org.jsoup.parser.Parser-49,discard,CONDITIONALS_BOUNDARY,287
3,src.main.java.org.jsoup.parser.Tag-94,discard,MATH,197
3,src.main.java.org.jsoup.parser.Tag-320,discard,NULL_RETURNS,363
3,src.main.java.org.jsoup.nodes.Element-118,discard,VOID_METHOD_CALLS,206
3,src.main.java.org.jsoup.parser.Parser-0,discard,VOID_METHOD_CALLS,29
3,src.main.java.org.jsoup.parser.Tag-102,discard,MATH,201
3,src.main.java.org.jsoup.parser.Tag-354,discard,NULL_RETURNS,373
3,src.main.java.org.jsoup.parser.Tag-103,discard,MATH,201
3,src.main.java.org.jsoup.parser.Parser-62,discard,NEGATE_CONDITIONALS,256
3,src.main.java.org.jsoup.parser.Tag-101,discard,MATH,200
3,src.main.java.org.jsoup.parser.Parser-4,discard,NULL_RETURNS,252
3,src.main.java.org.jsoup.parser.Tag-335,discard,NULL_RETURNS,368
3,src.main.java.org.jsoup.parser.Tag-104,discard,NEGATE_CONDITIONALS,196
3,src.main.java.org.jsoup.nodes.Element-78,discard,NULL_RETURNS,818
3,src.main.java.org.jsoup.parser.Tag-96,discard,MATH,198
4,src.main.java.org.jsoup.nodes.Entities-14,discard,CONDITIONALS_BOUNDARY,69
4,src.main.java.org.jsoup.nodes.Entities-1,discard,MATH,31
5,src.main.java.org.jsoup.parser.Parser-3,discard,NULL_RETURNS,253
5,src.main.java.org.jsoup.parser.Parser-33,discard,VOID_METHOD_CALLS,134
5,src.main.java.org.jsoup.parser.Parser-1,discard,VOID_METHOD_CALLS,31
5,src.main.java.org.jsoup.parser.Parser-4,discard,NULL_RETURNS,260
5,src.main.java.org.jsoup.parser.Parser-0,discard,VOID_METHOD_CALLS,30
6,src.main.java.org.jsoup.nodes.Entities-14,discard,CONDITIONALS_BOUNDARY,68
6,src.main.java.org.jsoup.nodes.Entities-1,discard,MATH,29
7,src.main.java.org.jsoup.nodes.Document-2,non-latent,EMPTY_RETURNS,193
7,src.main.java.org.jsoup.nodes.Document-14,non-latent,VOID_METHOD_CALLS,133
7,src.main.java.org.jsoup.nodes.Document-4,non-latent,CONDITIONALS_BOUNDARY,143
7,src.main.java.org.jsoup.nodes.Document-19,non-latent,VOID_METHOD_CALLS,76
7,src.main.java.org.jsoup.nodes.Document-0,non-latent,VOID_METHOD_CALLS,35
7,src.main.java.org.jsoup.nodes.Document-18,non-latent,NULL_RETURNS,188
7,src.main.java.org.jsoup.nodes.Document-3,non-latent,VOID_METHOD_CALLS,114
8,src.main.java.org.jsoup.nodes.Node-63,latent,VOID_METHOD_CALLS,237
8,src.main.java.org.jsoup.nodes.Node-58,latent,VOID_METHOD_CALLS,251
8,src.main.java.org.jsoup.nodes.Node-14,latent,VOID_METHOD_CALLS,104
8,src.main.java.org.jsoup.nodes.Node-64,discard,VOID_METHOD_CALLS,132
8,src.main.java.org.jsoup.nodes.Node-9,discard,VOID_METHOD_CALLS,278
8,src.main.java.org.jsoup.nodes.Node-13,discard,NULL_RETURNS,95
8,src.main.java.org.jsoup.nodes.Node-19,discard,PRIMITIVE_RETURNS,399
8,src.main.java.org.jsoup.nodes.Node-62,discard,VOID_METHOD_CALLS,236
8,src.main.java.org.jsoup.nodes.Node-17,discard,MATH,398
8,src.main.java.org.jsoup.nodes.Node-57,discard,VOID_METHOD_CALLS,249
8,src.main.java.org.jsoup.nodes.Node-7,discard,VOID_METHOD_CALLS,157
8,src.main.java.org.jsoup.nodes.Node-50,discard,NULL_RETURNS,116
8,src.main.java.org.jsoup.nodes.Node-18,discard,NEGATE_CONDITIONALS,398
8,src.main.java.org.jsoup.nodes.Node-51,discard,VOID_METHOD_CALLS,261
8,src.main.java.org.jsoup.nodes.Node-2,discard,VOID_METHOD_CALLS,32
8,src.main.java.org.jsoup.nodes.Node-39,discard,VOID_METHOD_CALLS,317
8,src.main.java.org.jsoup.nodes.Node-49,discard,VOID_METHOD_CALLS,114
8,src.main.java.org.jsoup.nodes.Node-55,discard,VOID_METHOD_CALLS,289
8,src.main.java.org.jsoup.nodes.Node-10,discard,VOID_METHOD_CALLS,70
8,src.main.java.org.jsoup.nodes.Node-56,discard,VOID_METHOD_CALLS,248
8,src.main.java.org.jsoup.nodes.Node-48,discard,VOID_METHOD_CALLS,227
8,src.main.java.org.jsoup.nodes.Node-1,discard,VOID_METHOD_CALLS,31
9,src.main.java.org.jsoup.nodes.Entities-14,discard,CONDITIONALS_BOUNDARY,84
9,src.main.java.org.jsoup.nodes.Entities-1,discard,MATH,45
10,src.main.java.org.jsoup.nodes.Node-40,latent,VOID_METHOD_CALLS,320
10,src.main.java.org.jsoup.nodes.Node-52,latent,VOID_METHOD_CALLS,264
10,src.main.java.org.jsoup.nodes.Node-59,latent,VOID_METHOD_CALLS,254
10,src.main.java.org.jsoup.nodes.Node-64,discard,VOID_METHOD_CALLS,240
10,src.main.java.org.jsoup.nodes.Node-15,discard,VOID_METHOD_CALLS,104
10,src.main.java.org.jsoup.nodes.Node-11,discard,VOID_METHOD_CALLS,70
10,src.main.java.org.jsoup.nodes.Node-14,discard,NULL_RETURNS,95
10,src.main.java.org.jsoup.nodes.Node-58,discard,VOID_METHOD_CALLS,252
10,src.main.java.org.jsoup.nodes.Node-19,discard,NEGATE_CONDITIONALS,401
10,src.main.java.org.jsoup.nodes.Node-20,discard,PRIMITIVE_RETURNS,402
10,src.main.java.org.jsoup.nodes.Node-57,discard,VOID_METHOD_CALLS,251
10,src.main.java.org.jsoup.nodes.Node-7,discard,VOID_METHOD_CALLS,157
10,src.main.java.org.jsoup.nodes.Node-50,discard,VOID_METHOD_CALLS,114
10,src.main.java.org.jsoup.nodes.Node-18,discard,MATH,401
10,src.main.java.org.jsoup.nodes.Node-51,discard,NULL_RETURNS,116
10,src.main.java.org.jsoup.nodes.Node-65,discard,VOID_METHOD_CALLS,132
10,src.main.java.org.jsoup.nodes.Node-63,discard,VOID_METHOD_CALLS,239
10,src.main.java.org.jsoup.nodes.Node-2,discard,VOID_METHOD_CALLS,32
10,src.main.java.org.jsoup.nodes.Node-49,discard,VOID_METHOD_CALLS,230
10,src.main.java.org.jsoup.nodes.Node-10,discard,VOID_METHOD_CALLS,281
10,src.main.java.org.jsoup.nodes.Node-56,discard,VOID_METHOD_CALLS,292
10,src.main.java.org.jsoup.nodes.Node-1,discard,VOID_METHOD_CALLS,31
11,src.main.java.org.jsoup.select.Selector-81,non-latent,VOID_METHOD_CALLS,95
11,src.main.java.org.jsoup.select.Selector-0,non-latent,VOID_METHOD_CALLS,66
11,src.main.java.org.jsoup.select.Selector-80,non-latent,VOID_METHOD_CALLS,94
11,src.main.java.org.jsoup.select.Selector-1,non-latent,VOID_METHOD_CALLS,68
11,src.main.java.org.jsoup.select.Selector-2,non-latent,VOID_METHOD_CALLS,69
11,src.main.java.org.jsoup.select.Selector-66,discard,VOID_METHOD_CALLS,285
11,src.main.java.org.jsoup.select.Selector-14,discard,VOID_METHOD_CALLS,200
11,src.main.java.org.jsoup.select.Selector-23,discard,VOID_METHOD_CALLS,277
11,src.main.java.org.jsoup.select.Selector-24,discard,VOID_METHOD_CALLS,294
11,src.main.java.org.jsoup.select.Selector-67,discard,VOID_METHOD_CALLS,303
11,src.main.java.org.jsoup.select.Selector-71,discard,VOID_METHOD_CALLS,109
11,src.main.java.org.jsoup.select.Selector-13,discard,VOID_METHOD_CALLS,211
11,src.main.java.org.jsoup.select.Selector-32,discard,CONDITIONALS_BOUNDARY,385
11,src.main.java.org.jsoup.select.Selector-70,discard,VOID_METHOD_CALLS,312
11,src.main.java.org.jsoup.select.Selector-15,discard,VOID_METHOD_CALLS,218
11,src.main.java.org.jsoup.select.Selector-3,discard,VOID_METHOD_CALLS,229
12,src.main.java.org.jsoup.select.Selector-0,discard,VOID_METHOD_CALLS,66
12,src.main.java.org.jsoup.select.Selector-75,discard,VOID_METHOD_CALLS,109
12,src.main.java.org.jsoup.select.Selector-1,discard,VOID_METHOD_CALLS,68
12,src.main.java.org.jsoup.select.Selector-13,discard,VOID_METHOD_CALLS,226
12,src.main.java.org.jsoup.select.Selector-70,discard,VOID_METHOD_CALLS,300
12,src.main.java.org.jsoup.select.Selector-74,discard,VOID_METHOD_CALLS,327
12,src.main.java.org.jsoup.select.Selector-14,discard,VOID_METHOD_CALLS,215
12,src.main.java.org.jsoup.select.Selector-2,discard,VOID_METHOD_CALLS,69
12,src.main.java.org.jsoup.select.Selector-71,discard,VOID_METHOD_CALLS,318
12,src.main.java.org.jsoup.select.Selector-85,discard,VOID_METHOD_CALLS,95
12,src.main.java.org.jsoup.select.Selector-22,discard,VOID_METHOD_CALLS,292
12,src.main.java.org.jsoup.select.Selector-15,discard,VOID_METHOD_CALLS,233
12,src.main.java.org.jsoup.select.Selector-3,discard,VOID_METHOD_CALLS,244
12,src.main.java.org.jsoup.select.Selector-28,discard,VOID_METHOD_CALLS,309
12,src.main.java.org.jsoup.select.Selector-36,discard,CONDITIONALS_BOUNDARY,400
12,src.main.java.org.jsoup.select.Selector-84,discard,VOID_METHOD_CALLS,94
13,src.main.java.org.jsoup.nodes.Node-87,discard,CONDITIONALS_BOUNDARY,321
13,src.main.java.org.jsoup.nodes.Node-85,discard,VOID_METHOD_CALLS,139
13,src.main.java.org.jsoup.nodes.Node-72,discard,NULL_RETURNS,123
13,src.main.java.org.jsoup.nodes.Node-78,discard,VOID_METHOD_CALLS,355
13,src.main.java.org.jsoup.nodes.Node-73,discard,VOID_METHOD_CALLS,368
13,src.main.java.org.jsoup.nodes.Node-79,discard,VOID_METHOD_CALLS,356
13,src.main.java.org.jsoup.nodes.Node-89,discard,VOID_METHOD_CALLS,323
13,src.main.java.org.jsoup.nodes.Node-17,discard,VOID_METHOD_CALLS,285
13,src.main.java.org.jsoup.nodes.Node-38,discard,NEGATE_CONDITIONALS,503
13,src.main.java.org.jsoup.nodes.Node-86,discard,CONDITIONALS_BOUNDARY,320
13,src.main.java.org.jsoup.nodes.Node-7,discard,VOID_METHOD_CALLS,164
13,src.main.java.org.jsoup.nodes.Node-26,discard,NULL_RETURNS,263
13,src.main.java.org.jsoup.nodes.Node-18,discard,NULL_RETURNS,288
13,src.main.java.org.jsoup.nodes.Node-70,discard,VOID_METHOD_CALLS,237
13,src.main.java.org.jsoup.nodes.Node-84,discard,VOID_METHOD_CALLS,344
13,src.main.java.org.jsoup.nodes.Node-2,discard,VOID_METHOD_CALLS,33
13,src.main.java.org.jsoup.nodes.Node-10,discard,VOID_METHOD_CALLS,385
13,src.main.java.org.jsoup.nodes.Node-1,discard,VOID_METHOD_CALLS,32
13,src.main.java.org.jsoup.nodes.Node-15,discard,NULL_RETURNS,274
13,src.main.java.org.jsoup.nodes.Node-12,discard,VOID_METHOD_CALLS,293
13,src.main.java.org.jsoup.nodes.Node-11,discard,VOID_METHOD_CALLS,292
13,src.main.java.org.jsoup.nodes.Node-28,discard,VOID_METHOD_CALLS,105
13,src.main.java.org.jsoup.nodes.Node-22,discard,NULL_RETURNS,96
13,src.main.java.org.jsoup.nodes.Node-77,discard,VOID_METHOD_CALLS,396
13,src.main.java.org.jsoup.nodes.Node-83,discard,VOID_METHOD_CALLS,343
13,src.main.java.org.jsoup.nodes.Node-88,discard,VOID_METHOD_CALLS,306
13,src.main.java.org.jsoup.nodes.Node-71,discard,VOID_METHOD_CALLS,121
13,src.main.java.org.jsoup.nodes.Node-25,discard,VOID_METHOD_CALLS,260
13,src.main.java.org.jsoup.nodes.Node-24,discard,VOID_METHOD_CALLS,259
13,src.main.java.org.jsoup.nodes.Node-61,discard,VOID_METHOD_CALLS,424
13,src.main.java.org.jsoup.nodes.Node-16,discard,VOID_METHOD_CALLS,284
13,src.main.java.org.jsoup.nodes.Node-39,discard,NEGATE_CONDITIONALS,505
13,src.main.java.org.jsoup.nodes.Node-40,discard,PRIMITIVE_RETURNS,506
13,src.main.java.org.jsoup.nodes.Node-37,discard,MATH,505
13,src.main.java.org.jsoup.nodes.Node-23,discard,NULL_RETURNS,249
13,src.main.java.org.jsoup.nodes.Node-19,discard,VOID_METHOD_CALLS,71
14,src.main.java.org.jsoup.parser.Tokeniser-198,latent,NULL_RETURNS,165
14,src.main.java.org.jsoup.parser.Tokeniser-203,latent,NEGATE_CONDITIONALS,68
14,src.main.java.org.jsoup.parser.Tokeniser-52,latent,VOID_METHOD_CALLS,149
14,src.main.java.org.jsoup.parser.Tokeniser-55,latent,EMPTY_RETURNS,106
14,src.main.java.org.jsoup.parser.Tokeniser-242,latent,TRUE_RETURNS,194
14,src.main.java.org.jsoup.parser.Tokeniser-245,latent,VOID_METHOD_CALLS,37
14,src.main.java.org.jsoup.parser.Tokeniser-51,latent,VOID_METHOD_CALLS,143
14,src.main.java.org.jsoup.parser.Tokeniser-200,discard,CONDITIONALS_BOUNDARY,68
14,src.main.java.org.jsoup.parser.Tokeniser-25,discard,CONDITIONALS_BOUNDARY,125
14,src.main.java.org.jsoup.parser.Tokeniser-27,discard,CONDITIONALS_BOUNDARY,125
14,src.main.java.org.jsoup.parser.Tokeniser-54,discard,EMPTY_RETURNS,104
14,src.main.java.org.jsoup.parser.Tokeniser-26,discard,CONDITIONALS_BOUNDARY,125
14,src.main.java.org.jsoup.parser.Tokeniser-204,discard,VOID_METHOD_CALLS,56
14,src.main.java.org.jsoup.parser.Tokeniser-53,discard,VOID_METHOD_CALLS,158
15,src.main.java.org.jsoup.parser.TreeBuilderState-0,latent,VOID_METHOD_CALLS,1478
16,src.main.java.org.jsoup.nodes.DocumentType-0,discard,EMPTY_RETURNS,30
18,src.main.java.org.jsoup.parser.CharacterReader-9,discard,CONDITIONALS_BOUNDARY,134
18,src.main.java.org.jsoup.parser.CharacterReader-189,discard,CONDITIONALS_BOUNDARY,178
18,src.main.java.org.jsoup.parser.CharacterReader-31,discard,CONDITIONALS_BOUNDARY,122
18,src.main.java.org.jsoup.parser.CharacterReader-26,discard,CONDITIONALS_BOUNDARY,122
18,src.main.java.org.jsoup.parser.CharacterReader-8,discard,CONDITIONALS_BOUNDARY,134
18,src.main.java.org.jsoup.parser.CharacterReader-39,discard,NEGATE_CONDITIONALS,122
18,src.main.java.org.jsoup.parser.CharacterReader-45,discard,EMPTY_RETURNS,127
18,src.main.java.org.jsoup.parser.CharacterReader-30,discard,CONDITIONALS_BOUNDARY,122
18,src.main.java.org.jsoup.parser.CharacterReader-42,discard,NEGATE_CONDITIONALS,122
18,src.main.java.org.jsoup.parser.CharacterReader-150,discard,CONDITIONALS_BOUNDARY,96
18,src.main.java.org.jsoup.parser.CharacterReader-214,discard,CONDITIONALS_BOUNDARY,171
18,src.main.java.org.jsoup.parser.CharacterReader-27,discard,CONDITIONALS_BOUNDARY,122
18,src.main.java.org.jsoup.parser.CharacterReader-1,discard,VOID_METHOD_CALLS,17
18,src.main.java.org.jsoup.parser.CharacterReader-29,discard,CONDITIONALS_BOUNDARY,122
18,src.main.java.org.jsoup.parser.CharacterReader-40,discard,NEGATE_CONDITIONALS,122
18,src.main.java.org.jsoup.parser.CharacterReader-188,discard,CONDITIONALS_BOUNDARY,178
18,src.main.java.org.jsoup.parser.CharacterReader-28,discard,CONDITIONALS_BOUNDARY,122
18,src.main.java.org.jsoup.parser.CharacterReader-41,discard,NEGATE_CONDITIONALS,122
18,src.main.java.org.jsoup.parser.CharacterReader-43,discard,NEGATE_CONDITIONALS,122
18,src.main.java.org.jsoup.parser.CharacterReader-44,discard,NEGATE_CONDITIONALS,122
19,src.main.java.org.jsoup.safety.Whitelist-11,discard,VOID_METHOD_CALLS,286
19,src.main.java.org.jsoup.safety.Whitelist-13,discard,VOID_METHOD_CALLS,307
19,src.main.java.org.jsoup.safety.Whitelist-5,discard,VOID_METHOD_CALLS,236
19,src.main.java.org.jsoup.safety.Whitelist-18,discard,VOID_METHOD_CALLS,185
19,src.main.java.org.jsoup.safety.Whitelist-19,discard,VOID_METHOD_CALLS,188
19,src.main.java.org.jsoup.safety.Whitelist-10,discard,VOID_METHOD_CALLS,285
19,src.main.java.org.jsoup.safety.Whitelist-1,discard,VOID_METHOD_CALLS,206
19,src.main.java.org.jsoup.safety.Whitelist-12,discard,VOID_METHOD_CALLS,287
19,src.main.java.org.jsoup.safety.Whitelist-7,discard,VOID_METHOD_CALLS,238
19,src.main.java.org.jsoup.safety.Whitelist-0,discard,VOID_METHOD_CALLS,205
19,src.main.java.org.jsoup.safety.Whitelist-2,discard,VOID_METHOD_CALLS,211
19,src.main.java.org.jsoup.safety.Whitelist-6,discard,VOID_METHOD_CALLS,237
20,src.main.java.org.jsoup.helper.DataUtil-1,discard,NEGATE_CONDITIONALS,39
20,src.main.java.org.jsoup.helper.DataUtil-4,discard,VOID_METHOD_CALLS,91
20,src.main.java.org.jsoup.helper.DataUtil-2,discard,VOID_METHOD_CALLS,40
21,src.main.java.org.jsoup.select.QueryParser-65,non-latent,VOID_METHOD_CALLS,51
21,src.main.java.org.jsoup.select.QueryParser-37,non-latent,VOID_METHOD_CALLS,134
21,src.main.java.org.jsoup.select.QueryParser-11,non-latent,VOID_METHOD_CALLS,160
21,src.main.java.org.jsoup.select.QueryParser-10,latent,VOID_METHOD_CALLS,166
21,src.main.java.org.jsoup.select.QueryParser-12,discard,VOID_METHOD_CALLS,172
21,src.main.java.org.jsoup.select.QueryParser-60,discard,VOID_METHOD_CALLS,261
21,src.main.java.org.jsoup.select.QueryParser-29,discard,VOID_METHOD_CALLS,234
21,src.main.java.org.jsoup.select.QueryParser-63,discard,VOID_METHOD_CALLS,273
21,src.main.java.org.jsoup.select.QueryParser-0,discard,VOID_METHOD_CALLS,184
21,src.main.java.org.jsoup.select.QueryParser-34,discard,VOID_METHOD_CALLS,250
21,src.main.java.org.jsoup.select.QueryParser-59,discard,VOID_METHOD_CALLS,242
22,src.main.java.org.jsoup.select.Elements-2,non-latent,NULL_RETURNS,112
22,src.main.java.org.jsoup.select.Elements-7,non-latent,NULL_RETURNS,374
22,src.main.java.org.jsoup.select.Elements-45,non-latent,NULL_RETURNS,336
22,src.main.java.org.jsoup.select.Elements-39,non-latent,NULL_RETURNS,356
22,src.main.java.org.jsoup.select.Elements-23,non-latent,NULL_RETURNS,267
22,src.main.java.org.jsoup.select.Elements-33,non-latent,NULL_RETURNS,124
22,src.main.java.org.jsoup.select.Elements-43,non-latent,NULL_RETURNS,172
22,src.main.java.org.jsoup.select.Elements-34,non-latent,NULL_RETURNS,254
22,src.main.java.org.jsoup.select.Elements-31,non-latent,NULL_RETURNS,393
22,src.main.java.org.jsoup.select.Elements-3,non-latent,NULL_RETURNS,319
22,src.main.java.org.jsoup.select.Elements-36,non-latent,NULL_RETURNS,136
22,src.main.java.org.jsoup.select.Elements-6,non-latent,NULL_RETURNS,306
22,src.main.java.org.jsoup.select.Elements-40,non-latent,CONDITIONALS_BOUNDARY,158
22,src.main.java.org.jsoup.select.Elements-44,non-latent,VOID_METHOD_CALLS,332
22,src.main.java.org.jsoup.select.Elements-32,non-latent,NULL_RETURNS,100
22,src.main.java.org.jsoup.select.Elements-8,non-latent,CONDITIONALS_BOUNDARY,430
22,src.main.java.org.jsoup.select.Elements-38,non-latent,NULL_RETURNS,483
22,src.main.java.org.jsoup.select.Elements-4,non-latent,NULL_RETURNS,293
22,src.main.java.org.jsoup.nodes.Node-87,discard,VOID_METHOD_CALLS,139
22,src.main.java.org.jsoup.nodes.Element-151,discard,VOID_METHOD_CALLS,874
22,src.main.java.org.jsoup.select.Elements-11,discard,TRUE_RETURNS,515
22,src.main.java.org.jsoup.nodes.Node-74,discard,NULL_RETURNS,123
22,src.main.java.org.jsoup.nodes.Node-79,discard,VOID_METHOD_CALLS,428
22,src.main.java.org.jsoup.nodes.Node-73,discard,VOID_METHOD_CALLS,121
22,src.main.java.org.jsoup.nodes.Node-107,discard,VOID_METHOD_CALLS,314
22,src.main.java.org.jsoup.nodes.Node-17,discard,VOID_METHOD_CALLS,293
22,src.main.java.org.jsoup.nodes.Element-0,discard,VOID_METHOD_CALLS,40
22,src.main.java.org.jsoup.nodes.Node-30,discard,VOID_METHOD_CALLS,105
22,src.main.java.org.jsoup.nodes.Node-86,discard,VOID_METHOD_CALLS,376
22,src.main.java.org.jsoup.nodes.Element-55,discard,NEGATE_CONDITIONALS,1109
22,src.main.java.org.jsoup.nodes.Node-7,discard,VOID_METHOD_CALLS,172
22,src.main.java.org.jsoup.nodes.Node-26,discard,NULL_RETURNS,271
22,src.main.java.org.jsoup.nodes.Node-80,discard,VOID_METHOD_CALLS,387
22,src.main.java.org.jsoup.nodes.Node-18,discard,NULL_RETURNS,296
22,src.main.java.org.jsoup.nodes.Node-103,discard,VOID_METHOD_CALLS,352
22,src.main.java.org.jsoup.nodes.Node-106,discard,CONDITIONALS_BOUNDARY,329
22,src.main.java.org.jsoup.nodes.Element-123,discard,NULL_RETURNS,281
22,src.main.java.org.jsoup.nodes.Node-2,discard,VOID_METHOD_CALLS,33
22,src.main.java.org.jsoup.nodes.Element-9,discard,NULL_RETURNS,268
22,src.main.java.org.jsoup.nodes.Node-81,discard,VOID_METHOD_CALLS,388
22,src.main.java.org.jsoup.nodes.Element-3,discard,NULL_RETURNS,984
22,src.main.java.org.jsoup.nodes.Node-108,discard,VOID_METHOD_CALLS,331
22,src.main.java.org.jsoup.nodes.Node-1,discard,VOID_METHOD_CALLS,32
22,src.main.java.org.jsoup.nodes.Node-42,discard,PRIMITIVE_RETURNS,562
22,src.main.java.org.jsoup.nodes.Node-22,discard,NULL_RETURNS,96
22,src.main.java.org.jsoup.nodes.Element-74,discard,NULL_RETURNS,1093
22,src.main.java.org.jsoup.nodes.Element-7,discard,NULL_RETURNS,345
22,src.main.java.org.jsoup.nodes.Element-8,discard,VOID_METHOD_CALLS,265
22,src.main.java.org.jsoup.nodes.Element-18,discard,VOID_METHOD_CALLS,953
22,src.main.java.org.jsoup.nodes.Element-90,discard,CONDITIONALS_BOUNDARY,458
22,src.main.java.org.jsoup.nodes.Element-121,discard,NULL_RETURNS,359
22,src.main.java.org.jsoup.nodes.Element-150,discard,NULL_RETURNS,80
22,src.main.java.org.jsoup.nodes.Node-105,discard,CONDITIONALS_BOUNDARY,328
22,src.main.java.org.jsoup.nodes.Element-19,discard,NULL_RETURNS,955
