bid,k,mutOp,status,sourceFile,mutatedClass,lineNumber,index,block,description,full_sourceFile
2,2-37eb331a,BooleanTrueReturnValsMutator,KILLED,XmlTokenStream.java,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,526,37,8,replaced boolean return with true for com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream::_allWs,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java
2,2-37eb331a,NegateConditionalsMutator,KILLED,XmlTokenStream.java,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,384,21,4,negated conditional,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java
2,2-37eb331a,EmptyObjectReturnValsMutator,KILLED,XmlTokenStream.java,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,380,16,3,"replaced return value with """" for com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream::_collectUntilTag",src/main/java/com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java
2,2-37eb331a,NegateConditionalsMutator,SURVIVED,XmlTokenStream.java,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,510,4,0,negated conditional,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java
2,2-37eb331a,NullReturnValsMutator,NO_COVERAGE,XmlTokenStream.java,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,511,15,2,replaced return value with null for com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream::_extractLocation,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java
2,2-37eb331a,NullReturnValsMutator,SURVIVED,XmlTokenStream.java,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,513,39,7,replaced return value with null for com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream::_extractLocation,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java
2,2-37eb331a,NegateConditionalsMutator,KILLED,XmlTokenStream.java,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,492,5,0,negated conditional,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java
2,2-37eb331a,NegateConditionalsMutator,KILLED,XmlTokenStream.java,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,495,15,2,negated conditional,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java
2,2-37eb331a,PrimitiveReturnsMutator,TIMED_OUT,XmlTokenStream.java,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,505,56,9,replaced int return with 0 for com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream::_handleEndElement,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java
2,2-37eb331a,NegateConditionalsMutator,KILLED,XmlTokenStream.java,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,459,15,0,negated conditional,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java
2,2-37eb331a,NegateConditionalsMutator,KILLED,XmlTokenStream.java,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,465,32,3,negated conditional,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java
2,2-37eb331a,NegateConditionalsMutator,KILLED,XmlTokenStream.java,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,469,51,6,negated conditional,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java
2,2-37eb331a,NegateConditionalsMutator,KILLED,XmlTokenStream.java,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,474,69,10,negated conditional,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java
2,2-37eb331a,NegateConditionalsMutator,KILLED,XmlTokenStream.java,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,475,74,11,negated conditional,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java
2,2-37eb331a,PrimitiveReturnsMutator,TIMED_OUT,XmlTokenStream.java,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,463,26,2,replaced int return with 0 for com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream::_handleRepeatElement,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java
2,2-37eb331a,PrimitiveReturnsMutator,TIMED_OUT,XmlTokenStream.java,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,472,63,9,replaced int return with 0 for com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream::_handleRepeatElement,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java
2,2-37eb331a,PrimitiveReturnsMutator,TIMED_OUT,XmlTokenStream.java,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,485,108,14,replaced int return with 0 for com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream::_handleRepeatElement,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java
2,2-37eb331a,NegateConditionalsMutator,KILLED,XmlTokenStream.java,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,430,29,3,negated conditional,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java
2,2-37eb331a,NegateConditionalsMutator,KILLED,XmlTokenStream.java,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,431,37,5,negated conditional,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java
2,2-37eb331a,PrimitiveReturnsMutator,TIMED_OUT,XmlTokenStream.java,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,443,89,11,replaced int return with 0 for com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream::_initStartElement,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java
2,2-37eb331a,PrimitiveReturnsMutator,KILLED,XmlTokenStream.java,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,448,107,12,replaced int return with 0 for com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream::_initStartElement,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java
2,2-37eb331a,ConditionalsBoundaryMutator,KILLED,XmlTokenStream.java,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,317,22,2,changed conditional boundary,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java
2,2-37eb331a,MathMutator,KILLED,XmlTokenStream.java,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,314,13,1,Replaced integer addition with subtraction,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java
2,2-37eb331a,NegateConditionalsMutator,KILLED,XmlTokenStream.java,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,317,22,2,negated conditional,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java
2,2-37eb331a,NegateConditionalsMutator,KILLED,XmlTokenStream.java,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,325,69,9,negated conditional,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java
2,2-37eb331a,NegateConditionalsMutator,KILLED,XmlTokenStream.java,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,327,81,12,negated conditional,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java
2,2-37eb331a,NegateConditionalsMutator,KILLED,XmlTokenStream.java,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,328,85,13,negated conditional,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java
2,2-37eb331a,NegateConditionalsMutator,TIMED_OUT,XmlTokenStream.java,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,328,89,15,negated conditional,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java
2,2-37eb331a,NegateConditionalsMutator,KILLED,XmlTokenStream.java,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,337,123,19,negated conditional,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java
2,2-37eb331a,NegateConditionalsMutator,KILLED,XmlTokenStream.java,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,350,165,24,negated conditional,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java
2,2-37eb331a,PrimitiveReturnsMutator,TIMED_OUT,XmlTokenStream.java,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,321,56,6,replaced int return with 0 for com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream::_next,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java
2,2-37eb331a,PrimitiveReturnsMutator,KILLED,XmlTokenStream.java,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,330,100,17,replaced int return with 0 for com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream::_next,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java
2,2-37eb331a,PrimitiveReturnsMutator,TIMED_OUT,XmlTokenStream.java,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,334,118,18,replaced int return with 0 for com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream::_next,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java
2,2-37eb331a,PrimitiveReturnsMutator,TIMED_OUT,XmlTokenStream.java,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,340,140,20,replaced int return with 0 for com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream::_next,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java
2,2-37eb331a,PrimitiveReturnsMutator,TIMED_OUT,XmlTokenStream.java,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,343,151,22,replaced int return with 0 for com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream::_next,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java
2,2-37eb331a,PrimitiveReturnsMutator,TIMED_OUT,XmlTokenStream.java,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,347,159,23,replaced int return with 0 for com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream::_next,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java
2,2-37eb331a,PrimitiveReturnsMutator,TIMED_OUT,XmlTokenStream.java,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,352,175,26,replaced int return with 0 for com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream::_next,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java
2,2-37eb331a,PrimitiveReturnsMutator,TIMED_OUT,XmlTokenStream.java,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,355,181,28,replaced int return with 0 for com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream::_next,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java
2,2-37eb331a,PrimitiveReturnsMutator,NO_COVERAGE,XmlTokenStream.java,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,357,186,29,replaced int return with 0 for com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream::_next,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java
2,2-37eb331a,PrimitiveReturnsMutator,KILLED,XmlTokenStream.java,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,364,200,32,replaced int return with 0 for com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream::_next,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java
2,2-37eb331a,PrimitiveReturnsMutator,KILLED,XmlTokenStream.java,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,366,206,34,replaced int return with 0 for com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream::_next,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java
2,2-37eb331a,PrimitiveReturnsMutator,TIMED_OUT,XmlTokenStream.java,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,369,212,36,replaced int return with 0 for com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream::_next,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java
2,2-37eb331a,NegateConditionalsMutator,KILLED,XmlTokenStream.java,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,398,7,1,negated conditional,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java
2,2-37eb331a,PrimitiveReturnsMutator,KILLED,XmlTokenStream.java,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,404,21,4,replaced int return with 0 for com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream::_skipUntilTag,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java
2,2-37eb331a,VoidMethodCallMutator,NO_COVERAGE,XmlTokenStream.java,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,205,5,0,removed call to org/codehaus/stax2/XMLStreamReader2::close,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java
2,2-37eb331a,VoidMethodCallMutator,SURVIVED,XmlTokenStream.java,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,196,5,0,removed call to org/codehaus/stax2/XMLStreamReader2::closeCompletely,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java
2,2-37eb331a,NegateConditionalsMutator,KILLED,XmlTokenStream.java,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,275,6,0,negated conditional,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java
2,2-37eb331a,NegateConditionalsMutator,KILLED,XmlTokenStream.java,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,275,9,1,negated conditional,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java
2,2-37eb331a,NegateConditionalsMutator,KILLED,XmlTokenStream.java,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,282,27,5,negated conditional,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java
2,2-37eb331a,NegateConditionalsMutator,KILLED,XmlTokenStream.java,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,283,31,6,negated conditional,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java
2,2-37eb331a,NegateConditionalsMutator,KILLED,XmlTokenStream.java,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,286,41,8,negated conditional,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java
2,2-37eb331a,EmptyObjectReturnValsMutator,NO_COVERAGE,XmlTokenStream.java,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,276,14,2,"replaced return value with """" for com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream::convertToString",src/main/java/com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java
2,2-37eb331a,EmptyObjectReturnValsMutator,KILLED,XmlTokenStream.java,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,295,83,13,"replaced return value with """" for com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream::convertToString",src/main/java/com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java
2,2-37eb331a,EmptyObjectReturnValsMutator,NO_COVERAGE,XmlTokenStream.java,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,301,101,17,"replaced return value with """" for com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream::convertToString",src/main/java/com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java
2,2-37eb331a,NullReturnValsMutator,SURVIVED,XmlTokenStream.java,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,212,9,3,replaced return value with null for com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream::getCurrentLocation,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java
2,2-37eb331a,PrimitiveReturnsMutator,KILLED,XmlTokenStream.java,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,184,5,0,replaced int return with 0 for com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream::getCurrentToken,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java
2,2-37eb331a,EmptyObjectReturnValsMutator,KILLED,XmlTokenStream.java,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,187,5,0,"replaced return value with """" for com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream::getLocalName",src/main/java/com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java
2,2-37eb331a,EmptyObjectReturnValsMutator,NO_COVERAGE,XmlTokenStream.java,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,188,5,0,"replaced return value with """" for com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream::getNamespaceURI",src/main/java/com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java
2,2-37eb331a,EmptyObjectReturnValsMutator,KILLED,XmlTokenStream.java,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,186,5,0,"replaced return value with """" for com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream::getText",src/main/java/com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java
2,2-37eb331a,NullReturnValsMutator,SURVIVED,XmlTokenStream.java,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,215,9,3,replaced return value with null for com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream::getTokenLocation,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java
2,2-37eb331a,NullReturnValsMutator,NO_COVERAGE,XmlTokenStream.java,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,123,5,0,replaced return value with null for com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream::getXmlReader,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java
2,2-37eb331a,ConditionalsBoundaryMutator,NO_COVERAGE,XmlTokenStream.java,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,190,9,1,changed conditional boundary,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java
2,2-37eb331a,NegateConditionalsMutator,NO_COVERAGE,XmlTokenStream.java,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,190,6,0,negated conditional,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java
2,2-37eb331a,NegateConditionalsMutator,NO_COVERAGE,XmlTokenStream.java,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,190,9,1,negated conditional,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java
2,2-37eb331a,BooleanTrueReturnValsMutator,NO_COVERAGE,XmlTokenStream.java,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,190,17,4,replaced boolean return with true for com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream::hasAttributes,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java
2,2-37eb331a,NegateConditionalsMutator,KILLED,XmlTokenStream.java,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,165,5,0,negated conditional,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java
2,2-37eb331a,PrimitiveReturnsMutator,TIMED_OUT,XmlTokenStream.java,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,166,13,2,replaced int return with 0 for com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream::next,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java
2,2-37eb331a,PrimitiveReturnsMutator,TIMED_OUT,XmlTokenStream.java,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,169,20,4,replaced int return with 0 for com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream::next,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java
2,2-37eb331a,PrimitiveReturnsMutator,NO_COVERAGE,XmlTokenStream.java,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,172,33,6,replaced int return with 0 for com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream::next,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java
2,2-37eb331a,NegateConditionalsMutator,KILLED,XmlTokenStream.java,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,234,6,0,negated conditional,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java
2,2-37eb331a,NegateConditionalsMutator,KILLED,XmlTokenStream.java,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,239,27,7,negated conditional,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java
2,2-37eb331a,NegateConditionalsMutator,KILLED,XmlTokenStream.java,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,255,6,0,negated conditional,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java
2,2-37eb331a,NegateConditionalsMutator,KILLED,XmlTokenStream.java,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,258,24,2,negated conditional,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java
2,2-37eb331a,NegateConditionalsMutator,NO_COVERAGE,XmlTokenStream.java,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,264,32,4,negated conditional,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java
2,2-37eb331a,NegateConditionalsMutator,KILLED,XmlTokenStream.java,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,179,10,1,negated conditional,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java
2,2-37eb331a,EmptyObjectReturnValsMutator,NO_COVERAGE,XmlTokenStream.java,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream,549,104,22,"replaced return value with """" for com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream::toString",src/main/java/com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java
3,3-79a4b57f,VoidMethodCallMutator,KILLED,FromXmlParser.java,com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser,851,17,2,removed call to com/fasterxml/jackson/dataformat/xml/deser/FromXmlParser::_decodeBase64,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/FromXmlParser.java
3,3-79a4b57f,NullReturnValsMutator,KILLED,FromXmlParser.java,com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser,852,22,4,replaced return value with null for com/fasterxml/jackson/dataformat/xml/deser/FromXmlParser::_decodeBase64,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/FromXmlParser.java
3,3-79a4b57f,NegateConditionalsMutator,KILLED,FromXmlParser.java,com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser,944,5,0,negated conditional,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/FromXmlParser.java
3,3-79a4b57f,VoidMethodCallMutator,KILLED,FromXmlParser.java,com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser,947,19,3,removed call to com/fasterxml/jackson/core/util/ByteArrayBuilder::reset,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/FromXmlParser.java
3,3-79a4b57f,NullReturnValsMutator,KILLED,FromXmlParser.java,com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser,949,25,4,replaced return value with null for com/fasterxml/jackson/dataformat/xml/deser/FromXmlParser::_getByteArrayBuilder,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/FromXmlParser.java
3,3-79a4b57f,NegateConditionalsMutator,NO_COVERAGE,FromXmlParser.java,com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser,923,6,1,negated conditional,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/FromXmlParser.java
3,3-79a4b57f,VoidMethodCallMutator,NO_COVERAGE,FromXmlParser.java,com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser,924,31,12,removed call to com/fasterxml/jackson/dataformat/xml/deser/FromXmlParser::_reportInvalidEOF,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/FromXmlParser.java
3,3-79a4b57f,ConditionalsBoundaryMutator,SURVIVED,FromXmlParser.java,com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser,955,17,3,changed conditional boundary,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/FromXmlParser.java
3,3-79a4b57f,ConditionalsBoundaryMutator,KILLED,FromXmlParser.java,com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser,956,26,5,changed conditional boundary,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/FromXmlParser.java
3,3-79a4b57f,ConditionalsBoundaryMutator,KILLED,FromXmlParser.java,com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser,957,33,7,changed conditional boundary,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/FromXmlParser.java
