bid,mutK,status,mutOp,lno
14,src.java.org.apache.commons.cli2.option.GroupImpl-84,non-latent,TRUE_RETURNS,473
14,src.java.org.apache.commons.cli2.option.GroupImpl-80,non-latent,CONDITIONALS_BOUNDARY,473
14,src.java.org.apache.commons.cli2.option.GroupImpl-67,non-latent,VOID_METHOD_CALLS,486
15,src.java.org.apache.commons.cli2.commandline.WriteableCommandLineImpl-20,non-latent,CONDITIONALS_BOUNDARY,231
15,src.java.org.apache.commons.cli2.commandline.WriteableCommandLineImpl-2,non-latent,VOID_METHOD_CALLS,187
15,src.java.org.apache.commons.cli2.commandline.WriteableCommandLineImpl-6,non-latent,EMPTY_RETURNS,203
15,src.java.org.apache.commons.cli2.commandline.WriteableCommandLineImpl-7,non-latent,CONDITIONALS_BOUNDARY,128
16,src.java.org.apache.commons.cli2.option.GroupImpl-72,non-latent,PRIMITIVE_RETURNS,466
16,src.java.org.apache.commons.cli2.option.GroupImpl-83,non-latent,NEGATE_CONDITIONALS,474
16,src.java.org.apache.commons.cli2.option.OptionImpl-52,non-latent,MATH,108
16,src.java.org.apache.commons.cli2.option.OptionImpl-34,non-latent,TRUE_RETURNS,91
16,src.java.org.apache.commons.cli2.option.OptionImpl-51,non-latent,MATH,107
16,src.java.org.apache.commons.cli2.commandline.WriteableCommandLineImpl-3,non-latent,VOID_METHOD_CALLS,194
16,src.java.org.apache.commons.cli2.option.OptionImpl-46,non-latent,MATH,100
16,src.java.org.apache.commons.cli2.commandline.WriteableCommandLineImpl-8,non-latent,CONDITIONALS_BOUNDARY,135
16,src.java.org.apache.commons.cli2.option.OptionImpl-55,non-latent,PRIMITIVE_RETURNS,110
16,src.java.org.apache.commons.cli2.commandline.WriteableCommandLineImpl-7,non-latent,EMPTY_RETURNS,210
16,src.java.org.apache.commons.cli2.commandline.WriteableCommandLineImpl-21,non-latent,CONDITIONALS_BOUNDARY,238
16,src.java.org.apache.commons.cli2.option.GroupImpl-47,non-latent,TRUE_RETURNS,138
16,src.java.org.apache.commons.cli2.option.OptionImpl-49,non-latent,MATH,104
16,src.java.org.apache.commons.cli2.option.OptionImpl-54,non-latent,NEGATE_CONDITIONALS,99
16,src.java.org.apache.commons.cli2.option.OptionImpl-53,non-latent,MATH,108
16,src.java.org.apache.commons.cli2.option.GroupImpl-84,non-latent,TRUE_RETURNS,474
16,src.java.org.apache.commons.cli2.option.GroupImpl-80,non-latent,CONDITIONALS_BOUNDARY,474
16,src.java.org.apache.commons.cli2.option.OptionImpl-47,non-latent,MATH,100
16,src.java.org.apache.commons.cli2.option.OptionImpl-8,non-latent,VOID_METHOD_CALLS,144
16,src.java.org.apache.commons.cli2.option.OptionImpl-48,non-latent,MATH,104
16,src.java.org.apache.commons.cli2.option.OptionImpl-0,non-latent,TRUE_RETURNS,55
16,src.java.org.apache.commons.cli2.option.OptionImpl-50,non-latent,MATH,107
16,src.java.org.apache.commons.cli2.option.GroupImpl-67,non-latent,VOID_METHOD_CALLS,487
21,src.java.org.apache.commons.cli2.option.GroupImpl-43,non-latent,TRUE_RETURNS,140
21,src.java.org.apache.commons.cli2.option.GroupImpl-62,non-latent,VOID_METHOD_CALLS,498
21,src.java.org.apache.commons.cli2.commandline.WriteableCommandLineImpl-3,non-latent,VOID_METHOD_CALLS,205
21,src.java.org.apache.commons.cli2.commandline.WriteableCommandLineImpl-17,non-latent,FALSE_RETURNS,266
21,src.java.org.apache.commons.cli2.commandline.WriteableCommandLineImpl-26,non-latent,CONDITIONALS_BOUNDARY,281
21,src.java.org.apache.commons.cli2.commandline.WriteableCommandLineImpl-8,non-latent,CONDITIONALS_BOUNDARY,146
21,src.java.org.apache.commons.cli2.commandline.WriteableCommandLineImpl-18,non-latent,TRUE_RETURNS,261
21,src.java.org.apache.commons.cli2.option.GroupImpl-78,non-latent,VOID_METHOD_CALLS,518
21,src.java.org.apache.commons.cli2.commandline.WriteableCommandLineImpl-7,non-latent,EMPTY_RETURNS,221
23,src.java.org.apache.commons.cli.HelpFormatter-18,non-latent,CONDITIONALS_BOUNDARY,885
23,src.java.org.apache.commons.cli.HelpFormatter-147,non-latent,NULL_RETURNS,814
23,src.java.org.apache.commons.cli.HelpFormatter-7,non-latent,VOID_METHOD_CALLS,575
23,src.java.org.apache.commons.cli.HelpFormatter-131,non-latent,NULL_RETURNS,791
23,src.java.org.apache.commons.cli.HelpFormatter-128,non-latent,CONDITIONALS_BOUNDARY,769
23,src.java.org.apache.commons.cli.HelpFormatter-148,non-latent,NULL_RETURNS,831
23,src.java.org.apache.commons.cli.HelpFormatter-92,non-latent,VOID_METHOD_CALLS,397
23,src.java.org.apache.commons.cli.HelpFormatter-127,non-latent,CONDITIONALS_BOUNDARY,759
23,src.java.org.apache.commons.cli.HelpFormatter-145,non-latent,CONDITIONALS_BOUNDARY,834
23,src.java.org.apache.commons.cli.HelpFormatter-17,latent,CONDITIONALS_BOUNDARY,878
23,src.java.org.apache.commons.cli.HelpFormatter-16,latent,CONDITIONALS_BOUNDARY,862
23,src.java.org.apache.commons.cli.HelpFormatter-19,latent,CONDITIONALS_BOUNDARY,894
23,src.java.org.apache.commons.cli.HelpFormatter-103,latent,MATH,640
23,src.java.org.apache.commons.cli.HelpFormatter-149,discard,NULL_RETURNS,837
24,src.java.org.apache.commons.cli.HelpFormatter-132,non-latent,CONDITIONALS_BOUNDARY,844
24,src.java.org.apache.commons.cli.HelpFormatter-18,non-latent,CONDITIONALS_BOUNDARY,894
24,src.java.org.apache.commons.cli.HelpFormatter-17,non-latent,CONDITIONALS_BOUNDARY,887
24,src.java.org.apache.commons.cli.HelpFormatter-133,non-latent,NULL_RETURNS,818
24,src.java.org.apache.commons.cli.HelpFormatter-19,non-latent,CONDITIONALS_BOUNDARY,903
24,src.java.org.apache.commons.cli.HelpFormatter-115,non-latent,CONDITIONALS_BOUNDARY,773
24,src.java.org.apache.commons.cli.HelpFormatter-90,non-latent,VOID_METHOD_CALLS,397
24,src.java.org.apache.commons.cli.HelpFormatter-7,latent,VOID_METHOD_CALLS,579
24,src.java.org.apache.commons.cli.HelpFormatter-16,latent,CONDITIONALS_BOUNDARY,871
24,src.java.org.apache.commons.cli.HelpFormatter-114,latent,CONDITIONALS_BOUNDARY,763
24,src.java.org.apache.commons.cli.HelpFormatter-118,latent,NULL_RETURNS,795
25,src.java.org.apache.commons.cli.HelpFormatter-17,non-latent,CONDITIONALS_BOUNDARY,887
25,src.java.org.apache.commons.cli.HelpFormatter-18,non-latent,CONDITIONALS_BOUNDARY,894
25,src.java.org.apache.commons.cli.HelpFormatter-7,non-latent,VOID_METHOD_CALLS,579
25,src.java.org.apache.commons.cli.HelpFormatter-16,non-latent,CONDITIONALS_BOUNDARY,871
25,src.java.org.apache.commons.cli.HelpFormatter-117,non-latent,CONDITIONALS_BOUNDARY,773
25,src.java.org.apache.commons.cli.HelpFormatter-120,non-latent,NULL_RETURNS,795
25,src.java.org.apache.commons.cli.HelpFormatter-137,non-latent,NULL_RETURNS,818
25,src.java.org.apache.commons.cli.HelpFormatter-92,non-latent,VOID_METHOD_CALLS,397
25,src.java.org.apache.commons.cli.HelpFormatter-19,non-latent,CONDITIONALS_BOUNDARY,903
25,src.java.org.apache.commons.cli.HelpFormatter-138,non-latent,NULL_RETURNS,841
25,src.java.org.apache.commons.cli.HelpFormatter-136,latent,CONDITIONALS_BOUNDARY,844
25,src.java.org.apache.commons.cli.HelpFormatter-116,latent,CONDITIONALS_BOUNDARY,763
26,src.java.org.apache.commons.cli.OptionBuilder-3,non-latent,NULL_RETURNS,122
26,src.java.org.apache.commons.cli.OptionBuilder-28,non-latent,NULL_RETURNS,209
26,src.java.org.apache.commons.cli.OptionBuilder-40,non-latent,NULL_RETURNS,195
26,src.java.org.apache.commons.cli.OptionBuilder-39,non-latent,NULL_RETURNS,289
26,src.java.org.apache.commons.cli.OptionBuilder-38,non-latent,NULL_RETURNS,96
26,src.java.org.apache.commons.cli.OptionBuilder-1,non-latent,NULL_RETURNS,108
26,src.java.org.apache.commons.cli.OptionBuilder-8,non-latent,NULL_RETURNS,221
26,src.java.org.apache.commons.cli.OptionBuilder-25,non-latent,NULL_RETURNS,147
26,src.java.org.apache.commons.cli.OptionBuilder-22,non-latent,NULL_RETURNS,275
26,src.java.org.apache.commons.cli.OptionBuilder-0,non-latent,VOID_METHOD_CALLS,360
26,src.java.org.apache.commons.cli.OptionBuilder-36,non-latent,NULL_RETURNS,135
26,src.java.org.apache.commons.cli.OptionBuilder-15,non-latent,NULL_RETURNS,260
26,src.java.org.apache.commons.cli.OptionBuilder-41,non-latent,NULL_RETURNS,172
26,src.java.org.apache.commons.cli.OptionBuilder-37,non-latent,NULL_RETURNS,302
26,src.java.org.apache.commons.cli.OptionBuilder-10,non-latent,NULL_RETURNS,247
26,src.java.org.apache.commons.cli.OptionBuilder-9,non-latent,NULL_RETURNS,234
27,src.java.org.apache.commons.cli.OptionGroup-0,non-latent,NULL_RETURNS,57
28,src.java.org.apache.commons.cli.Parser-7,non-latent,VOID_METHOD_CALLS,150
30,src.main.java.org.apache.commons.cli.DefaultParser-18,non-latent,CONDITIONALS_BOUNDARY,684
30,src.main.java.org.apache.commons.cli.DefaultParser-2,non-latent,CONDITIONALS_BOUNDARY,569
30,src.main.java.org.apache.commons.cli.DefaultParser-150,non-latent,VOID_METHOD_CALLS,110
30,src.main.java.org.apache.commons.cli.Parser-6,non-latent,VOID_METHOD_CALLS,150
30,src.main.java.org.apache.commons.cli.DefaultParser-34,non-latent,VOID_METHOD_CALLS,393
30,src.main.java.org.apache.commons.cli.DefaultParser-37,non-latent,VOID_METHOD_CALLS,596
30,src.main.java.org.apache.commons.cli.DefaultParser-112,latent,FALSE_RETURNS,327
31,src.main.java.org.apache.commons.cli.Option-94,non-latent,NEGATE_CONDITIONALS,554
31,src.main.java.org.apache.commons.cli.Option-98,non-latent,EMPTY_RETURNS,579
31,src.main.java.org.apache.commons.cli.Option-63,non-latent,TRUE_RETURNS,380
31,src.main.java.org.apache.commons.cli.HelpFormatter-139,non-latent,CONDITIONALS_BOUNDARY,879
31,src.main.java.org.apache.commons.cli.HelpFormatter-7,non-latent,VOID_METHOD_CALLS,610
31,src.main.java.org.apache.commons.cli.HelpFormatter-123,non-latent,NULL_RETURNS,830
31,src.main.java.org.apache.commons.cli.HelpFormatter-120,non-latent,CONDITIONALS_BOUNDARY,798
31,src.main.java.org.apache.commons.cli.HelpFormatter-141,non-latent,NULL_RETURNS,876
31,src.main.java.org.apache.commons.cli.Option-22,non-latent,TRUE_RETURNS,612
31,src.main.java.org.apache.commons.cli.HelpFormatter-121,non-latent,CONDITIONALS_BOUNDARY,808
31,src.main.java.org.apache.commons.cli.HelpFormatter-140,non-latent,NULL_RETURNS,853
31,src.main.java.org.apache.commons.cli.Option-97,non-latent,NEGATE_CONDITIONALS,572
31,src.main.java.org.apache.commons.cli.HelpFormatter-96,non-latent,VOID_METHOD_CALLS,429
31,src.main.java.org.apache.commons.cli.Option-86,non-latent,TRUE_RETURNS,702
31,src.main.java.org.apache.commons.cli.HelpFormatter-18,non-latent,CONDITIONALS_BOUNDARY,929
31,src.main.java.org.apache.commons.cli.Option-73,non-latent,MATH,436
31,src.main.java.org.apache.commons.cli.Option-47,non-latent,CONDITIONALS_BOUNDARY,257
31,src.main.java.org.apache.commons.cli.Option-61,non-latent,CONDITIONALS_BOUNDARY,380
31,src.main.java.org.apache.commons.cli.Option-21,latent,TRUE_RETURNS,608
31,src.main.java.org.apache.commons.cli.Option-18,latent,NEGATE_CONDITIONALS,594
31,src.main.java.org.apache.commons.cli.OptionBuilder-30,discard,NULL_RETURNS,99
31,src.main.java.org.apache.commons.cli.OptionBuilder-27,discard,NULL_RETURNS,212
31,src.main.java.org.apache.commons.cli.OptionBuilder-0,discard,NULL_RETURNS,111
31,src.main.java.org.apache.commons.cli.HelpFormatter-19,discard,CONDITIONALS_BOUNDARY,938
31,src.main.java.org.apache.commons.cli.OptionBuilder-31,discard,NULL_RETURNS,292
31,src.main.java.org.apache.commons.cli.HelpFormatter-17,discard,CONDITIONALS_BOUNDARY,922
31,src.main.java.org.apache.commons.cli.OptionBuilder-28,discard,NULL_RETURNS,138
31,src.main.java.org.apache.commons.cli.OptionBuilder-14,discard,NULL_RETURNS,263
31,src.main.java.org.apache.commons.cli.OptionBuilder-2,discard,NULL_RETURNS,125
31,src.main.java.org.apache.commons.cli.OptionBuilder-32,discard,NULL_RETURNS,198
31,src.main.java.org.apache.commons.cli.HelpFormatter-16,discard,CONDITIONALS_BOUNDARY,906
31,src.main.java.org.apache.commons.cli.OptionBuilder-21,discard,NULL_RETURNS,278
31,src.main.java.org.apache.commons.cli.OptionBuilder-29,discard,NULL_RETURNS,305
31,src.main.java.org.apache.commons.cli.OptionBuilder-24,discard,NULL_RETURNS,150
31,src.main.java.org.apache.commons.cli.OptionBuilder-9,discard,NULL_RETURNS,250
31,src.main.java.org.apache.commons.cli.OptionBuilder-8,discard,NULL_RETURNS,237
31,src.main.java.org.apache.commons.cli.OptionBuilder-7,discard,NULL_RETURNS,224
31,src.main.java.org.apache.commons.cli.OptionBuilder-33,discard,NULL_RETURNS,175
32,src.main.java.org.apache.commons.cli.HelpFormatter-91,non-latent,NULL_RETURNS,831
32,src.main.java.org.apache.commons.cli.HelpFormatter-88,non-latent,CONDITIONALS_BOUNDARY,799
32,src.main.java.org.apache.commons.cli.HelpFormatter-64,non-latent,VOID_METHOD_CALLS,430
32,src.main.java.org.apache.commons.cli.HelpFormatter-8,non-latent,VOID_METHOD_CALLS,611
32,src.main.java.org.apache.commons.cli.HelpFormatter-109,non-latent,NULL_RETURNS,876
32,src.main.java.org.apache.commons.cli.HelpFormatter-108,non-latent,NULL_RETURNS,854
32,src.main.java.org.apache.commons.cli.HelpFormatter-18,non-latent,CONDITIONALS_BOUNDARY,930
32,src.main.java.org.apache.commons.cli.HelpFormatter-89,non-latent,CONDITIONALS_BOUNDARY,809
32,src.main.java.org.apache.commons.cli.HelpFormatter-107,non-latent,CONDITIONALS_BOUNDARY,879
32,src.main.java.org.apache.commons.cli.HelpFormatter-17,discard,CONDITIONALS_BOUNDARY,923
32,src.main.java.org.apache.commons.cli.HelpFormatter-16,discard,CONDITIONALS_BOUNDARY,907
33,src.main.java.org.apache.commons.cli.HelpFormatter-110,non-latent,CONDITIONALS_BOUNDARY,882
33,src.main.java.org.apache.commons.cli.HelpFormatter-92,non-latent,CONDITIONALS_BOUNDARY,812
33,src.main.java.org.apache.commons.cli.HelpFormatter-91,non-latent,CONDITIONALS_BOUNDARY,802
33,src.main.java.org.apache.commons.cli.HelpFormatter-111,non-latent,NULL_RETURNS,857
33,src.main.java.org.apache.commons.cli.HelpFormatter-64,non-latent,VOID_METHOD_CALLS,433
33,src.main.java.org.apache.commons.cli.HelpFormatter-94,non-latent,NULL_RETURNS,834
33,src.main.java.org.apache.commons.cli.HelpFormatter-121,non-latent,NULL_RETURNS,917
33,src.main.java.org.apache.commons.cli.HelpFormatter-8,non-latent,VOID_METHOD_CALLS,614
33,src.main.java.org.apache.commons.cli.HelpFormatter-126,non-latent,CONDITIONALS_BOUNDARY,1004
33,src.main.java.org.apache.commons.cli.HelpFormatter-18,non-latent,CONDITIONALS_BOUNDARY,962
33,src.main.java.org.apache.commons.cli.HelpFormatter-112,non-latent,NULL_RETURNS,879
33,src.main.java.org.apache.commons.cli.HelpFormatter-17,discard,CONDITIONALS_BOUNDARY,955
33,src.main.java.org.apache.commons.cli.HelpFormatter-16,discard,CONDITIONALS_BOUNDARY,939
34,src.main.java.org.apache.commons.cli.Option-6,non-latent,CONDITIONALS_BOUNDARY,681
34,src.main.java.org.apache.commons.cli.Option-88,non-latent,TRUE_RETURNS,702
34,src.main.java.org.apache.commons.cli.Option-63,non-latent,CONDITIONALS_BOUNDARY,380
34,src.main.java.org.apache.commons.cli.Option-99,non-latent,NEGATE_CONDITIONALS,572
34,src.main.java.org.apache.commons.cli.Option-100,non-latent,EMPTY_RETURNS,579
34,src.main.java.org.apache.commons.cli.Option-75,non-latent,MATH,436
34,src.main.java.org.apache.commons.cli.Option-65,non-latent,TRUE_RETURNS,380
34,src.main.java.org.apache.commons.cli.Option-24,non-latent,TRUE_RETURNS,612
34,src.main.java.org.apache.commons.cli.Option-96,non-latent,NEGATE_CONDITIONALS,554
34,src.main.java.org.apache.commons.cli.Option-49,non-latent,CONDITIONALS_BOUNDARY,257
34,src.main.java.org.apache.commons.cli.Option-23,latent,TRUE_RETURNS,608
34,src.main.java.org.apache.commons.cli.Option-20,latent,NEGATE_CONDITIONALS,594
34,src.main.java.org.apache.commons.cli.OptionBuilder-30,discard,NULL_RETURNS,101
34,src.main.java.org.apache.commons.cli.OptionBuilder-27,discard,NULL_RETURNS,214
34,src.main.java.org.apache.commons.cli.OptionBuilder-0,discard,NULL_RETURNS,113
34,src.main.java.org.apache.commons.cli.OptionBuilder-31,discard,NULL_RETURNS,294
34,src.main.java.org.apache.commons.cli.OptionBuilder-28,discard,NULL_RETURNS,140
34,src.main.java.org.apache.commons.cli.OptionBuilder-14,discard,NULL_RETURNS,265
34,src.main.java.org.apache.commons.cli.OptionBuilder-2,discard,NULL_RETURNS,127
34,src.main.java.org.apache.commons.cli.OptionBuilder-21,discard,NULL_RETURNS,280
34,src.main.java.org.apache.commons.cli.OptionBuilder-32,discard,NULL_RETURNS,200
34,src.main.java.org.apache.commons.cli.OptionBuilder-29,discard,NULL_RETURNS,307
34,src.main.java.org.apache.commons.cli.OptionBuilder-24,discard,NULL_RETURNS,152
34,src.main.java.org.apache.commons.cli.OptionBuilder-9,discard,NULL_RETURNS,252
34,src.main.java.org.apache.commons.cli.OptionBuilder-8,discard,NULL_RETURNS,239
34,src.main.java.org.apache.commons.cli.OptionBuilder-7,discard,NULL_RETURNS,226
34,src.main.java.org.apache.commons.cli.OptionBuilder-33,discard,NULL_RETURNS,177
35,src.main.java.org.apache.commons.cli.Options-0,non-latent,NULL_RETURNS,174
35,src.main.java.org.apache.commons.cli.Options-4,non-latent,VOID_METHOD_CALLS,81
36,src.main.java.org.apache.commons.cli.OptionGroup-0,non-latent,NULL_RETURNS,57
36,src.main.java.org.apache.commons.cli.Options-0,non-latent,NULL_RETURNS,173
36,src.main.java.org.apache.commons.cli.Options-4,non-latent,VOID_METHOD_CALLS,80
37,src.main.java.org.apache.commons.cli.DefaultParser-34,non-latent,VOID_METHOD_CALLS,402
37,src.main.java.org.apache.commons.cli.DefaultParser-138,non-latent,VOID_METHOD_CALLS,111
37,src.main.java.org.apache.commons.cli.DefaultParser-18,non-latent,CONDITIONALS_BOUNDARY,697
37,src.main.java.org.apache.commons.cli.DefaultParser-2,non-latent,CONDITIONALS_BOUNDARY,580
37,src.main.java.org.apache.commons.cli.DefaultParser-37,non-latent,VOID_METHOD_CALLS,607
38,src.main.java.org.apache.commons.cli.DefaultParser-139,non-latent,CONDITIONALS_BOUNDARY,315
38,src.main.java.org.apache.commons.cli.DefaultParser-158,non-latent,VOID_METHOD_CALLS,111
38,src.main.java.org.apache.commons.cli.DefaultParser-34,non-latent,VOID_METHOD_CALLS,407
38,src.main.java.org.apache.commons.cli.DefaultParser-18,non-latent,CONDITIONALS_BOUNDARY,702
38,src.main.java.org.apache.commons.cli.DefaultParser-2,non-latent,CONDITIONALS_BOUNDARY,585
38,src.main.java.org.apache.commons.cli.DefaultParser-110,non-latent,FALSE_RETURNS,341
38,src.main.java.org.apache.commons.cli.DefaultParser-37,non-latent,VOID_METHOD_CALLS,612
