bid,mutK,status,mutOp,lno
5,src.main.java.org.apache.commons.math3.complex.Complex-84,non-latent,PRIMITIVE_RETURNS,364
5,src.main.java.org.apache.commons.math3.complex.Complex-31,non-latent,VOID_METHOD_CALLS,157
5,src.main.java.org.apache.commons.math3.complex.Complex-144,non-latent,INVERT_NEGS,319
5,src.main.java.org.apache.commons.math3.complex.Complex-190,non-latent,CONDITIONALS_BOUNDARY,1019
5,src.main.java.org.apache.commons.math3.complex.Complex-55,non-latent,VOID_METHOD_CALLS,248
5,src.main.java.org.apache.commons.math3.complex.Complex-143,non-latent,CONDITIONALS_BOUNDARY,312
5,src.main.java.org.apache.commons.math3.complex.Complex-11,non-latent,CONDITIONALS_BOUNDARY,122
5,src.main.java.org.apache.commons.math3.complex.Complex-13,non-latent,PRIMITIVE_RETURNS,130
5,src.main.java.org.apache.commons.math3.complex.Complex-136,non-latent,CONDITIONALS_BOUNDARY,1131
5,src.main.java.org.apache.commons.math3.complex.Complex-142,non-latent,VOID_METHOD_CALLS,814
5,src.main.java.org.apache.commons.math3.complex.Complex-145,non-latent,MATH,317
5,src.main.java.org.apache.commons.math3.complex.Complex-83,non-latent,MATH,366
5,src.main.java.org.apache.commons.math3.complex.Complex-191,non-latent,CONDITIONALS_BOUNDARY,1022
5,src.main.java.org.apache.commons.math3.complex.Complex-53,non-latent,CONDITIONALS_BOUNDARY,263
5,src.main.java.org.apache.commons.math3.complex.Complex-12,non-latent,NEGATE_CONDITIONALS,122
5,src.main.java.org.apache.commons.math3.complex.Complex-69,non-latent,TRUE_RETURNS,346
5,src.main.java.org.apache.commons.math3.complex.Complex-166,non-latent,CONDITIONALS_BOUNDARY,954
6,src.main.java.org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer-220,non-latent,CONDITIONALS_BOUNDARY,463
6,src.main.java.org.apache.commons.math3.optim.BaseOptimizer-6,non-latent,VOID_METHOD_CALLS,196
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-63,non-latent,CONDITIONALS_BOUNDARY,387
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizer-32,non-latent,MATH,218
6,src.main.java.org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer-238,non-latent,MATH,374
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-46,non-latent,NEGATE_CONDITIONALS,1044
6,src.main.java.org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer-227,non-latent,CONDITIONALS_BOUNDARY,512
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizer-30,non-latent,MATH,218
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-106,non-latent,VOID_METHOD_CALLS,378
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-1164,non-latent,MATH,658
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizer-35,non-latent,MATH,241
6,src.main.java.org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer-240,non-latent,MATH,482
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-865,non-latent,MATH,768
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-326,non-latent,MATH,615
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-856,non-latent,CONDITIONALS_BOUNDARY,777
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-708,non-latent,CONDITIONALS_BOUNDARY,1247
6,src.main.java.org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer-230,non-latent,CONDITIONALS_BOUNDARY,525
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-76,non-latent,CONDITIONALS_BOUNDARY,483
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-333,non-latent,MATH,617
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-337,non-latent,MATH,619
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizer-16,non-latent,CONDITIONALS_BOUNDARY,254
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-317,non-latent,MATH,607
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizer-40,non-latent,MATH,249
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-948,non-latent,MATH,711
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-45,non-latent,NEGATE_CONDITIONALS,1043
6,src.main.java.org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer-219,non-latent,CONDITIONALS_BOUNDARY,462
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizer-28,non-latent,MATH,211
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-1155,non-latent,MATH,653
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-763,non-latent,NEGATE_CONDITIONALS,805
6,src.main.java.org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer-95,non-latent,INCREMENTS,644
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-1084,non-latent,CONDITIONALS_BOUNDARY,680
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-100,non-latent,NEGATE_CONDITIONALS,458
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-66,non-latent,CONDITIONALS_BOUNDARY,437
6,src.main.java.org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer-34,non-latent,CONDITIONALS_BOUNDARY,768
6,src.main.java.org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer-89,non-latent,CONDITIONALS_BOUNDARY,644
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizer-14,non-latent,CONDITIONALS_BOUNDARY,233
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-952,non-latent,MATH,715
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-935,non-latent,CONDITIONALS_BOUNDARY,705
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-1165,non-latent,FALSE_RETURNS,660
6,src.main.java.org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer-223,non-latent,CONDITIONALS_BOUNDARY,470
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-94,non-latent,MATH,459
6,src.main.java.org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer-217,non-latent,CONDITIONALS_BOUNDARY,392
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-957,non-latent,MATH,742
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-341,non-latent,MATH,623
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-72,non-latent,CONDITIONALS_BOUNDARY,473
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-863,non-latent,MATH,768
6,src.main.java.org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer-229,non-latent,CONDITIONALS_BOUNDARY,522
6,src.main.java.org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer-216,non-latent,CONDITIONALS_BOUNDARY,380
6,src.main.java.org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer-239,non-latent,MATH,445
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-70,non-latent,CONDITIONALS_BOUNDARY,462
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-339,non-latent,MATH,619
6,src.main.java.org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer-222,non-latent,CONDITIONALS_BOUNDARY,465
6,src.main.java.org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer-93,non-latent,CONDITIONALS_BOUNDARY,696
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-857,non-latent,CONDITIONALS_BOUNDARY,787
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-855,non-latent,CONDITIONALS_BOUNDARY,768
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-688,non-latent,NEGATE_CONDITIONALS,985
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-10,non-latent,CONDITIONALS_BOUNDARY,562
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-75,non-latent,CONDITIONALS_BOUNDARY,478
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-702,non-latent,CONDITIONALS_BOUNDARY,1215
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizer-10,non-latent,MATH,235
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizer-26,non-latent,CONDITIONALS_BOUNDARY,331
6,src.main.java.org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer-35,non-latent,CONDITIONALS_BOUNDARY,812
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-69,non-latent,CONDITIONALS_BOUNDARY,459
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-266,non-latent,CONDITIONALS_BOUNDARY,1155
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizer-13,non-latent,CONDITIONALS_BOUNDARY,231
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizer-38,non-latent,MATH,248
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizer-45,non-latent,MATH,252
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-103,non-latent,NEGATE_CONDITIONALS,478
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-71,non-latent,CONDITIONALS_BOUNDARY,467
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-718,non-latent,CONDITIONALS_BOUNDARY,1232
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-1088,non-latent,MATH,673
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-315,non-latent,MATH,587
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-332,non-latent,MATH,617
6,src.main.java.org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer-87,non-latent,CONDITIONALS_BOUNDARY,573
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-92,non-latent,INVERT_NEGS,379
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-334,non-latent,MATH,618
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizer-47,non-latent,NEGATE_CONDITIONALS,211
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-327,non-latent,MATH,615
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizer-43,non-latent,MATH,251
6,src.main.java.org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer-94,non-latent,CONDITIONALS_BOUNDARY,698
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizer-37,non-latent,MATH,248
6,src.main.java.org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer-366,non-latent,CONDITIONALS_BOUNDARY,893
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizer-33,non-latent,MATH,240
6,src.main.java.org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer-221,non-latent,CONDITIONALS_BOUNDARY,465
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-65,non-latent,CONDITIONALS_BOUNDARY,405
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-723,non-latent,NEGATE_CONDITIONALS,1230
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-101,non-latent,NEGATE_CONDITIONALS,466
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-846,non-latent,NEGATE_CONDITIONALS,1075
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-102,non-latent,NEGATE_CONDITIONALS,473
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-1162,non-latent,MATH,658
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-738,non-latent,CONDITIONALS_BOUNDARY,1261
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-324,non-latent,MATH,614
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-1094,non-latent,NEGATE_CONDITIONALS,680
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-336,non-latent,MATH,619
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizer-1,non-latent,CONDITIONALS_BOUNDARY,127
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-687,non-latent,NEGATE_CONDITIONALS,984
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizer-46,non-latent,MATH,252
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizer-0,non-latent,CONDITIONALS_BOUNDARY,124
6,src.main.java.org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer-112,non-latent,NEGATE_CONDITIONALS,698
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizer-12,non-latent,CONDITIONALS_BOUNDARY,218
6,src.main.java.org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer-108,non-latent,MATH,641
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-95,non-latent,MATH,462
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-96,non-latent,MATH,501
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-343,non-latent,NEGATE_CONDITIONALS,635
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-107,non-latent,VOID_METHOD_CALLS,506
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-1091,non-latent,MATH,674
6,src.main.java.org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer-218,non-latent,CONDITIONALS_BOUNDARY,433
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-1161,non-latent,MATH,653
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-1156,non-latent,MATH,653
6,src.main.java.org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer-365,non-latent,CONDITIONALS_BOUNDARY,873
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizer-49,non-latent,NEGATE_CONDITIONALS,247
6,src.main.java.org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer-367,non-latent,CONDITIONALS_BOUNDARY,903
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizer-34,non-latent,MATH,241
6,src.main.java.org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer-107,non-latent,MATH,625
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizer-41,non-latent,MATH,250
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-866,non-latent,MATH,787
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-97,non-latent,MATH,507
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-99,non-latent,NEGATE_CONDITIONALS,405
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizer-15,non-latent,CONDITIONALS_BOUNDARY,247
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizer-29,non-latent,MATH,212
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizer-11,non-latent,CONDITIONALS_BOUNDARY,211
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizer-42,non-latent,MATH,250
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-64,non-latent,CONDITIONALS_BOUNDARY,397
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-867,non-latent,MATH,788
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-68,non-latent,CONDITIONALS_BOUNDARY,458
6,src.main.java.org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer-88,non-latent,CONDITIONALS_BOUNDARY,590
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-1166,non-latent,TRUE_RETURNS,660
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-278,non-latent,CONDITIONALS_BOUNDARY,575
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-1089,non-latent,MATH,673
6,src.main.java.org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer-224,non-latent,CONDITIONALS_BOUNDARY,476
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-1159,non-latent,MATH,653
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-1146,non-latent,CONDITIONALS_BOUNDARY,653
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-949,non-latent,MATH,711
6,src.main.java.org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer-241,non-latent,NEGATE_CONDITIONALS,480
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizer-36,non-latent,MATH,248
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-864,non-latent,MATH,768
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-342,non-latent,MATH,633
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-956,non-latent,MATH,734
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-335,non-latent,MATH,618
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-316,non-latent,MATH,588
6,src.main.java.org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer-231,non-latent,CONDITIONALS_BOUNDARY,528
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-13,non-latent,MATH,563
6,src.main.java.org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer-41,latent,NEGATE_CONDITIONALS,804
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-329,latent,MATH,615
6,src.main.java.org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer-91,latent,CONDITIONALS_BOUNDARY,670
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizer-39,discard,MATH,249
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-67,discard,CONDITIONALS_BOUNDARY,452
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizer-44,discard,MATH,252
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-1163,discard,MATH,658
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-950,discard,MATH,711
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-1090,discard,MATH,673
7,src.main.java.org.apache.commons.math3.ode.AbstractIntegrator-2,non-latent,VOID_METHOD_CALLS,377
7,src.main.java.org.apache.commons.math3.ode.AbstractIntegrator-3,non-latent,VOID_METHOD_CALLS,378
7,src.main.java.org.apache.commons.math3.ode.AbstractIntegrator-25,non-latent,VOID_METHOD_CALLS,195
7,src.main.java.org.apache.commons.math3.ode.AbstractIntegrator-24,non-latent,PRIMITIVE_RETURNS,158
7,src.main.java.org.apache.commons.math3.ode.AbstractIntegrator-23,non-latent,VOID_METHOD_CALLS,119
8,src.main.java.org.apache.commons.math3.distribution.DiscreteDistribution-6,non-latent,CONDITIONALS_BOUNDARY,160
8,src.main.java.org.apache.commons.math3.distribution.DiscreteDistribution-11,non-latent,CONDITIONALS_BOUNDARY,182
8,src.main.java.org.apache.commons.math3.distribution.DiscreteDistribution-13,non-latent,NEGATE_CONDITIONALS,189
