bid,mutK,final_chg_state,sc_cnt,rc_cnt,nc_cnt
5,src.java.org.apache.commons.codec.binary.Base64-6,sc,14,3,18
5,src.java.org.apache.commons.codec.binary.Base64-11,nc,0,0,82
5,src.java.org.apache.commons.codec.binary.Base64-51,nc,0,0,2
5,src.java.org.apache.commons.codec.binary.Base64-52,nc,0,0,1
5,src.java.org.apache.commons.codec.binary.Base64-70,nc,0,0,9
5,src.java.org.apache.commons.codec.binary.Base64-71,nc,0,0,41
5,src.java.org.apache.commons.codec.binary.Base64-72,nc,0,0,9
5,src.java.org.apache.commons.codec.binary.Base64-75,nc,0,0,18
5,src.java.org.apache.commons.codec.binary.Base64-126,nc,0,0,1
5,src.java.org.apache.commons.codec.binary.Base64-128,nc,0,0,1
5,src.java.org.apache.commons.codec.binary.Base64-140,nc,0,0,9
5,src.java.org.apache.commons.codec.binary.Base64-141,nc,0,0,9
5,src.java.org.apache.commons.codec.binary.Base64-161,nc,0,0,9
5,src.java.org.apache.commons.codec.binary.Base64-206,sc,38,6,38
5,src.java.org.apache.commons.codec.binary.Base64-207,sc,38,6,38
5,src.java.org.apache.commons.codec.binary.Base64-238,nc,0,0,2
5,src.java.org.apache.commons.codec.binary.Base64-239,nc,0,0,2
5,src.java.org.apache.commons.codec.binary.Base64-251,nc,0,0,82
5,src.java.org.apache.commons.codec.binary.Base64-252,nc,0,0,82
5,src.java.org.apache.commons.codec.binary.Base64-253,nc,0,0,82
5,src.java.org.apache.commons.codec.binary.Base64-254,nc,0,0,82
5,src.java.org.apache.commons.codec.binary.Base64-255,nc,0,0,82
5,src.java.org.apache.commons.codec.binary.Base64-256,nc,0,0,82
6,src.java.org.apache.commons.codec.binary.Base64InputStream-7,nc,0,0,1
6,src.java.org.apache.commons.codec.binary.Base64InputStream-8,nc,0,0,1
6,src.java.org.apache.commons.codec.binary.Base64InputStream-10,nc,0,0,1
6,src.java.org.apache.commons.codec.binary.Base64InputStream-23,nc,0,0,0
6,src.java.org.apache.commons.codec.binary.Base64InputStream-27,nc,0,0,2
6,src.java.org.apache.commons.codec.binary.Base64InputStream-29,nc,0,0,0
6,src.java.org.apache.commons.codec.binary.Base64InputStream-30,nc,0,0,0
7,src.java.org.apache.commons.codec.binary.Base64-5,nc,0,0,8
7,src.java.org.apache.commons.codec.binary.Base64-6,sc,14,3,17
7,src.java.org.apache.commons.codec.binary.Base64-11,nc,0,0,80
7,src.java.org.apache.commons.codec.binary.Base64-51,nc,0,0,0
7,src.java.org.apache.commons.codec.binary.Base64-52,nc,0,0,0
7,src.java.org.apache.commons.codec.binary.Base64-70,nc,0,0,40
7,src.java.org.apache.commons.codec.binary.Base64-71,nc,0,0,8
7,src.java.org.apache.commons.codec.binary.Base64-72,nc,0,0,40
7,src.java.org.apache.commons.codec.binary.Base64-73,nc,0,0,8
7,src.java.org.apache.commons.codec.binary.Base64-76,nc,0,0,16
7,src.java.org.apache.commons.codec.binary.Base64-128,nc,0,0,0
7,src.java.org.apache.commons.codec.binary.Base64-130,nc,0,0,0
7,src.java.org.apache.commons.codec.binary.Base64-142,nc,0,0,40
7,src.java.org.apache.commons.codec.binary.Base64-143,nc,0,0,8
7,src.java.org.apache.commons.codec.binary.Base64-144,nc,0,0,8
7,src.java.org.apache.commons.codec.binary.Base64-165,nc,0,0,8
7,src.java.org.apache.commons.codec.binary.Base64-207,sc,38,6,36
7,src.java.org.apache.commons.codec.binary.Base64-208,sc,38,6,36
7,src.java.org.apache.commons.codec.binary.Base64-240,nc,0,0,0
7,src.java.org.apache.commons.codec.binary.Base64-241,nc,0,0,0
7,src.java.org.apache.commons.codec.binary.Base64-253,nc,0,0,80
7,src.java.org.apache.commons.codec.binary.Base64-254,nc,0,0,80
7,src.java.org.apache.commons.codec.binary.Base64-255,nc,0,0,80
7,src.java.org.apache.commons.codec.binary.Base64-256,nc,0,0,80
7,src.java.org.apache.commons.codec.binary.Base64-257,nc,0,0,80
7,src.java.org.apache.commons.codec.binary.Base64-258,nc,0,0,80
8,src.java.org.apache.commons.codec.binary.Base64-5,nc,0,0,7
8,src.java.org.apache.commons.codec.binary.Base64-6,sc,14,3,17
8,src.java.org.apache.commons.codec.binary.Base64-11,sc,38,6,36
8,src.java.org.apache.commons.codec.binary.Base64-12,nc,0,0,80
8,src.java.org.apache.commons.codec.binary.Base64-13,sc,1,0,7
8,src.java.org.apache.commons.codec.binary.Base64-71,nc,0,0,40
8,src.java.org.apache.commons.codec.binary.Base64-72,nc,0,0,7
8,src.java.org.apache.commons.codec.binary.Base64-74,nc,0,0,7
8,src.java.org.apache.commons.codec.binary.Base64-78,nc,0,0,14
8,src.java.org.apache.commons.codec.binary.Base64-79,nc,0,0,7
8,src.java.org.apache.commons.codec.binary.Base64-134,nc,0,0,14
8,src.java.org.apache.commons.codec.binary.Base64-144,nc,0,0,40
8,src.java.org.apache.commons.codec.binary.Base64-145,nc,0,0,7
8,src.java.org.apache.commons.codec.binary.Base64-146,nc,0,0,7
8,src.java.org.apache.commons.codec.binary.Base64-148,nc,0,0,14
8,src.java.org.apache.commons.codec.binary.Base64-149,nc,0,0,7
8,src.java.org.apache.commons.codec.binary.Base64-181,nc,0,0,7
8,src.java.org.apache.commons.codec.binary.Base64-208,nc,0,0,7
8,src.java.org.apache.commons.codec.binary.Base64-219,nc,0,0,14
8,src.java.org.apache.commons.codec.binary.Base64-220,nc,0,0,14
8,src.java.org.apache.commons.codec.binary.Base64-221,nc,0,0,14
8,src.java.org.apache.commons.codec.binary.Base64-222,nc,0,0,14
8,src.java.org.apache.commons.codec.binary.Base64-223,nc,0,0,14
8,src.java.org.apache.commons.codec.binary.Base64-224,nc,0,0,14
8,src.java.org.apache.commons.codec.binary.Base64-225,nc,0,0,14
8,src.java.org.apache.commons.codec.binary.Base64-226,nc,0,0,14
8,src.java.org.apache.commons.codec.binary.Base64-227,nc,0,0,14
8,src.java.org.apache.commons.codec.binary.Base64-228,nc,0,0,14
8,src.java.org.apache.commons.codec.binary.Base64-229,nc,0,0,14
8,src.java.org.apache.commons.codec.binary.Base64-230,nc,0,0,7
8,src.java.org.apache.commons.codec.binary.Base64-231,nc,0,0,7
8,src.java.org.apache.commons.codec.binary.Base64-232,nc,0,0,7
8,src.java.org.apache.commons.codec.binary.Base64-376,sc,38,6,36
8,src.java.org.apache.commons.codec.binary.Base64-377,sc,38,6,36
8,src.java.org.apache.commons.codec.binary.Base64-415,nc,0,0,80
8,src.java.org.apache.commons.codec.binary.Base64-416,nc,0,0,80
8,src.java.org.apache.commons.codec.binary.Base64-417,nc,0,0,80
8,src.java.org.apache.commons.codec.binary.Base64-418,nc,0,0,80
8,src.java.org.apache.commons.codec.binary.Base64-419,nc,0,0,80
8,src.java.org.apache.commons.codec.binary.Base64-420,nc,0,0,80
8,src.java.org.apache.commons.codec.binary.Base64InputStream-7,nc,0,0,8
8,src.java.org.apache.commons.codec.binary.Base64InputStream-8,nc,0,0,8
8,src.java.org.apache.commons.codec.binary.Base64InputStream-10,nc,0,0,8
8,src.java.org.apache.commons.codec.binary.Base64InputStream-22,nc,0,0,8
8,src.java.org.apache.commons.codec.binary.Base64InputStream-26,nc,0,0,16
9,src.java.org.apache.commons.codec.binary.Base64-5,nc,0,0,0
9,src.java.org.apache.commons.codec.binary.Base64-6,sc,14,3,9
9,src.java.org.apache.commons.codec.binary.Base64-11,sc,38,6,20
9,src.java.org.apache.commons.codec.binary.Base64-12,nc,0,0,64
9,src.java.org.apache.commons.codec.binary.Base64-13,sc,1,0,0
9,src.java.org.apache.commons.codec.binary.Base64-72,nc,0,0,32
9,src.java.org.apache.commons.codec.binary.Base64-73,nc,0,0,0
9,src.java.org.apache.commons.codec.binary.Base64-74,nc,0,0,32
9,src.java.org.apache.commons.codec.binary.Base64-75,nc,0,0,0
9,src.java.org.apache.commons.codec.binary.Base64-79,nc,0,0,0
9,src.java.org.apache.commons.codec.binary.Base64-129,nc,0,0,0
9,src.java.org.apache.commons.codec.binary.Base64-139,nc,0,0,32
9,src.java.org.apache.commons.codec.binary.Base64-140,nc,0,0,0
9,src.java.org.apache.commons.codec.binary.Base64-141,nc,0,0,0
9,src.java.org.apache.commons.codec.binary.Base64-143,nc,0,0,0
9,src.java.org.apache.commons.codec.binary.Base64-217,nc,0,0,0
9,src.java.org.apache.commons.codec.binary.Base64-218,nc,0,0,0
9,src.java.org.apache.commons.codec.binary.Base64-219,nc,0,0,0
9,src.java.org.apache.commons.codec.binary.Base64-220,nc,0,0,0
9,src.java.org.apache.commons.codec.binary.Base64-221,nc,0,0,0
9,src.java.org.apache.commons.codec.binary.Base64-222,nc,0,0,0
9,src.java.org.apache.commons.codec.binary.Base64-223,nc,0,0,0
9,src.java.org.apache.commons.codec.binary.Base64-224,nc,0,0,0
9,src.java.org.apache.commons.codec.binary.Base64-225,nc,0,0,0
9,src.java.org.apache.commons.codec.binary.Base64-226,nc,0,0,0
9,src.java.org.apache.commons.codec.binary.Base64-227,nc,0,0,0
9,src.java.org.apache.commons.codec.binary.Base64-351,sc,38,6,20
9,src.java.org.apache.commons.codec.binary.Base64-352,sc,38,6,20
9,src.java.org.apache.commons.codec.binary.Base64-395,nc,0,0,64
9,src.java.org.apache.commons.codec.binary.Base64-396,nc,0,0,64
9,src.java.org.apache.commons.codec.binary.Base64-397,nc,0,0,64
9,src.java.org.apache.commons.codec.binary.Base64-398,nc,0,0,64
9,src.java.org.apache.commons.codec.binary.Base64-399,nc,0,0,64
9,src.java.org.apache.commons.codec.binary.Base64-400,nc,0,0,64
10,src.java.org.apache.commons.codec.language.Caverphone-0,nc,0,0,0
10,src.java.org.apache.commons.codec.language.Caverphone-4,nc,0,0,0
11,src.main.java.org.apache.commons.codec.net.QuotedPrintableCodec-16,nc,0,0,0
11,src.main.java.org.apache.commons.codec.net.QuotedPrintableCodec-17,nc,0,0,0
11,src.main.java.org.apache.commons.codec.net.QuotedPrintableCodec-53,nc,0,0,26
12,src.main.java.org.apache.commons.codec.binary.BaseNCodecInputStream-2,nc,0,0,13
12,src.main.java.org.apache.commons.codec.binary.BaseNCodecInputStream-3,nc,0,0,13
12,src.main.java.org.apache.commons.codec.binary.BaseNCodecInputStream-5,nc,0,0,13
12,src.main.java.org.apache.commons.codec.binary.BaseNCodecInputStream-21,nc,0,0,26
12,src.main.java.org.apache.commons.codec.binary.BaseNCodecInputStream-42,nc,0,0,1
12,src.main.java.org.apache.commons.codec.binary.BaseNCodecInputStream-45,nc,0,0,2
13,src.main.java.org.apache.commons.codec.language.DoubleMetaphone-7,nc,0,0,1
13,src.main.java.org.apache.commons.codec.language.DoubleMetaphone-21,nc,0,0,2
13,src.main.java.org.apache.commons.codec.language.DoubleMetaphone-22,nc,0,0,2
13,src.main.java.org.apache.commons.codec.language.DoubleMetaphone-23,nc,0,0,1
13,src.main.java.org.apache.commons.codec.language.DoubleMetaphone-24,nc,0,0,1
13,src.main.java.org.apache.commons.codec.language.DoubleMetaphone-27,nc,0,0,1
13,src.main.java.org.apache.commons.codec.language.DoubleMetaphone-136,nc,0,0,2
13,src.main.java.org.apache.commons.codec.language.DoubleMetaphone-250,nc,0,0,2
13,src.main.java.org.apache.commons.codec.language.DoubleMetaphone-384,nc,0,0,1
13,src.main.java.org.apache.commons.codec.language.DoubleMetaphone-385,nc,0,0,2
13,src.main.java.org.apache.commons.codec.language.DoubleMetaphone-542,nc,0,0,1
13,src.main.java.org.apache.commons.codec.language.DoubleMetaphone-545,nc,0,0,1
13,src.main.java.org.apache.commons.codec.language.DoubleMetaphone-615,nc,0,0,1
13,src.main.java.org.apache.commons.codec.language.DoubleMetaphone-759,nc,0,0,2
13,src.main.java.org.apache.commons.codec.language.DoubleMetaphone-761,nc,0,0,1
13,src.main.java.org.apache.commons.codec.language.DoubleMetaphone-762,nc,0,0,1
13,src.main.java.org.apache.commons.codec.language.DoubleMetaphone-763,nc,0,0,1
13,src.main.java.org.apache.commons.codec.language.DoubleMetaphone-844,nc,0,0,2
13,src.main.java.org.apache.commons.codec.language.DoubleMetaphone-847,nc,0,0,2
13,src.main.java.org.apache.commons.codec.language.DoubleMetaphone-848,nc,0,0,1
13,src.main.java.org.apache.commons.codec.language.DoubleMetaphone-849,nc,0,0,2
13,src.main.java.org.apache.commons.codec.language.DoubleMetaphone-850,nc,0,0,1
13,src.main.java.org.apache.commons.codec.language.DoubleMetaphone-851,nc,0,0,1
13,src.main.java.org.apache.commons.codec.language.DoubleMetaphone-852,nc,0,0,1
13,src.main.java.org.apache.commons.codec.language.DoubleMetaphone-1023,nc,0,0,2
14,src.main.java.org.apache.commons.codec.language.bm.Rule-7,nc,0,0,8
14,src.main.java.org.apache.commons.codec.language.bm.Rule-9,nc,0,0,8
14,src.main.java.org.apache.commons.codec.language.bm.Rule-23,nc,0,0,8
14,src.main.java.org.apache.commons.codec.language.bm.Rule-96,nc,0,0,8
14,src.main.java.org.apache.commons.codec.language.bm.PhoneticEngine-8,nc,0,0,8
15,src.main.java.org.apache.commons.codec.language.Soundex-24,nc,0,0,0
15,src.main.java.org.apache.commons.codec.language.Soundex-47,nc,0,0,5
15,src.main.java.org.apache.commons.codec.language.Soundex-48,nc,0,0,5
16,src.main.java.org.apache.commons.codec.binary.Base32-4,nc,0,0,4
16,src.main.java.org.apache.commons.codec.binary.Base32-5,nc,0,0,4
16,src.main.java.org.apache.commons.codec.binary.Base32-51,nc,0,0,2
16,src.main.java.org.apache.commons.codec.binary.Base32-52,nc,0,0,4
16,src.main.java.org.apache.commons.codec.binary.Base32-53,nc,0,0,4
16,src.main.java.org.apache.commons.codec.binary.Base32-104,nc,0,0,2
16,src.main.java.org.apache.commons.codec.binary.Base32-106,nc,0,0,2
16,src.main.java.org.apache.commons.codec.binary.Base32-130,nc,0,0,2
