bid,mutK,final_chg_state,sc_cnt,rc_cnt,nc_cnt
16,src.java.org.apache.commons.cli2.commandline.WriteableCommandLineImpl-3,nc,0,0,0
16,src.java.org.apache.commons.cli2.commandline.WriteableCommandLineImpl-7,nc,0,0,0
16,src.java.org.apache.commons.cli2.commandline.WriteableCommandLineImpl-8,nc,0,0,0
16,src.java.org.apache.commons.cli2.commandline.WriteableCommandLineImpl-21,nc,0,0,0
21,src.java.org.apache.commons.cli2.option.GroupImpl-43,nc,0,0,0
21,src.java.org.apache.commons.cli2.option.GroupImpl-62,nc,0,0,0
21,src.java.org.apache.commons.cli2.option.GroupImpl-78,nc,0,0,0
21,src.java.org.apache.commons.cli2.commandline.WriteableCommandLineImpl-3,nc,0,0,0
21,src.java.org.apache.commons.cli2.commandline.WriteableCommandLineImpl-7,nc,0,0,0
21,src.java.org.apache.commons.cli2.commandline.WriteableCommandLineImpl-8,nc,0,0,0
21,src.java.org.apache.commons.cli2.commandline.WriteableCommandLineImpl-17,nc,0,0,0
21,src.java.org.apache.commons.cli2.commandline.WriteableCommandLineImpl-18,nc,0,0,0
21,src.java.org.apache.commons.cli2.commandline.WriteableCommandLineImpl-26,nc,0,0,0
23,src.java.org.apache.commons.cli.HelpFormatter-7,nc,0,0,3
23,src.java.org.apache.commons.cli.HelpFormatter-16,nc,0,0,5
23,src.java.org.apache.commons.cli.HelpFormatter-17,nc,0,0,1
23,src.java.org.apache.commons.cli.HelpFormatter-18,nc,0,0,3
23,src.java.org.apache.commons.cli.HelpFormatter-19,nc,0,0,1
23,src.java.org.apache.commons.cli.HelpFormatter-92,nc,0,0,3
23,src.java.org.apache.commons.cli.HelpFormatter-103,nc,0,0,4
23,src.java.org.apache.commons.cli.HelpFormatter-127,nc,0,0,3
23,src.java.org.apache.commons.cli.HelpFormatter-128,nc,0,0,3
23,src.java.org.apache.commons.cli.HelpFormatter-131,nc,0,0,3
23,src.java.org.apache.commons.cli.HelpFormatter-145,sc,1,0,2
23,src.java.org.apache.commons.cli.HelpFormatter-147,nc,0,0,3
23,src.java.org.apache.commons.cli.HelpFormatter-148,nc,0,0,3
23,src.java.org.apache.commons.cli.HelpFormatter-149,nc,0,0,0
24,src.java.org.apache.commons.cli.HelpFormatter-7,nc,0,0,1
24,src.java.org.apache.commons.cli.HelpFormatter-16,nc,0,0,4
24,src.java.org.apache.commons.cli.HelpFormatter-17,nc,0,0,2
24,src.java.org.apache.commons.cli.HelpFormatter-18,nc,0,0,2
24,src.java.org.apache.commons.cli.HelpFormatter-19,nc,0,0,2
24,src.java.org.apache.commons.cli.HelpFormatter-90,nc,0,0,2
24,src.java.org.apache.commons.cli.HelpFormatter-114,nc,0,0,2
24,src.java.org.apache.commons.cli.HelpFormatter-115,nc,0,0,2
24,src.java.org.apache.commons.cli.HelpFormatter-118,nc,0,0,2
24,src.java.org.apache.commons.cli.HelpFormatter-132,nc,0,0,2
24,src.java.org.apache.commons.cli.HelpFormatter-133,nc,0,0,2
25,src.java.org.apache.commons.cli.HelpFormatter-7,nc,0,0,1
25,src.java.org.apache.commons.cli.HelpFormatter-16,nc,0,0,2
25,src.java.org.apache.commons.cli.HelpFormatter-17,nc,0,0,1
25,src.java.org.apache.commons.cli.HelpFormatter-18,nc,0,0,1
25,src.java.org.apache.commons.cli.HelpFormatter-19,nc,0,0,1
25,src.java.org.apache.commons.cli.HelpFormatter-92,nc,0,0,1
25,src.java.org.apache.commons.cli.HelpFormatter-116,nc,0,0,1
25,src.java.org.apache.commons.cli.HelpFormatter-117,nc,0,0,1
25,src.java.org.apache.commons.cli.HelpFormatter-120,nc,0,0,1
25,src.java.org.apache.commons.cli.HelpFormatter-136,nc,0,0,1
25,src.java.org.apache.commons.cli.HelpFormatter-137,nc,0,0,1
25,src.java.org.apache.commons.cli.HelpFormatter-138,nc,0,0,1
26,src.java.org.apache.commons.cli.OptionBuilder-0,nc,0,0,0
26,src.java.org.apache.commons.cli.OptionBuilder-1,nc,0,0,0
26,src.java.org.apache.commons.cli.OptionBuilder-3,nc,0,0,0
26,src.java.org.apache.commons.cli.OptionBuilder-8,nc,0,0,0
26,src.java.org.apache.commons.cli.OptionBuilder-9,nc,0,0,0
26,src.java.org.apache.commons.cli.OptionBuilder-10,nc,0,0,0
26,src.java.org.apache.commons.cli.OptionBuilder-15,nc,0,0,0
26,src.java.org.apache.commons.cli.OptionBuilder-22,nc,0,0,0
26,src.java.org.apache.commons.cli.OptionBuilder-25,nc,0,0,0
26,src.java.org.apache.commons.cli.OptionBuilder-28,nc,0,0,0
26,src.java.org.apache.commons.cli.OptionBuilder-36,nc,0,0,0
26,src.java.org.apache.commons.cli.OptionBuilder-37,nc,0,0,0
26,src.java.org.apache.commons.cli.OptionBuilder-38,nc,0,0,0
26,src.java.org.apache.commons.cli.OptionBuilder-39,nc,0,0,0
26,src.java.org.apache.commons.cli.OptionBuilder-40,nc,0,0,0
26,src.java.org.apache.commons.cli.OptionBuilder-41,nc,0,0,0
27,src.java.org.apache.commons.cli.OptionGroup-0,nc,0,0,10
28,src.java.org.apache.commons.cli.Parser-7,nc,0,0,15
30,src.main.java.org.apache.commons.cli.DefaultParser-2,nc,0,0,24
30,src.main.java.org.apache.commons.cli.DefaultParser-18,nc,0,0,24
30,src.main.java.org.apache.commons.cli.DefaultParser-34,nc,0,0,24
30,src.main.java.org.apache.commons.cli.DefaultParser-37,nc,0,0,24
30,src.main.java.org.apache.commons.cli.DefaultParser-112,nc,0,0,16
30,src.main.java.org.apache.commons.cli.DefaultParser-150,nc,0,0,24
30,src.main.java.org.apache.commons.cli.Parser-6,nc,0,0,24
31,src.main.java.org.apache.commons.cli.HelpFormatter-7,nc,0,0,42
31,src.main.java.org.apache.commons.cli.HelpFormatter-16,nc,0,0,36
31,src.main.java.org.apache.commons.cli.HelpFormatter-17,nc,0,0,18
31,src.main.java.org.apache.commons.cli.HelpFormatter-18,nc,0,0,42
31,src.main.java.org.apache.commons.cli.HelpFormatter-19,nc,0,0,1
31,src.main.java.org.apache.commons.cli.HelpFormatter-96,nc,0,0,42
31,src.main.java.org.apache.commons.cli.HelpFormatter-120,sc,3,0,39
31,src.main.java.org.apache.commons.cli.HelpFormatter-121,nc,0,0,42
31,src.main.java.org.apache.commons.cli.HelpFormatter-123,nc,0,0,42
31,src.main.java.org.apache.commons.cli.HelpFormatter-139,sc,3,0,39
31,src.main.java.org.apache.commons.cli.HelpFormatter-140,nc,0,0,42
31,src.main.java.org.apache.commons.cli.HelpFormatter-141,nc,0,0,42
31,src.main.java.org.apache.commons.cli.Option-18,nc,0,0,39
31,src.main.java.org.apache.commons.cli.Option-21,nc,0,0,39
31,src.main.java.org.apache.commons.cli.Option-22,nc,0,0,42
31,src.main.java.org.apache.commons.cli.Option-47,nc,0,0,84
31,src.main.java.org.apache.commons.cli.Option-61,nc,0,0,42
31,src.main.java.org.apache.commons.cli.Option-63,nc,0,0,42
31,src.main.java.org.apache.commons.cli.Option-73,sc,8,0,76
31,src.main.java.org.apache.commons.cli.Option-86,nc,0,0,42
31,src.main.java.org.apache.commons.cli.Option-94,nc,0,0,42
31,src.main.java.org.apache.commons.cli.Option-97,nc,0,0,42
31,src.main.java.org.apache.commons.cli.Option-98,nc,0,0,42
31,src.main.java.org.apache.commons.cli.OptionBuilder-0,nc,0,0,31
31,src.main.java.org.apache.commons.cli.OptionBuilder-2,nc,0,0,31
31,src.main.java.org.apache.commons.cli.OptionBuilder-7,nc,0,0,31
31,src.main.java.org.apache.commons.cli.OptionBuilder-8,nc,0,0,31
31,src.main.java.org.apache.commons.cli.OptionBuilder-9,nc,0,0,31
31,src.main.java.org.apache.commons.cli.OptionBuilder-14,nc,0,0,31
31,src.main.java.org.apache.commons.cli.OptionBuilder-21,nc,0,0,31
31,src.main.java.org.apache.commons.cli.OptionBuilder-24,nc,0,0,31
31,src.main.java.org.apache.commons.cli.OptionBuilder-27,nc,0,0,31
31,src.main.java.org.apache.commons.cli.OptionBuilder-28,nc,0,0,31
31,src.main.java.org.apache.commons.cli.OptionBuilder-29,nc,0,0,31
31,src.main.java.org.apache.commons.cli.OptionBuilder-30,nc,0,0,31
31,src.main.java.org.apache.commons.cli.OptionBuilder-31,nc,0,0,31
31,src.main.java.org.apache.commons.cli.OptionBuilder-32,nc,0,0,31
31,src.main.java.org.apache.commons.cli.OptionBuilder-33,nc,0,0,31
32,src.main.java.org.apache.commons.cli.HelpFormatter-8,nc,0,0,20
32,src.main.java.org.apache.commons.cli.HelpFormatter-16,nc,0,0,24
32,src.main.java.org.apache.commons.cli.HelpFormatter-17,nc,0,0,12
32,src.main.java.org.apache.commons.cli.HelpFormatter-18,nc,0,0,20
32,src.main.java.org.apache.commons.cli.HelpFormatter-64,nc,0,0,20
32,src.main.java.org.apache.commons.cli.HelpFormatter-88,sc,3,0,17
32,src.main.java.org.apache.commons.cli.HelpFormatter-89,nc,0,0,20
32,src.main.java.org.apache.commons.cli.HelpFormatter-91,nc,0,0,20
32,src.main.java.org.apache.commons.cli.HelpFormatter-107,sc,3,0,17
32,src.main.java.org.apache.commons.cli.HelpFormatter-108,nc,0,0,20
32,src.main.java.org.apache.commons.cli.HelpFormatter-109,nc,0,0,20
33,src.main.java.org.apache.commons.cli.HelpFormatter-8,nc,0,0,19
33,src.main.java.org.apache.commons.cli.HelpFormatter-16,nc,0,0,22
33,src.main.java.org.apache.commons.cli.HelpFormatter-17,nc,0,0,11
33,src.main.java.org.apache.commons.cli.HelpFormatter-18,nc,0,0,19
33,src.main.java.org.apache.commons.cli.HelpFormatter-64,nc,0,0,19
33,src.main.java.org.apache.commons.cli.HelpFormatter-91,sc,3,0,16
33,src.main.java.org.apache.commons.cli.HelpFormatter-92,nc,0,0,19
33,src.main.java.org.apache.commons.cli.HelpFormatter-94,nc,0,0,19
33,src.main.java.org.apache.commons.cli.HelpFormatter-110,sc,3,0,16
33,src.main.java.org.apache.commons.cli.HelpFormatter-111,nc,0,0,19
33,src.main.java.org.apache.commons.cli.HelpFormatter-112,nc,0,0,19
33,src.main.java.org.apache.commons.cli.HelpFormatter-121,nc,0,0,19
33,src.main.java.org.apache.commons.cli.HelpFormatter-126,sc,3,0,16
34,src.main.java.org.apache.commons.cli.Option-6,nc,0,0,50
34,src.main.java.org.apache.commons.cli.Option-20,nc,0,0,22
34,src.main.java.org.apache.commons.cli.Option-23,nc,0,0,22
34,src.main.java.org.apache.commons.cli.Option-24,nc,0,0,25
34,src.main.java.org.apache.commons.cli.Option-49,nc,0,0,50
34,src.main.java.org.apache.commons.cli.Option-63,nc,0,0,25
34,src.main.java.org.apache.commons.cli.Option-65,nc,0,0,25
34,src.main.java.org.apache.commons.cli.Option-75,sc,8,0,42
34,src.main.java.org.apache.commons.cli.Option-88,nc,0,0,25
34,src.main.java.org.apache.commons.cli.Option-96,nc,0,0,25
34,src.main.java.org.apache.commons.cli.Option-99,nc,0,0,25
34,src.main.java.org.apache.commons.cli.Option-100,nc,0,0,25
34,src.main.java.org.apache.commons.cli.OptionBuilder-0,nc,0,0,15
34,src.main.java.org.apache.commons.cli.OptionBuilder-2,nc,0,0,15
34,src.main.java.org.apache.commons.cli.OptionBuilder-7,nc,0,0,15
34,src.main.java.org.apache.commons.cli.OptionBuilder-8,nc,0,0,15
34,src.main.java.org.apache.commons.cli.OptionBuilder-9,nc,0,0,15
34,src.main.java.org.apache.commons.cli.OptionBuilder-14,nc,0,0,15
34,src.main.java.org.apache.commons.cli.OptionBuilder-21,nc,0,0,15
34,src.main.java.org.apache.commons.cli.OptionBuilder-24,nc,0,0,15
34,src.main.java.org.apache.commons.cli.OptionBuilder-27,nc,0,0,15
34,src.main.java.org.apache.commons.cli.OptionBuilder-28,nc,0,0,15
34,src.main.java.org.apache.commons.cli.OptionBuilder-29,nc,0,0,15
34,src.main.java.org.apache.commons.cli.OptionBuilder-30,nc,0,0,15
34,src.main.java.org.apache.commons.cli.OptionBuilder-31,nc,0,0,15
34,src.main.java.org.apache.commons.cli.OptionBuilder-32,nc,0,0,15
34,src.main.java.org.apache.commons.cli.OptionBuilder-33,nc,0,0,15
35,src.main.java.org.apache.commons.cli.Options-0,nc,0,0,8
35,src.main.java.org.apache.commons.cli.Options-4,nc,0,0,8
36,src.main.java.org.apache.commons.cli.Options-0,nc,0,0,6
36,src.main.java.org.apache.commons.cli.Options-4,nc,0,0,6
36,src.main.java.org.apache.commons.cli.OptionGroup-0,nc,0,0,6
37,src.main.java.org.apache.commons.cli.DefaultParser-2,nc,0,0,8
37,src.main.java.org.apache.commons.cli.DefaultParser-18,nc,0,0,8
37,src.main.java.org.apache.commons.cli.DefaultParser-34,nc,0,0,8
37,src.main.java.org.apache.commons.cli.DefaultParser-37,nc,0,0,8
37,src.main.java.org.apache.commons.cli.DefaultParser-138,nc,0,0,8
38,src.main.java.org.apache.commons.cli.DefaultParser-2,nc,0,0,7
38,src.main.java.org.apache.commons.cli.DefaultParser-18,nc,0,0,7
38,src.main.java.org.apache.commons.cli.DefaultParser-34,nc,0,0,7
38,src.main.java.org.apache.commons.cli.DefaultParser-37,nc,0,0,7
38,src.main.java.org.apache.commons.cli.DefaultParser-110,nc,0,0,7
38,src.main.java.org.apache.commons.cli.DefaultParser-139,nc,0,0,7
38,src.main.java.org.apache.commons.cli.DefaultParser-158,nc,0,0,7
