bid,mutK,status,mutOp,lno,debt_time,debt_nc
3,src.main.java.org.jsoup.parser.Parser-50,discard,NULL_RETURNS,303,0.0001736111111111,198.0
3,src.main.java.org.jsoup.parser.Tag-100,discard,MATH,200,5.787037037037037e-05,62.0
3,src.main.java.org.jsoup.nodes.Element-144,discard,CONDITIONALS_BOUNDARY,325,0.0001504629629629,177.0
3,src.main.java.org.jsoup.parser.Tag-97,discard,MATH,198,5.787037037037037e-05,62.0
3,src.main.java.org.jsoup.parser.Tag-110,discard,PRIMITIVE_RETURNS,202,5.787037037037037e-05,62.0
3,src.main.java.org.jsoup.nodes.Element-60,discard,PRIMITIVE_RETURNS,842,574.6297106481481,364.0
3,src.main.java.org.jsoup.parser.Tag-95,discard,MATH,197,5.787037037037037e-05,62.0
3,src.main.java.org.jsoup.parser.Tag-57,discard,TRUE_RETURNS,185,2.3148148148148147e-05,31.0
3,src.main.java.org.jsoup.parser.Tag-15,discard,VOID_METHOD_CALLS,69,5.787037037037037e-05,62.0
3,src.main.java.org.jsoup.nodes.Element-58,discard,MATH,841,574.6297106481481,364.0
3,src.main.java.org.jsoup.parser.Tag-99,discard,MATH,199,5.787037037037037e-05,62.0
3,src.main.java.org.jsoup.parser.Parser-49,discard,CONDITIONALS_BOUNDARY,287,0.0001736111111111,198.0
3,src.main.java.org.jsoup.parser.Tag-94,discard,MATH,197,5.787037037037037e-05,62.0
3,src.main.java.org.jsoup.parser.Tag-320,discard,NULL_RETURNS,363,5.787037037037037e-05,62.0
3,src.main.java.org.jsoup.nodes.Element-118,discard,VOID_METHOD_CALLS,206,0.0,1.0
3,src.main.java.org.jsoup.parser.Parser-0,discard,VOID_METHOD_CALLS,29,0.0001736111111111,198.0
3,src.main.java.org.jsoup.parser.Tag-102,discard,MATH,201,5.787037037037037e-05,62.0
3,src.main.java.org.jsoup.parser.Tag-354,discard,NULL_RETURNS,373,5.787037037037037e-05,62.0
3,src.main.java.org.jsoup.parser.Tag-103,discard,MATH,201,5.787037037037037e-05,62.0
3,src.main.java.org.jsoup.parser.Parser-62,discard,NEGATE_CONDITIONALS,256,0.0001736111111111,198.0
3,src.main.java.org.jsoup.parser.Tag-101,discard,MATH,200,5.787037037037037e-05,62.0
3,src.main.java.org.jsoup.parser.Parser-4,discard,NULL_RETURNS,252,0.0001736111111111,198.0
3,src.main.java.org.jsoup.parser.Tag-335,discard,NULL_RETURNS,368,5.787037037037037e-05,62.0
3,src.main.java.org.jsoup.parser.Tag-104,discard,NEGATE_CONDITIONALS,196,5.787037037037037e-05,62.0
3,src.main.java.org.jsoup.nodes.Element-78,discard,NULL_RETURNS,818,574.6297106481481,364.0
3,src.main.java.org.jsoup.parser.Tag-96,discard,MATH,198,5.787037037037037e-05,62.0
4,src.main.java.org.jsoup.nodes.Entities-14,discard,CONDITIONALS_BOUNDARY,69,449.3367361111111,265.0
4,src.main.java.org.jsoup.nodes.Entities-1,discard,MATH,31,869.6660879629629,367.0
5,src.main.java.org.jsoup.parser.Parser-3,discard,NULL_RETURNS,253,0.0001157407407407,133.0
5,src.main.java.org.jsoup.parser.Parser-33,discard,VOID_METHOD_CALLS,134,0.0001157407407407,133.0
5,src.main.java.org.jsoup.parser.Parser-1,discard,VOID_METHOD_CALLS,31,0.0001157407407407,133.0
5,src.main.java.org.jsoup.parser.Parser-4,discard,NULL_RETURNS,260,0.0001157407407407,133.0
5,src.main.java.org.jsoup.parser.Parser-0,discard,VOID_METHOD_CALLS,30,0.0001157407407407,133.0
6,src.main.java.org.jsoup.nodes.Entities-14,discard,CONDITIONALS_BOUNDARY,68,449.3367013888889,226.0
6,src.main.java.org.jsoup.nodes.Entities-1,discard,MATH,29,869.6660532407408,328.0
7,src.main.java.org.jsoup.nodes.Document-2,non-latent,EMPTY_RETURNS,193,2924.713703703704,949.0
7,src.main.java.org.jsoup.nodes.Document-14,non-latent,VOID_METHOD_CALLS,133,2924.713703703704,949.0
7,src.main.java.org.jsoup.nodes.Document-4,non-latent,CONDITIONALS_BOUNDARY,143,2924.713703703704,949.0
7,src.main.java.org.jsoup.nodes.Document-19,non-latent,VOID_METHOD_CALLS,76,2924.713703703704,949.0
7,src.main.java.org.jsoup.nodes.Document-0,non-latent,VOID_METHOD_CALLS,35,2924.713703703704,949.0
7,src.main.java.org.jsoup.nodes.Document-18,non-latent,NULL_RETURNS,188,2924.713703703704,949.0
7,src.main.java.org.jsoup.nodes.Document-3,non-latent,VOID_METHOD_CALLS,114,2924.713703703704,949.0
8,src.main.java.org.jsoup.nodes.Node-63,latent,VOID_METHOD_CALLS,237,4.629629629629629e-05,63.0
8,src.main.java.org.jsoup.nodes.Node-58,latent,VOID_METHOD_CALLS,251,6.944444444444444e-05,84.0
8,src.main.java.org.jsoup.nodes.Node-14,latent,VOID_METHOD_CALLS,104,4.629629629629629e-05,63.0
8,src.main.java.org.jsoup.nodes.Node-64,discard,VOID_METHOD_CALLS,132,1206.8890277777778,421.0
8,src.main.java.org.jsoup.nodes.Node-9,discard,VOID_METHOD_CALLS,278,1206.8890277777778,421.0
8,src.main.java.org.jsoup.nodes.Node-13,discard,NULL_RETURNS,95,1206.8890277777778,421.0
8,src.main.java.org.jsoup.nodes.Node-19,discard,PRIMITIVE_RETURNS,399,1206.8890277777778,421.0
8,src.main.java.org.jsoup.nodes.Node-62,discard,VOID_METHOD_CALLS,236,1206.8890277777778,421.0
8,src.main.java.org.jsoup.nodes.Node-17,discard,MATH,398,1206.8890277777778,421.0
8,src.main.java.org.jsoup.nodes.Node-57,discard,VOID_METHOD_CALLS,249,1206.8890277777778,421.0
8,src.main.java.org.jsoup.nodes.Node-7,discard,VOID_METHOD_CALLS,157,1206.8890277777778,421.0
8,src.main.java.org.jsoup.nodes.Node-50,discard,NULL_RETURNS,116,1206.8890277777778,421.0
8,src.main.java.org.jsoup.nodes.Node-18,discard,NEGATE_CONDITIONALS,398,1206.8890277777778,421.0
8,src.main.java.org.jsoup.nodes.Node-51,discard,VOID_METHOD_CALLS,261,1206.8890277777778,421.0
8,src.main.java.org.jsoup.nodes.Node-2,discard,VOID_METHOD_CALLS,32,1206.8890277777778,421.0
8,src.main.java.org.jsoup.nodes.Node-39,discard,VOID_METHOD_CALLS,317,1206.8890277777778,421.0
8,src.main.java.org.jsoup.nodes.Node-49,discard,VOID_METHOD_CALLS,114,1206.8890277777778,421.0
8,src.main.java.org.jsoup.nodes.Node-55,discard,VOID_METHOD_CALLS,289,1206.8890277777778,421.0
8,src.main.java.org.jsoup.nodes.Node-10,discard,VOID_METHOD_CALLS,70,1206.8890277777778,421.0
8,src.main.java.org.jsoup.nodes.Node-56,discard,VOID_METHOD_CALLS,248,1206.8890277777778,421.0
8,src.main.java.org.jsoup.nodes.Node-48,discard,VOID_METHOD_CALLS,227,1206.8890277777778,421.0
8,src.main.java.org.jsoup.nodes.Node-1,discard,VOID_METHOD_CALLS,31,1206.8890277777778,421.0
9,src.main.java.org.jsoup.nodes.Entities-14,discard,CONDITIONALS_BOUNDARY,84,449.3366898148148,214.0
9,src.main.java.org.jsoup.nodes.Entities-1,discard,MATH,45,869.6660416666666,316.0
10,src.main.java.org.jsoup.nodes.Node-40,latent,VOID_METHOD_CALLS,320,4.629629629629629e-05,58.0
10,src.main.java.org.jsoup.nodes.Node-52,latent,VOID_METHOD_CALLS,264,4.629629629629629e-05,58.0
10,src.main.java.org.jsoup.nodes.Node-59,latent,VOID_METHOD_CALLS,254,6.944444444444444e-05,79.0
10,src.main.java.org.jsoup.nodes.Node-64,discard,VOID_METHOD_CALLS,240,1206.8890277777778,416.0
10,src.main.java.org.jsoup.nodes.Node-15,discard,VOID_METHOD_CALLS,104,1206.8890277777778,416.0
10,src.main.java.org.jsoup.nodes.Node-11,discard,VOID_METHOD_CALLS,70,1206.8890277777778,416.0
10,src.main.java.org.jsoup.nodes.Node-14,discard,NULL_RETURNS,95,1206.8890277777778,416.0
10,src.main.java.org.jsoup.nodes.Node-58,discard,VOID_METHOD_CALLS,252,1206.8890277777778,416.0
10,src.main.java.org.jsoup.nodes.Node-19,discard,NEGATE_CONDITIONALS,401,1206.8890277777778,416.0
10,src.main.java.org.jsoup.nodes.Node-20,discard,PRIMITIVE_RETURNS,402,1206.8890277777778,416.0
10,src.main.java.org.jsoup.nodes.Node-57,discard,VOID_METHOD_CALLS,251,1206.8890277777778,416.0
10,src.main.java.org.jsoup.nodes.Node-7,discard,VOID_METHOD_CALLS,157,1206.8890277777778,416.0
10,src.main.java.org.jsoup.nodes.Node-50,discard,VOID_METHOD_CALLS,114,1206.8890277777778,416.0
10,src.main.java.org.jsoup.nodes.Node-18,discard,MATH,401,1206.8890277777778,416.0
10,src.main.java.org.jsoup.nodes.Node-51,discard,NULL_RETURNS,116,1206.8890277777778,416.0
10,src.main.java.org.jsoup.nodes.Node-65,discard,VOID_METHOD_CALLS,132,1206.8890277777778,416.0
10,src.main.java.org.jsoup.nodes.Node-63,discard,VOID_METHOD_CALLS,239,1206.8890277777778,416.0
10,src.main.java.org.jsoup.nodes.Node-2,discard,VOID_METHOD_CALLS,32,1206.8890277777778,416.0
10,src.main.java.org.jsoup.nodes.Node-49,discard,VOID_METHOD_CALLS,230,1206.8890277777778,416.0
10,src.main.java.org.jsoup.nodes.Node-10,discard,VOID_METHOD_CALLS,281,1206.8890277777778,416.0
10,src.main.java.org.jsoup.nodes.Node-56,discard,VOID_METHOD_CALLS,292,1206.8890277777778,416.0
10,src.main.java.org.jsoup.nodes.Node-1,discard,VOID_METHOD_CALLS,31,1206.8890277777778,416.0
11,src.main.java.org.jsoup.select.Selector-81,non-latent,VOID_METHOD_CALLS,95,2924.713703703704,941.0
11,src.main.java.org.jsoup.select.Selector-0,non-latent,VOID_METHOD_CALLS,66,2924.713703703704,941.0
11,src.main.java.org.jsoup.select.Selector-80,non-latent,VOID_METHOD_CALLS,94,2924.713703703704,941.0
11,src.main.java.org.jsoup.select.Selector-1,non-latent,VOID_METHOD_CALLS,68,2924.713703703704,941.0
11,src.main.java.org.jsoup.select.Selector-2,non-latent,VOID_METHOD_CALLS,69,2924.713703703704,941.0
11,src.main.java.org.jsoup.select.Selector-66,discard,VOID_METHOD_CALLS,285,4.629629629629629e-05,46.0
11,src.main.java.org.jsoup.select.Selector-14,discard,VOID_METHOD_CALLS,200,4.629629629629629e-05,46.0
11,src.main.java.org.jsoup.select.Selector-23,discard,VOID_METHOD_CALLS,277,4.629629629629629e-05,46.0
11,src.main.java.org.jsoup.select.Selector-24,discard,VOID_METHOD_CALLS,294,4.629629629629629e-05,46.0
11,src.main.java.org.jsoup.select.Selector-67,discard,VOID_METHOD_CALLS,303,4.629629629629629e-05,46.0
11,src.main.java.org.jsoup.select.Selector-71,discard,VOID_METHOD_CALLS,109,2.3148148148148147e-05,24.0
11,src.main.java.org.jsoup.select.Selector-13,discard,VOID_METHOD_CALLS,211,4.629629629629629e-05,46.0
11,src.main.java.org.jsoup.select.Selector-32,discard,CONDITIONALS_BOUNDARY,385,4.629629629629629e-05,46.0
11,src.main.java.org.jsoup.select.Selector-70,discard,VOID_METHOD_CALLS,312,4.629629629629629e-05,46.0
11,src.main.java.org.jsoup.select.Selector-15,discard,VOID_METHOD_CALLS,218,4.629629629629629e-05,46.0
11,src.main.java.org.jsoup.select.Selector-3,discard,VOID_METHOD_CALLS,229,4.629629629629629e-05,46.0
12,src.main.java.org.jsoup.select.Selector-0,discard,VOID_METHOD_CALLS,66,1861.468148148148,564.0
12,src.main.java.org.jsoup.select.Selector-75,discard,VOID_METHOD_CALLS,109,1.1574074074074072e-05,6.0
12,src.main.java.org.jsoup.select.Selector-1,discard,VOID_METHOD_CALLS,68,1861.468148148148,564.0
12,src.main.java.org.jsoup.select.Selector-13,discard,VOID_METHOD_CALLS,226,1.1574074074074072e-05,6.0
12,src.main.java.org.jsoup.select.Selector-70,discard,VOID_METHOD_CALLS,300,1.1574074074074072e-05,6.0
12,src.main.java.org.jsoup.select.Selector-74,discard,VOID_METHOD_CALLS,327,1.1574074074074072e-05,6.0
12,src.main.java.org.jsoup.select.Selector-14,discard,VOID_METHOD_CALLS,215,1.1574074074074072e-05,6.0
12,src.main.java.org.jsoup.select.Selector-2,discard,VOID_METHOD_CALLS,69,1861.468148148148,564.0
12,src.main.java.org.jsoup.select.Selector-71,discard,VOID_METHOD_CALLS,318,1.1574074074074072e-05,6.0
12,src.main.java.org.jsoup.select.Selector-85,discard,VOID_METHOD_CALLS,95,1861.468148148148,564.0
12,src.main.java.org.jsoup.select.Selector-22,discard,VOID_METHOD_CALLS,292,1.1574074074074072e-05,6.0
12,src.main.java.org.jsoup.select.Selector-15,discard,VOID_METHOD_CALLS,233,1.1574074074074072e-05,6.0
12,src.main.java.org.jsoup.select.Selector-3,discard,VOID_METHOD_CALLS,244,1.1574074074074072e-05,6.0
12,src.main.java.org.jsoup.select.Selector-28,discard,VOID_METHOD_CALLS,309,1.1574074074074072e-05,6.0
12,src.main.java.org.jsoup.select.Selector-36,discard,CONDITIONALS_BOUNDARY,400,1.1574074074074072e-05,6.0
12,src.main.java.org.jsoup.select.Selector-84,discard,VOID_METHOD_CALLS,94,1861.468148148148,564.0
13,src.main.java.org.jsoup.nodes.Node-87,discard,CONDITIONALS_BOUNDARY,321,1206.8889583333332,334.0
13,src.main.java.org.jsoup.nodes.Node-85,discard,VOID_METHOD_CALLS,139,1206.8889583333332,334.0
13,src.main.java.org.jsoup.nodes.Node-72,discard,NULL_RETURNS,123,1206.8889583333332,334.0
13,src.main.java.org.jsoup.nodes.Node-78,discard,VOID_METHOD_CALLS,355,1206.8889583333332,334.0
13,src.main.java.org.jsoup.nodes.Node-73,discard,VOID_METHOD_CALLS,368,1206.8889583333332,334.0
13,src.main.java.org.jsoup.nodes.Node-79,discard,VOID_METHOD_CALLS,356,1206.8889583333332,334.0
13,src.main.java.org.jsoup.nodes.Node-89,discard,VOID_METHOD_CALLS,323,1206.8889583333332,334.0
13,src.main.java.org.jsoup.nodes.Node-17,discard,VOID_METHOD_CALLS,285,1206.8889583333332,334.0
13,src.main.java.org.jsoup.nodes.Node-38,discard,NEGATE_CONDITIONALS,503,1206.8889583333332,334.0
13,src.main.java.org.jsoup.nodes.Node-86,discard,CONDITIONALS_BOUNDARY,320,1206.8889583333332,334.0
13,src.main.java.org.jsoup.nodes.Node-7,discard,VOID_METHOD_CALLS,164,1206.8889583333332,334.0
13,src.main.java.org.jsoup.nodes.Node-26,discard,NULL_RETURNS,263,1206.8889583333332,334.0
13,src.main.java.org.jsoup.nodes.Node-18,discard,NULL_RETURNS,288,1206.8889583333332,334.0
13,src.main.java.org.jsoup.nodes.Node-70,discard,VOID_METHOD_CALLS,237,1206.8889583333332,334.0
13,src.main.java.org.jsoup.nodes.Node-84,discard,VOID_METHOD_CALLS,344,1206.8889583333332,334.0
13,src.main.java.org.jsoup.nodes.Node-2,discard,VOID_METHOD_CALLS,33,1206.8889583333332,334.0
13,src.main.java.org.jsoup.nodes.Node-10,discard,VOID_METHOD_CALLS,385,1206.8889583333332,334.0
13,src.main.java.org.jsoup.nodes.Node-1,discard,VOID_METHOD_CALLS,32,1206.8889583333332,334.0
13,src.main.java.org.jsoup.nodes.Node-15,discard,NULL_RETURNS,274,1206.8889583333332,334.0
13,src.main.java.org.jsoup.nodes.Node-12,discard,VOID_METHOD_CALLS,293,1206.8889583333332,334.0
13,src.main.java.org.jsoup.nodes.Node-11,discard,VOID_METHOD_CALLS,292,1206.8889583333332,334.0
13,src.main.java.org.jsoup.nodes.Node-28,discard,VOID_METHOD_CALLS,105,1206.8889583333332,334.0
13,src.main.java.org.jsoup.nodes.Node-22,discard,NULL_RETURNS,96,1206.8889583333332,334.0
13,src.main.java.org.jsoup.nodes.Node-77,discard,VOID_METHOD_CALLS,396,1206.8889583333332,334.0
13,src.main.java.org.jsoup.nodes.Node-83,discard,VOID_METHOD_CALLS,343,1206.8889583333332,334.0
13,src.main.java.org.jsoup.nodes.Node-88,discard,VOID_METHOD_CALLS,306,1206.8889583333332,334.0
13,src.main.java.org.jsoup.nodes.Node-71,discard,VOID_METHOD_CALLS,121,1206.8889583333332,334.0
13,src.main.java.org.jsoup.nodes.Node-25,discard,VOID_METHOD_CALLS,260,1206.8889583333332,334.0
13,src.main.java.org.jsoup.nodes.Node-24,discard,VOID_METHOD_CALLS,259,1206.8889583333332,334.0
13,src.main.java.org.jsoup.nodes.Node-61,discard,VOID_METHOD_CALLS,424,1206.8889583333332,334.0
13,src.main.java.org.jsoup.nodes.Node-16,discard,VOID_METHOD_CALLS,284,1206.8889583333332,334.0
13,src.main.java.org.jsoup.nodes.Node-39,discard,NEGATE_CONDITIONALS,505,1206.8889583333332,334.0
13,src.main.java.org.jsoup.nodes.Node-40,discard,PRIMITIVE_RETURNS,506,1206.8889583333332,334.0
13,src.main.java.org.jsoup.nodes.Node-37,discard,MATH,505,1206.8889583333332,334.0
13,src.main.java.org.jsoup.nodes.Node-23,discard,NULL_RETURNS,249,1206.8889583333332,334.0
13,src.main.java.org.jsoup.nodes.Node-19,discard,VOID_METHOD_CALLS,71,1206.8889583333332,334.0
14,src.main.java.org.jsoup.parser.Tokeniser-198,latent,NULL_RETURNS,165,1213.720324074074,342.0
14,src.main.java.org.jsoup.parser.Tokeniser-203,latent,NEGATE_CONDITIONALS,68,261.70131944444444,55.0
14,src.main.java.org.jsoup.parser.Tokeniser-52,latent,VOID_METHOD_CALLS,149,449.3366087962963,122.0
14,src.main.java.org.jsoup.parser.Tokeniser-55,latent,EMPTY_RETURNS,106,56.70916666666667,34.0
14,src.main.java.org.jsoup.parser.Tokeniser-242,latent,TRUE_RETURNS,194,573.8329861111112,149.0
14,src.main.java.org.jsoup.parser.Tokeniser-245,latent,VOID_METHOD_CALLS,37,261.70131944444444,55.0
14,src.main.java.org.jsoup.parser.Tokeniser-51,latent,VOID_METHOD_CALLS,143,261.70131944444444,55.0
14,src.main.java.org.jsoup.parser.Tokeniser-200,discard,CONDITIONALS_BOUNDARY,68,337.66461805555554,106.0
14,src.main.java.org.jsoup.parser.Tokeniser-25,discard,CONDITIONALS_BOUNDARY,125,2479.431712962963,763.0
14,src.main.java.org.jsoup.parser.Tokeniser-27,discard,CONDITIONALS_BOUNDARY,125,2479.431712962963,763.0
14,src.main.java.org.jsoup.parser.Tokeniser-54,discard,EMPTY_RETURNS,104,573.8329861111112,149.0
14,src.main.java.org.jsoup.parser.Tokeniser-26,discard,CONDITIONALS_BOUNDARY,125,2479.431712962963,763.0
14,src.main.java.org.jsoup.parser.Tokeniser-204,discard,VOID_METHOD_CALLS,56,2479.431712962963,763.0
14,src.main.java.org.jsoup.parser.Tokeniser-53,discard,VOID_METHOD_CALLS,158,261.70131944444444,55.0
15,src.main.java.org.jsoup.parser.TreeBuilderState-0,latent,VOID_METHOD_CALLS,1478,1.1574074074074072e-05,4.0
16,src.main.java.org.jsoup.nodes.DocumentType-0,discard,EMPTY_RETURNS,30,1206.888923611111,308.0
18,src.main.java.org.jsoup.parser.CharacterReader-9,discard,CONDITIONALS_BOUNDARY,134,1214.725775462963,324.0
18,src.main.java.org.jsoup.parser.CharacterReader-189,discard,CONDITIONALS_BOUNDARY,178,1214.725775462963,324.0
18,src.main.java.org.jsoup.parser.CharacterReader-31,discard,CONDITIONALS_BOUNDARY,122,1214.725775462963,324.0
18,src.main.java.org.jsoup.parser.CharacterReader-26,discard,CONDITIONALS_BOUNDARY,122,1214.725775462963,324.0
18,src.main.java.org.jsoup.parser.CharacterReader-8,discard,CONDITIONALS_BOUNDARY,134,1214.725775462963,324.0
18,src.main.java.org.jsoup.parser.CharacterReader-39,discard,NEGATE_CONDITIONALS,122,1214.725775462963,324.0
18,src.main.java.org.jsoup.parser.CharacterReader-45,discard,EMPTY_RETURNS,127,337.60559027777776,83.0
18,src.main.java.org.jsoup.parser.CharacterReader-30,discard,CONDITIONALS_BOUNDARY,122,1214.725775462963,324.0
18,src.main.java.org.jsoup.parser.CharacterReader-42,discard,NEGATE_CONDITIONALS,122,1214.725775462963,324.0
18,src.main.java.org.jsoup.parser.CharacterReader-150,discard,CONDITIONALS_BOUNDARY,96,1214.725775462963,324.0
18,src.main.java.org.jsoup.parser.CharacterReader-214,discard,CONDITIONALS_BOUNDARY,171,1214.725775462963,324.0
18,src.main.java.org.jsoup.parser.CharacterReader-27,discard,CONDITIONALS_BOUNDARY,122,1214.725775462963,324.0
18,src.main.java.org.jsoup.parser.CharacterReader-1,discard,VOID_METHOD_CALLS,17,1214.725775462963,324.0
18,src.main.java.org.jsoup.parser.CharacterReader-29,discard,CONDITIONALS_BOUNDARY,122,1214.725775462963,324.0
18,src.main.java.org.jsoup.parser.CharacterReader-40,discard,NEGATE_CONDITIONALS,122,1214.725775462963,324.0
18,src.main.java.org.jsoup.parser.CharacterReader-188,discard,CONDITIONALS_BOUNDARY,178,1214.725775462963,324.0
18,src.main.java.org.jsoup.parser.CharacterReader-28,discard,CONDITIONALS_BOUNDARY,122,1214.725775462963,324.0
18,src.main.java.org.jsoup.parser.CharacterReader-41,discard,NEGATE_CONDITIONALS,122,1214.725775462963,324.0
18,src.main.java.org.jsoup.parser.CharacterReader-43,discard,NEGATE_CONDITIONALS,122,1214.725775462963,324.0
18,src.main.java.org.jsoup.parser.CharacterReader-44,discard,NEGATE_CONDITIONALS,122,1214.725775462963,324.0
19,src.main.java.org.jsoup.safety.Whitelist-11,discard,VOID_METHOD_CALLS,286,1130.959699074074,250.0
19,src.main.java.org.jsoup.safety.Whitelist-13,discard,VOID_METHOD_CALLS,307,1130.959699074074,250.0
19,src.main.java.org.jsoup.safety.Whitelist-5,discard,VOID_METHOD_CALLS,236,1130.959699074074,250.0
