bid,k,mutOp,status,sourceFile,mutatedClass,lineNumber,index,block,description,full_sourceFile
1,1-687b2e62,NegateConditionalsMutator,KILLED,NumberUtils.java,org.apache.commons.lang3.math.NumberUtils,498,231,42,negated conditional,src/main/java/org/apache/commons/lang3/math/NumberUtils.java
1,1-687b2e62,NegateConditionalsMutator,KILLED,NumberUtils.java,org.apache.commons.lang3.math.NumberUtils,508,287,56,negated conditional,src/main/java/org/apache/commons/lang3/math/NumberUtils.java
1,1-687b2e62,NegateConditionalsMutator,KILLED,NumberUtils.java,org.apache.commons.lang3.math.NumberUtils,509,293,58,negated conditional,src/main/java/org/apache/commons/lang3/math/NumberUtils.java
1,1-687b2e62,NegateConditionalsMutator,KILLED,NumberUtils.java,org.apache.commons.lang3.math.NumberUtils,518,333,70,negated conditional,src/main/java/org/apache/commons/lang3/math/NumberUtils.java
1,1-687b2e62,NegateConditionalsMutator,KILLED,NumberUtils.java,org.apache.commons.lang3.math.NumberUtils,518,336,71,negated conditional,src/main/java/org/apache/commons/lang3/math/NumberUtils.java
1,1-687b2e62,NegateConditionalsMutator,KILLED,NumberUtils.java,org.apache.commons.lang3.math.NumberUtils,519,341,72,negated conditional,src/main/java/org/apache/commons/lang3/math/NumberUtils.java
1,1-687b2e62,NegateConditionalsMutator,KILLED,NumberUtils.java,org.apache.commons.lang3.math.NumberUtils,519,347,74,negated conditional,src/main/java/org/apache/commons/lang3/math/NumberUtils.java
1,1-687b2e62,NegateConditionalsMutator,SURVIVED,NumberUtils.java,org.apache.commons.lang3.math.NumberUtils,526,382,82,negated conditional,src/main/java/org/apache/commons/lang3/math/NumberUtils.java
1,1-687b2e62,NegateConditionalsMutator,NO_COVERAGE,NumberUtils.java,org.apache.commons.lang3.math.NumberUtils,526,385,84,negated conditional,src/main/java/org/apache/commons/lang3/math/NumberUtils.java
1,1-687b2e62,NegateConditionalsMutator,KILLED,NumberUtils.java,org.apache.commons.lang3.math.NumberUtils,530,402,88,negated conditional,src/main/java/org/apache/commons/lang3/math/NumberUtils.java
1,1-687b2e62,NegateConditionalsMutator,KILLED,NumberUtils.java,org.apache.commons.lang3.math.NumberUtils,530,404,89,negated conditional,src/main/java/org/apache/commons/lang3/math/NumberUtils.java
1,1-687b2e62,NegateConditionalsMutator,KILLED,NumberUtils.java,org.apache.commons.lang3.math.NumberUtils,532,411,91,negated conditional,src/main/java/org/apache/commons/lang3/math/NumberUtils.java
1,1-687b2e62,NegateConditionalsMutator,KILLED,NumberUtils.java,org.apache.commons.lang3.math.NumberUtils,532,416,94,negated conditional,src/main/java/org/apache/commons/lang3/math/NumberUtils.java
1,1-687b2e62,NegateConditionalsMutator,KILLED,NumberUtils.java,org.apache.commons.lang3.math.NumberUtils,532,421,96,negated conditional,src/main/java/org/apache/commons/lang3/math/NumberUtils.java
1,1-687b2e62,NegateConditionalsMutator,KILLED,NumberUtils.java,org.apache.commons.lang3.math.NumberUtils,546,463,109,negated conditional,src/main/java/org/apache/commons/lang3/math/NumberUtils.java
1,1-687b2e62,NegateConditionalsMutator,KILLED,NumberUtils.java,org.apache.commons.lang3.math.NumberUtils,546,468,111,negated conditional,src/main/java/org/apache/commons/lang3/math/NumberUtils.java
1,1-687b2e62,NegateConditionalsMutator,KILLED,NumberUtils.java,org.apache.commons.lang3.math.NumberUtils,546,470,112,negated conditional,src/main/java/org/apache/commons/lang3/math/NumberUtils.java
1,1-687b2e62,NegateConditionalsMutator,KILLED,NumberUtils.java,org.apache.commons.lang3.math.NumberUtils,560,495,118,negated conditional,src/main/java/org/apache/commons/lang3/math/NumberUtils.java
1,1-687b2e62,NegateConditionalsMutator,KILLED,NumberUtils.java,org.apache.commons.lang3.math.NumberUtils,560,501,120,negated conditional,src/main/java/org/apache/commons/lang3/math/NumberUtils.java
1,1-687b2e62,NegateConditionalsMutator,KILLED,NumberUtils.java,org.apache.commons.lang3.math.NumberUtils,560,503,121,negated conditional,src/main/java/org/apache/commons/lang3/math/NumberUtils.java
1,1-687b2e62,NegateConditionalsMutator,KILLED,NumberUtils.java,org.apache.commons.lang3.math.NumberUtils,579,549,134,negated conditional,src/main/java/org/apache/commons/lang3/math/NumberUtils.java
1,1-687b2e62,NegateConditionalsMutator,KILLED,NumberUtils.java,org.apache.commons.lang3.math.NumberUtils,579,555,136,negated conditional,src/main/java/org/apache/commons/lang3/math/NumberUtils.java
1,1-687b2e62,NegateConditionalsMutator,KILLED,NumberUtils.java,org.apache.commons.lang3.math.NumberUtils,584,577,141,negated conditional,src/main/java/org/apache/commons/lang3/math/NumberUtils.java
1,1-687b2e62,NegateConditionalsMutator,KILLED,NumberUtils.java,org.apache.commons.lang3.math.NumberUtils,584,579,142,negated conditional,src/main/java/org/apache/commons/lang3/math/NumberUtils.java
1,1-687b2e62,NegateConditionalsMutator,SURVIVED,NumberUtils.java,org.apache.commons.lang3.math.NumberUtils,600,610,150,negated conditional,src/main/java/org/apache/commons/lang3/math/NumberUtils.java
1,1-687b2e62,NegateConditionalsMutator,NO_COVERAGE,NumberUtils.java,org.apache.commons.lang3.math.NumberUtils,600,613,152,negated conditional,src/main/java/org/apache/commons/lang3/math/NumberUtils.java
1,1-687b2e62,NegateConditionalsMutator,KILLED,NumberUtils.java,org.apache.commons.lang3.math.NumberUtils,602,626,155,negated conditional,src/main/java/org/apache/commons/lang3/math/NumberUtils.java
1,1-687b2e62,NegateConditionalsMutator,KILLED,NumberUtils.java,org.apache.commons.lang3.math.NumberUtils,604,636,158,negated conditional,src/main/java/org/apache/commons/lang3/math/NumberUtils.java
1,1-687b2e62,NegateConditionalsMutator,KILLED,NumberUtils.java,org.apache.commons.lang3.math.NumberUtils,604,641,160,negated conditional,src/main/java/org/apache/commons/lang3/math/NumberUtils.java
1,1-687b2e62,NegateConditionalsMutator,KILLED,NumberUtils.java,org.apache.commons.lang3.math.NumberUtils,604,643,161,negated conditional,src/main/java/org/apache/commons/lang3/math/NumberUtils.java
1,1-687b2e62,NegateConditionalsMutator,KILLED,NumberUtils.java,org.apache.commons.lang3.math.NumberUtils,612,663,165,negated conditional,src/main/java/org/apache/commons/lang3/math/NumberUtils.java
1,1-687b2e62,NegateConditionalsMutator,KILLED,NumberUtils.java,org.apache.commons.lang3.math.NumberUtils,614,673,168,negated conditional,src/main/java/org/apache/commons/lang3/math/NumberUtils.java
1,1-687b2e62,NegateConditionalsMutator,KILLED,NumberUtils.java,org.apache.commons.lang3.math.NumberUtils,614,678,170,negated conditional,src/main/java/org/apache/commons/lang3/math/NumberUtils.java
1,1-687b2e62,NegateConditionalsMutator,NO_COVERAGE,NumberUtils.java,org.apache.commons.lang3.math.NumberUtils,614,680,171,negated conditional,src/main/java/org/apache/commons/lang3/math/NumberUtils.java
1,1-687b2e62,NullReturnValsMutator,KILLED,NumberUtils.java,org.apache.commons.lang3.math.NumberUtils,478,156,25,replaced return value with null for org/apache/commons/lang3/math/NumberUtils::createNumber,src/main/java/org/apache/commons/lang3/math/NumberUtils.java
1,1-687b2e62,NullReturnValsMutator,KILLED,NumberUtils.java,org.apache.commons.lang3.math.NumberUtils,481,174,30,replaced return value with null for org/apache/commons/lang3/math/NumberUtils::createNumber,src/main/java/org/apache/commons/lang3/math/NumberUtils.java
1,1-687b2e62,NullReturnValsMutator,KILLED,NumberUtils.java,org.apache.commons.lang3.math.NumberUtils,483,180,32,replaced return value with null for org/apache/commons/lang3/math/NumberUtils::createNumber,src/main/java/org/apache/commons/lang3/math/NumberUtils.java
1,1-687b2e62,NullReturnValsMutator,KILLED,NumberUtils.java,org.apache.commons.lang3.math.NumberUtils,534,428,98,replaced return value with null for org/apache/commons/lang3/math/NumberUtils::createNumber,src/main/java/org/apache/commons/lang3/math/NumberUtils.java
1,1-687b2e62,NullReturnValsMutator,KILLED,NumberUtils.java,org.apache.commons.lang3.math.NumberUtils,538,437,100,replaced return value with null for org/apache/commons/lang3/math/NumberUtils::createNumber,src/main/java/org/apache/commons/lang3/math/NumberUtils.java
1,1-687b2e62,NullReturnValsMutator,KILLED,NumberUtils.java,org.apache.commons.lang3.math.NumberUtils,549,476,113,replaced return value with null for org/apache/commons/lang3/math/NumberUtils::createNumber,src/main/java/org/apache/commons/lang3/math/NumberUtils.java
1,1-687b2e62,NullReturnValsMutator,KILLED,NumberUtils.java,org.apache.commons.lang3.math.NumberUtils,561,509,122,replaced return value with null for org/apache/commons/lang3/math/NumberUtils::createNumber,src/main/java/org/apache/commons/lang3/math/NumberUtils.java
1,1-687b2e62,NullReturnValsMutator,KILLED,NumberUtils.java,org.apache.commons.lang3.math.NumberUtils,567,524,126,replaced return value with null for org/apache/commons/lang3/math/NumberUtils::createNumber,src/main/java/org/apache/commons/lang3/math/NumberUtils.java
1,1-687b2e62,NullReturnValsMutator,KILLED,NumberUtils.java,org.apache.commons.lang3.math.NumberUtils,587,585,144,replaced return value with null for org/apache/commons/lang3/math/NumberUtils::createNumber,src/main/java/org/apache/commons/lang3/math/NumberUtils.java
1,1-687b2e62,NullReturnValsMutator,KILLED,NumberUtils.java,org.apache.commons.lang3.math.NumberUtils,592,595,146,replaced return value with null for org/apache/commons/lang3/math/NumberUtils::createNumber,src/main/java/org/apache/commons/lang3/math/NumberUtils.java
1,1-687b2e62,NullReturnValsMutator,KILLED,NumberUtils.java,org.apache.commons.lang3.math.NumberUtils,596,604,148,replaced return value with null for org/apache/commons/lang3/math/NumberUtils::createNumber,src/main/java/org/apache/commons/lang3/math/NumberUtils.java
1,1-687b2e62,NullReturnValsMutator,KILLED,NumberUtils.java,org.apache.commons.lang3.math.NumberUtils,605,649,162,replaced return value with null for org/apache/commons/lang3/math/NumberUtils::createNumber,src/main/java/org/apache/commons/lang3/math/NumberUtils.java
1,1-687b2e62,NullReturnValsMutator,KILLED,NumberUtils.java,org.apache.commons.lang3.math.NumberUtils,615,686,172,replaced return value with null for org/apache/commons/lang3/math/NumberUtils::createNumber,src/main/java/org/apache/commons/lang3/math/NumberUtils.java
1,1-687b2e62,NullReturnValsMutator,KILLED,NumberUtils.java,org.apache.commons.lang3.math.NumberUtils,622,700,176,replaced return value with null for org/apache/commons/lang3/math/NumberUtils::createNumber,src/main/java/org/apache/commons/lang3/math/NumberUtils.java
1,1-687b2e62,ConditionalsBoundaryMutator,SURVIVED,NumberUtils.java,org.apache.commons.lang3.math.NumberUtils,637,20,4,changed conditional boundary,src/main/java/org/apache/commons/lang3/math/NumberUtils.java
1,1-687b2e62,ConditionalsBoundaryMutator,SURVIVED,NumberUtils.java,org.apache.commons.lang3.math.NumberUtils,642,42,10,changed conditional boundary,src/main/java/org/apache/commons/lang3/math/NumberUtils.java
1,1-687b2e62,IncrementsMutator,NO_COVERAGE,NumberUtils.java,org.apache.commons.lang3.math.NumberUtils,637,35,8,Changed increment from -1 to 1,src/main/java/org/apache/commons/lang3/math/NumberUtils.java
1,1-687b2e62,MathMutator,KILLED,NumberUtils.java,org.apache.commons.lang3.math.NumberUtils,637,15,3,Replaced integer subtraction with addition,src/main/java/org/apache/commons/lang3/math/NumberUtils.java
1,1-687b2e62,NegateConditionalsMutator,KILLED,NumberUtils.java,org.apache.commons.lang3.math.NumberUtils,634,4,0,negated conditional,src/main/java/org/apache/commons/lang3/math/NumberUtils.java
1,1-687b2e62,NegateConditionalsMutator,KILLED,NumberUtils.java,org.apache.commons.lang3.math.NumberUtils,637,20,4,negated conditional,src/main/java/org/apache/commons/lang3/math/NumberUtils.java
