bid,k,mutOp,status,sourceFile,mutatedClass,lineNumber,index,block,description,full_sourceFile
25,25-73d69dfe,NullReturnValsMutator,NO_COVERAGE,IteratorUtils.java,org.apache.commons.collections4.IteratorUtils,1199,87,20,replaced return value with null for org/apache/commons/collections4/IteratorUtils::getIterator,src/main/java/org/apache/commons/collections4/IteratorUtils.java
25,25-73d69dfe,NullReturnValsMutator,NO_COVERAGE,IteratorUtils.java,org.apache.commons.collections4.IteratorUtils,1202,101,23,replaced return value with null for org/apache/commons/collections4/IteratorUtils::getIterator,src/main/java/org/apache/commons/collections4/IteratorUtils.java
25,25-73d69dfe,NullReturnValsMutator,NO_COVERAGE,IteratorUtils.java,org.apache.commons.collections4.IteratorUtils,1205,116,27,replaced return value with null for org/apache/commons/collections4/IteratorUtils::getIterator,src/main/java/org/apache/commons/collections4/IteratorUtils.java
25,25-73d69dfe,NullReturnValsMutator,NO_COVERAGE,IteratorUtils.java,org.apache.commons.collections4.IteratorUtils,1207,130,32,replaced return value with null for org/apache/commons/collections4/IteratorUtils::getIterator,src/main/java/org/apache/commons/collections4/IteratorUtils.java
25,25-73d69dfe,NullReturnValsMutator,NO_COVERAGE,IteratorUtils.java,org.apache.commons.collections4.IteratorUtils,1214,165,40,replaced return value with null for org/apache/commons/collections4/IteratorUtils::getIterator,src/main/java/org/apache/commons/collections4/IteratorUtils.java
25,25-73d69dfe,NullReturnValsMutator,NO_COVERAGE,IteratorUtils.java,org.apache.commons.collections4.IteratorUtils,1226,200,47,replaced return value with null for org/apache/commons/collections4/IteratorUtils::getIterator,src/main/java/org/apache/commons/collections4/IteratorUtils.java
25,25-73d69dfe,NegateConditionalsMutator,NO_COVERAGE,IteratorUtils.java,org.apache.commons.collections4.IteratorUtils,1349,4,0,negated conditional,src/main/java/org/apache/commons/collections4/IteratorUtils.java
25,25-73d69dfe,NegateConditionalsMutator,NO_COVERAGE,IteratorUtils.java,org.apache.commons.collections4.IteratorUtils,1349,7,2,negated conditional,src/main/java/org/apache/commons/collections4/IteratorUtils.java
25,25-73d69dfe,BooleanTrueReturnValsMutator,NO_COVERAGE,IteratorUtils.java,org.apache.commons.collections4.IteratorUtils,1349,17,5,replaced boolean return with true for org/apache/commons/collections4/IteratorUtils::isEmpty,src/main/java/org/apache/commons/collections4/IteratorUtils.java
25,25-73d69dfe,NegateConditionalsMutator,NO_COVERAGE,IteratorUtils.java,org.apache.commons.collections4.IteratorUtils,809,4,0,negated conditional,src/main/java/org/apache/commons/collections4/IteratorUtils.java
25,25-73d69dfe,NullReturnValsMutator,NO_COVERAGE,IteratorUtils.java,org.apache.commons.collections4.IteratorUtils,812,19,4,replaced return value with null for org/apache/commons/collections4/IteratorUtils::loopingIterator,src/main/java/org/apache/commons/collections4/IteratorUtils.java
25,25-73d69dfe,NegateConditionalsMutator,NO_COVERAGE,IteratorUtils.java,org.apache.commons.collections4.IteratorUtils,828,4,0,negated conditional,src/main/java/org/apache/commons/collections4/IteratorUtils.java
25,25-73d69dfe,NullReturnValsMutator,NO_COVERAGE,IteratorUtils.java,org.apache.commons.collections4.IteratorUtils,831,19,4,replaced return value with null for org/apache/commons/collections4/IteratorUtils::loopingListIterator,src/main/java/org/apache/commons/collections4/IteratorUtils.java
25,25-73d69dfe,NegateConditionalsMutator,KILLED,IteratorUtils.java,org.apache.commons.collections4.IteratorUtils,1324,4,0,negated conditional,src/main/java/org/apache/commons/collections4/IteratorUtils.java
25,25-73d69dfe,NegateConditionalsMutator,KILLED,IteratorUtils.java,org.apache.commons.collections4.IteratorUtils,1328,16,3,negated conditional,src/main/java/org/apache/commons/collections4/IteratorUtils.java
25,25-73d69dfe,NegateConditionalsMutator,KILLED,IteratorUtils.java,org.apache.commons.collections4.IteratorUtils,1329,22,5,negated conditional,src/main/java/org/apache/commons/collections4/IteratorUtils.java
25,25-73d69dfe,NegateConditionalsMutator,KILLED,IteratorUtils.java,org.apache.commons.collections4.IteratorUtils,1331,33,8,negated conditional,src/main/java/org/apache/commons/collections4/IteratorUtils.java
25,25-73d69dfe,BooleanFalseReturnValsMutator,KILLED,IteratorUtils.java,org.apache.commons.collections4.IteratorUtils,1336,46,11,replaced boolean return with false for org/apache/commons/collections4/IteratorUtils::matchesAll,src/main/java/org/apache/commons/collections4/IteratorUtils.java
25,25-73d69dfe,BooleanTrueReturnValsMutator,KILLED,IteratorUtils.java,org.apache.commons.collections4.IteratorUtils,1332,37,9,replaced boolean return with true for org/apache/commons/collections4/IteratorUtils::matchesAll,src/main/java/org/apache/commons/collections4/IteratorUtils.java
25,25-73d69dfe,NegateConditionalsMutator,KILLED,IteratorUtils.java,org.apache.commons.collections4.IteratorUtils,1295,4,0,negated conditional,src/main/java/org/apache/commons/collections4/IteratorUtils.java
25,25-73d69dfe,NegateConditionalsMutator,KILLED,IteratorUtils.java,org.apache.commons.collections4.IteratorUtils,1299,16,3,negated conditional,src/main/java/org/apache/commons/collections4/IteratorUtils.java
25,25-73d69dfe,NegateConditionalsMutator,KILLED,IteratorUtils.java,org.apache.commons.collections4.IteratorUtils,1300,22,5,negated conditional,src/main/java/org/apache/commons/collections4/IteratorUtils.java
25,25-73d69dfe,NegateConditionalsMutator,KILLED,IteratorUtils.java,org.apache.commons.collections4.IteratorUtils,1302,33,8,negated conditional,src/main/java/org/apache/commons/collections4/IteratorUtils.java
25,25-73d69dfe,BooleanFalseReturnValsMutator,KILLED,IteratorUtils.java,org.apache.commons.collections4.IteratorUtils,1303,37,9,replaced boolean return with false for org/apache/commons/collections4/IteratorUtils::matchesAny,src/main/java/org/apache/commons/collections4/IteratorUtils.java
25,25-73d69dfe,BooleanTrueReturnValsMutator,KILLED,IteratorUtils.java,org.apache.commons.collections4.IteratorUtils,1307,46,11,replaced boolean return with true for org/apache/commons/collections4/IteratorUtils::matchesAny,src/main/java/org/apache/commons/collections4/IteratorUtils.java
25,25-73d69dfe,NegateConditionalsMutator,KILLED,IteratorUtils.java,org.apache.commons.collections4.IteratorUtils,870,4,0,negated conditional,src/main/java/org/apache/commons/collections4/IteratorUtils.java
25,25-73d69dfe,NullReturnValsMutator,KILLED,IteratorUtils.java,org.apache.commons.collections4.IteratorUtils,873,19,4,replaced return value with null for org/apache/commons/collections4/IteratorUtils::nodeListIterator,src/main/java/org/apache/commons/collections4/IteratorUtils.java
25,25-73d69dfe,NegateConditionalsMutator,KILLED,IteratorUtils.java,org.apache.commons.collections4.IteratorUtils,846,4,0,negated conditional,src/main/java/org/apache/commons/collections4/IteratorUtils.java
25,25-73d69dfe,NullReturnValsMutator,KILLED,IteratorUtils.java,org.apache.commons.collections4.IteratorUtils,849,19,4,replaced return value with null for org/apache/commons/collections4/IteratorUtils::nodeListIterator,src/main/java/org/apache/commons/collections4/IteratorUtils.java
25,25-73d69dfe,NullReturnValsMutator,NO_COVERAGE,IteratorUtils.java,org.apache.commons.collections4.IteratorUtils,715,8,1,replaced return value with null for org/apache/commons/collections4/IteratorUtils::objectGraphIterator,src/main/java/org/apache/commons/collections4/IteratorUtils.java
25,25-73d69dfe,NullReturnValsMutator,NO_COVERAGE,IteratorUtils.java,org.apache.commons.collections4.IteratorUtils,889,5,1,replaced return value with null for org/apache/commons/collections4/IteratorUtils::peekingIterator,src/main/java/org/apache/commons/collections4/IteratorUtils.java
25,25-73d69dfe,NullReturnValsMutator,NO_COVERAGE,IteratorUtils.java,org.apache.commons.collections4.IteratorUtils,905,5,1,replaced return value with null for org/apache/commons/collections4/IteratorUtils::pushbackIterator,src/main/java/org/apache/commons/collections4/IteratorUtils.java
25,25-73d69dfe,NullReturnValsMutator,NO_COVERAGE,IteratorUtils.java,org.apache.commons.collections4.IteratorUtils,234,7,1,replaced return value with null for org/apache/commons/collections4/IteratorUtils::singletonIterator,src/main/java/org/apache/commons/collections4/IteratorUtils.java
25,25-73d69dfe,NullReturnValsMutator,NO_COVERAGE,IteratorUtils.java,org.apache.commons.collections4.IteratorUtils,248,7,1,replaced return value with null for org/apache/commons/collections4/IteratorUtils::singletonListIterator,src/main/java/org/apache/commons/collections4/IteratorUtils.java
25,25-73d69dfe,IncrementsMutator,KILLED,IteratorUtils.java,org.apache.commons.collections4.IteratorUtils,1409,22,4,Changed increment from 1 to -1,src/main/java/org/apache/commons/collections4/IteratorUtils.java
25,25-73d69dfe,NegateConditionalsMutator,KILLED,IteratorUtils.java,org.apache.commons.collections4.IteratorUtils,1406,8,0,negated conditional,src/main/java/org/apache/commons/collections4/IteratorUtils.java
25,25-73d69dfe,NegateConditionalsMutator,KILLED,IteratorUtils.java,org.apache.commons.collections4.IteratorUtils,1407,14,2,negated conditional,src/main/java/org/apache/commons/collections4/IteratorUtils.java
25,25-73d69dfe,PrimitiveReturnsMutator,KILLED,IteratorUtils.java,org.apache.commons.collections4.IteratorUtils,1412,28,5,replaced int return with 0 for org/apache/commons/collections4/IteratorUtils::size,src/main/java/org/apache/commons/collections4/IteratorUtils.java
25,25-73d69dfe,NullReturnValsMutator,NO_COVERAGE,IteratorUtils.java,org.apache.commons.collections4.IteratorUtils,921,8,1,replaced return value with null for org/apache/commons/collections4/IteratorUtils::skippingIterator,src/main/java/org/apache/commons/collections4/IteratorUtils.java
25,25-73d69dfe,NegateConditionalsMutator,KILLED,IteratorUtils.java,org.apache.commons.collections4.IteratorUtils,1083,4,0,negated conditional,src/main/java/org/apache/commons/collections4/IteratorUtils.java
