bid,mutK,status,mutOp,lno
4,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-60,latent,VOID_METHOD_CALLS,291
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-106,latent,VOID_METHOD_CALLS,367
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-108,latent,VOID_METHOD_CALLS,403
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-109,latent,VOID_METHOD_CALLS,404
4,src.main.java.org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream-56,latent,NEGATE_CONDITIONALS,150
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-232,discard,MATH,754
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-129,discard,NEGATE_CONDITIONALS,426
4,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-52,discard,CONDITIONALS_BOUNDARY,252
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-189,discard,NEGATE_CONDITIONALS,498
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-233,discard,MATH,759
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-234,discard,MATH,770
4,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-59,discard,NEGATE_CONDITIONALS,252
4,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-100,discard,VOID_METHOD_CALLS,310
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-225,discard,MATH,714
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-237,discard,MATH,782
4,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-39,discard,VOID_METHOD_CALLS,117
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-107,discard,VOID_METHOD_CALLS,369
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-10,discard,VOID_METHOD_CALLS,249
4,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-38,discard,VOID_METHOD_CALLS,116
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-186,discard,CONDITIONALS_BOUNDARY,496
4,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-58,discard,MATH,270
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-187,discard,CONDITIONALS_BOUNDARY,498
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-227,discard,MATH,715
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-244,discard,VOID_METHOD_CALLS,797
4,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-54,discard,CONDITIONALS_BOUNDARY,281
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-103,discard,VOID_METHOD_CALLS,531
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-164,discard,MATH,290
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-452,discard,NEGATE_CONDITIONALS,652
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-121,discard,VOID_METHOD_CALLS,346
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-236,discard,MATH,778
4,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-41,discard,CONDITIONALS_BOUNDARY,156
4,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-57,discard,MATH,253
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-115,discard,CONDITIONALS_BOUNDARY,576
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-238,discard,MATH,786
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-226,discard,MATH,714
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-190,discard,VOID_METHOD_CALLS,520
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-241,discard,MATH,798
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-231,discard,MATH,739
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-230,discard,MATH,730
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-120,discard,VOID_METHOD_CALLS,345
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-130,discard,NEGATE_CONDITIONALS,444
4,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-53,discard,CONDITIONALS_BOUNDARY,253
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-132,discard,VOID_METHOD_CALLS,417
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-133,discard,VOID_METHOD_CALLS,427
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-240,discard,MATH,794
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-235,discard,MATH,774
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-239,discard,MATH,790
4,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-14,discard,VOID_METHOD_CALLS,127
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-119,discard,MATH,343
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-105,discard,VOID_METHOD_CALLS,359
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-111,discard,VOID_METHOD_CALLS,406
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-208,discard,VOID_METHOD_CALLS,824
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-229,discard,MATH,726
4,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-24,discard,NEGATE_CONDITIONALS,203
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-224,discard,MATH,710
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-228,discard,MATH,722
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-104,discard,VOID_METHOD_CALLS,534
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-449,discard,NEGATE_CONDITIONALS,602
5,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveInputStream-75,latent,VOID_METHOD_CALLS,157
5,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveInputStream-138,discard,MATH,218
5,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveInputStream-74,discard,VOID_METHOD_CALLS,154
5,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveInputStream-146,discard,PRIMITIVE_RETURNS,225
5,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveInputStream-140,discard,MATH,222
5,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveInputStream-218,discard,CONDITIONALS_BOUNDARY,265
5,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveInputStream-73,discard,VOID_METHOD_CALLS,150
5,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveInputStream-48,discard,VOID_METHOD_CALLS,328
5,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveInputStream-136,discard,MATH,200
5,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveInputStream-71,discard,MATH,134
5,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveInputStream-36,discard,VOID_METHOD_CALLS,255
5,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveInputStream-143,discard,VOID_METHOD_CALLS,221
5,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveInputStream-70,discard,MATH,134
5,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveInputStream-137,discard,MATH,215
5,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveInputStream-142,discard,VOID_METHOD_CALLS,212
5,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveInputStream-217,discard,CONDITIONALS_BOUNDARY,260
5,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveInputStream-72,discard,VOID_METHOD_CALLS,134
5,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveInputStream-121,discard,CONDITIONALS_BOUNDARY,281
5,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveInputStream-222,discard,PRIMITIVE_RETURNS,267
5,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveInputStream-132,discard,CONDITIONALS_BOUNDARY,229
5,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveInputStream-60,discard,CONDITIONALS_BOUNDARY,336
5,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveInputStream-130,discard,CONDITIONALS_BOUNDARY,215
5,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveInputStream-141,discard,NEGATE_CONDITIONALS,215
5,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveInputStream-131,discard,CONDITIONALS_BOUNDARY,218
5,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveInputStream-145,discard,VOID_METHOD_CALLS,246
5,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveInputStream-139,discard,MATH,219
5,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveInputStream-144,discard,VOID_METHOD_CALLS,224
6,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveEntry-27,discard,VOID_METHOD_CALLS,77
6,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveEntry-26,discard,NEGATE_CONDITIONALS,76
6,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveEntry-13,discard,VOID_METHOD_CALLS,64
6,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveEntry-1,discard,VOID_METHOD_CALLS,107
6,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveEntry-2,discard,VOID_METHOD_CALLS,109
6,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveEntry-49,discard,VOID_METHOD_CALLS,94
6,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveEntry-53,discard,PRIMITIVE_RETURNS,170
6,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveEntry-48,discard,VOID_METHOD_CALLS,93
6,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveEntry-47,discard,VOID_METHOD_CALLS,92
6,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveEntry-28,discard,VOID_METHOD_CALLS,82
6,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveEntry-61,discard,VOID_METHOD_CALLS,443
6,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveEntry-57,discard,PRIMITIVE_RETURNS,413
7,src.main.java.org.apache.commons.compress.archivers.tar.TarUtils-40,non-latent,INCREMENTS,153
7,src.main.java.org.apache.commons.compress.archivers.tar.TarUtils-28,non-latent,MATH,244
7,src.main.java.org.apache.commons.compress.archivers.tar.TarUtils-30,non-latent,PRIMITIVE_RETURNS,244
7,src.main.java.org.apache.commons.compress.archivers.tar.TarUtils-5,latent,PRIMITIVE_RETURNS,260
7,src.main.java.org.apache.commons.compress.archivers.tar.TarUtils-3,latent,MATH,257
7,src.main.java.org.apache.commons.compress.archivers.tar.TarUtils-4,latent,NEGATE_CONDITIONALS,256
7,src.main.java.org.apache.commons.compress.archivers.tar.TarUtils-29,latent,VOID_METHOD_CALLS,239
8,src.main.java.org.apache.commons.compress.archivers.tar.TarUtils-50,non-latent,CONDITIONALS_BOUNDARY,72
8,src.main.java.org.apache.commons.compress.archivers.tar.TarUtils-34,non-latent,MATH,279
8,src.main.java.org.apache.commons.compress.archivers.tar.TarUtils-36,non-latent,PRIMITIVE_RETURNS,279
8,src.main.java.org.apache.commons.compress.archivers.tar.TarUtils-28,non-latent,MATH,114
8,src.main.java.org.apache.commons.compress.archivers.tar.TarUtils-46,non-latent,INCREMENTS,188
8,src.main.java.org.apache.commons.compress.archivers.tar.TarUtils-5,latent,PRIMITIVE_RETURNS,295
8,src.main.java.org.apache.commons.compress.archivers.tar.TarUtils-3,latent,MATH,292
8,src.main.java.org.apache.commons.compress.archivers.tar.TarUtils-4,latent,NEGATE_CONDITIONALS,291
8,src.main.java.org.apache.commons.compress.archivers.tar.TarUtils-35,latent,VOID_METHOD_CALLS,274
8,src.main.java.org.apache.commons.compress.archivers.tar.TarUtils-29,discard,EMPTY_RETURNS,115
8,src.main.java.org.apache.commons.compress.archivers.tar.TarUtils-53,discard,MATH,86
9,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-61,non-latent,CONDITIONALS_BOUNDARY,188
9,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-78,non-latent,MATH,277
9,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-16,non-latent,VOID_METHOD_CALLS,155
9,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-77,latent,CONDITIONALS_BOUNDARY,322
9,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-82,latent,VOID_METHOD_CALLS,331
9,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-51,latent,VOID_METHOD_CALLS,138
9,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-50,latent,VOID_METHOD_CALLS,137
9,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-79,discard,MATH,293
9,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-52,discard,VOID_METHOD_CALLS,139
9,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-75,discard,CONDITIONALS_BOUNDARY,293
9,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-30,discard,NEGATE_CONDITIONALS,242
9,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-81,discard,NEGATE_CONDITIONALS,292
9,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-80,discard,MATH,310
9,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-76,discard,CONDITIONALS_BOUNDARY,321
9,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-15,discard,VOID_METHOD_CALLS,154
9,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-122,discard,VOID_METHOD_CALLS,350
9,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-74,discard,CONDITIONALS_BOUNDARY,292
10,src.main.java.org.apache.commons.compress.archivers.zip.ZipFile-114,latent,NEGATE_CONDITIONALS,821
10,src.main.java.org.apache.commons.compress.archivers.zip.ZipFile-77,latent,MATH,444
10,src.main.java.org.apache.commons.compress.archivers.zip.ZipFile-187,latent,MATH,737
10,src.main.java.org.apache.commons.compress.archivers.zip.ZipFile-78,latent,VOID_METHOD_CALLS,444
10,src.main.java.org.apache.commons.compress.archivers.zip.ZipFile-118,latent,VOID_METHOD_CALLS,831
10,src.main.java.org.apache.commons.compress.archivers.zip.ZipFile-82,latent,VOID_METHOD_CALLS,504
10,src.main.java.org.apache.commons.compress.archivers.zip.ZipFile-83,latent,VOID_METHOD_CALLS,506
10,src.main.java.org.apache.commons.compress.archivers.zip.ZipFile-76,latent,MATH,444
10,src.main.java.org.apache.commons.compress.archivers.zip.ZipFile-81,discard,VOID_METHOD_CALLS,487
10,src.main.java.org.apache.commons.compress.archivers.zip.ZipFile-40,discard,NEGATE_CONDITIONALS,249
10,src.main.java.org.apache.commons.compress.archivers.zip.ZipFile-80,discard,VOID_METHOD_CALLS,484
10,src.main.java.org.apache.commons.compress.archivers.zip.ZipFile-182,discard,CONDITIONALS_BOUNDARY,737
10,src.main.java.org.apache.commons.compress.archivers.zip.ZipFile-115,discard,VOID_METHOD_CALLS,810
10,src.main.java.org.apache.commons.compress.archivers.zip.ZipFile-34,discard,VOID_METHOD_CALLS,240
10,src.main.java.org.apache.commons.compress.archivers.zip.ZipFile-117,discard,VOID_METHOD_CALLS,818
10,src.main.java.org.apache.commons.compress.archivers.zip.ZipFile-79,discard,VOID_METHOD_CALLS,463
10,src.main.java.org.apache.commons.compress.archivers.zip.ZipFile-116,discard,VOID_METHOD_CALLS,816
10,src.main.java.org.apache.commons.compress.archivers.zip.ZipFile-173,discard,CONDITIONALS_BOUNDARY,772
10,src.main.java.org.apache.commons.compress.archivers.zip.ZipFile-106,discard,CONDITIONALS_BOUNDARY,823
10,src.main.java.org.apache.commons.compress.archivers.zip.ZipFile-85,discard,VOID_METHOD_CALLS,510
10,src.main.java.org.apache.commons.compress.archivers.zip.ZipFile-181,discard,CONDITIONALS_BOUNDARY,736
10,src.main.java.org.apache.commons.compress.archivers.zip.ZipFile-174,discard,MATH,771
10,src.main.java.org.apache.commons.compress.archivers.zip.ZipFile-84,discard,VOID_METHOD_CALLS,509
11,src.main.java.org.apache.commons.compress.archivers.ArchiveStreamFactory-3,non-latent,VOID_METHOD_CALLS,224
11,src.main.java.org.apache.commons.compress.archivers.ArchiveStreamFactory-4,discard,VOID_METHOD_CALLS,233
12,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveInputStream-74,latent,FALSE_RETURNS,548
12,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveInputStream-153,latent,NEGATE_CONDITIONALS,332
12,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveInputStream-222,discard,NEGATE_CONDITIONALS,142
12,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveInputStream-177,discard,CONDITIONALS_BOUNDARY,435
12,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveInputStream-176,discard,CONDITIONALS_BOUNDARY,430
12,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveInputStream-24,discard,VOID_METHOD_CALLS,91
12,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveInputStream-221,discard,MATH,149
12,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveInputStream-181,discard,VOID_METHOD_CALLS,459
12,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveInputStream-179,discard,MATH,448
12,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveInputStream-215,discard,CONDITIONALS_BOUNDARY,141
12,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveInputStream-29,discard,VOID_METHOD_CALLS,235
12,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveInputStream-180,discard,MATH,466
12,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveInputStream-175,discard,CONDITIONALS_BOUNDARY,425
12,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveInputStream-182,discard,VOID_METHOD_CALLS,472
12,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveInputStream-25,discard,CONDITIONALS_BOUNDARY,182
12,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveInputStream-174,discard,VOID_METHOD_CALLS,286
12,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveInputStream-58,discard,CONDITIONALS_BOUNDARY,525
12,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveInputStream-216,discard,CONDITIONALS_BOUNDARY,142
12,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveInputStream-178,discard,CONDITIONALS_BOUNDARY,463
13,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveEntry-13,non-latent,VOID_METHOD_CALLS,98
13,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveEntry-1,non-latent,VOID_METHOD_CALLS,161
13,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveEntry-126,non-latent,VOID_METHOD_CALLS,636
13,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveEntry-121,non-latent,PRIMITIVE_RETURNS,216
13,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveEntry-2,non-latent,VOID_METHOD_CALLS,163
13,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveEntry-29,non-latent,VOID_METHOD_CALLS,115
