bid,mutK,status,mutOp,lno,debt_time,debt_nc
5,src.main.java.org.apache.commons.math3.complex.Complex-190,non-latent,CONDITIONALS_BOUNDARY,1019,207.57025462962963,268.0
5,src.main.java.org.apache.commons.math3.complex.Complex-55,non-latent,VOID_METHOD_CALLS,248,207.57025462962963,268.0
5,src.main.java.org.apache.commons.math3.complex.Complex-143,non-latent,CONDITIONALS_BOUNDARY,312,207.57025462962963,268.0
5,src.main.java.org.apache.commons.math3.complex.Complex-11,non-latent,CONDITIONALS_BOUNDARY,122,207.57025462962963,268.0
5,src.main.java.org.apache.commons.math3.complex.Complex-13,non-latent,PRIMITIVE_RETURNS,130,207.57025462962963,268.0
5,src.main.java.org.apache.commons.math3.complex.Complex-136,non-latent,CONDITIONALS_BOUNDARY,1131,207.57025462962963,268.0
5,src.main.java.org.apache.commons.math3.complex.Complex-142,non-latent,VOID_METHOD_CALLS,814,207.57025462962963,268.0
5,src.main.java.org.apache.commons.math3.complex.Complex-145,non-latent,MATH,317,207.57025462962963,268.0
5,src.main.java.org.apache.commons.math3.complex.Complex-83,non-latent,MATH,366,207.57025462962963,268.0
5,src.main.java.org.apache.commons.math3.complex.Complex-191,non-latent,CONDITIONALS_BOUNDARY,1022,207.57025462962963,268.0
5,src.main.java.org.apache.commons.math3.complex.Complex-53,non-latent,CONDITIONALS_BOUNDARY,263,207.57025462962963,268.0
5,src.main.java.org.apache.commons.math3.complex.Complex-12,non-latent,NEGATE_CONDITIONALS,122,207.57025462962963,268.0
5,src.main.java.org.apache.commons.math3.complex.Complex-69,non-latent,TRUE_RETURNS,346,207.57025462962963,268.0
5,src.main.java.org.apache.commons.math3.complex.Complex-166,non-latent,CONDITIONALS_BOUNDARY,954,207.57025462962963,268.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer-220,non-latent,CONDITIONALS_BOUNDARY,463,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.BaseOptimizer-6,non-latent,VOID_METHOD_CALLS,196,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-63,non-latent,CONDITIONALS_BOUNDARY,387,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizer-32,non-latent,MATH,218,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer-238,non-latent,MATH,374,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-46,non-latent,NEGATE_CONDITIONALS,1044,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer-227,non-latent,CONDITIONALS_BOUNDARY,512,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizer-30,non-latent,MATH,218,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-106,non-latent,VOID_METHOD_CALLS,378,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-1164,non-latent,MATH,658,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizer-35,non-latent,MATH,241,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer-240,non-latent,MATH,482,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-865,non-latent,MATH,768,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-326,non-latent,MATH,615,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-856,non-latent,CONDITIONALS_BOUNDARY,777,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-708,non-latent,CONDITIONALS_BOUNDARY,1247,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer-230,non-latent,CONDITIONALS_BOUNDARY,525,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-76,non-latent,CONDITIONALS_BOUNDARY,483,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-333,non-latent,MATH,617,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-337,non-latent,MATH,619,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizer-16,non-latent,CONDITIONALS_BOUNDARY,254,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-317,non-latent,MATH,607,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizer-40,non-latent,MATH,249,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-948,non-latent,MATH,711,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-45,non-latent,NEGATE_CONDITIONALS,1043,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer-219,non-latent,CONDITIONALS_BOUNDARY,462,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizer-28,non-latent,MATH,211,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-1155,non-latent,MATH,653,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-763,non-latent,NEGATE_CONDITIONALS,805,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer-95,non-latent,INCREMENTS,644,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-1084,non-latent,CONDITIONALS_BOUNDARY,680,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-100,non-latent,NEGATE_CONDITIONALS,458,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-66,non-latent,CONDITIONALS_BOUNDARY,437,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer-34,non-latent,CONDITIONALS_BOUNDARY,768,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer-89,non-latent,CONDITIONALS_BOUNDARY,644,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizer-14,non-latent,CONDITIONALS_BOUNDARY,233,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-952,non-latent,MATH,715,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-935,non-latent,CONDITIONALS_BOUNDARY,705,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-1165,non-latent,FALSE_RETURNS,660,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer-223,non-latent,CONDITIONALS_BOUNDARY,470,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-94,non-latent,MATH,459,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer-217,non-latent,CONDITIONALS_BOUNDARY,392,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-957,non-latent,MATH,742,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-341,non-latent,MATH,623,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-72,non-latent,CONDITIONALS_BOUNDARY,473,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-863,non-latent,MATH,768,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer-229,non-latent,CONDITIONALS_BOUNDARY,522,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer-216,non-latent,CONDITIONALS_BOUNDARY,380,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer-239,non-latent,MATH,445,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-70,non-latent,CONDITIONALS_BOUNDARY,462,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-339,non-latent,MATH,619,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer-222,non-latent,CONDITIONALS_BOUNDARY,465,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer-93,non-latent,CONDITIONALS_BOUNDARY,696,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-857,non-latent,CONDITIONALS_BOUNDARY,787,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-855,non-latent,CONDITIONALS_BOUNDARY,768,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-688,non-latent,NEGATE_CONDITIONALS,985,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-10,non-latent,CONDITIONALS_BOUNDARY,562,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-75,non-latent,CONDITIONALS_BOUNDARY,478,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-702,non-latent,CONDITIONALS_BOUNDARY,1215,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizer-10,non-latent,MATH,235,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizer-26,non-latent,CONDITIONALS_BOUNDARY,331,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer-35,non-latent,CONDITIONALS_BOUNDARY,812,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-69,non-latent,CONDITIONALS_BOUNDARY,459,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-266,non-latent,CONDITIONALS_BOUNDARY,1155,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizer-13,non-latent,CONDITIONALS_BOUNDARY,231,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizer-38,non-latent,MATH,248,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizer-45,non-latent,MATH,252,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-103,non-latent,NEGATE_CONDITIONALS,478,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-71,non-latent,CONDITIONALS_BOUNDARY,467,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-718,non-latent,CONDITIONALS_BOUNDARY,1232,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-1088,non-latent,MATH,673,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-315,non-latent,MATH,587,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-332,non-latent,MATH,617,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer-87,non-latent,CONDITIONALS_BOUNDARY,573,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-92,non-latent,INVERT_NEGS,379,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-334,non-latent,MATH,618,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizer-47,non-latent,NEGATE_CONDITIONALS,211,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-327,non-latent,MATH,615,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizer-43,non-latent,MATH,251,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer-94,non-latent,CONDITIONALS_BOUNDARY,698,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizer-37,non-latent,MATH,248,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer-366,non-latent,CONDITIONALS_BOUNDARY,893,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizer-33,non-latent,MATH,240,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer-221,non-latent,CONDITIONALS_BOUNDARY,465,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-65,non-latent,CONDITIONALS_BOUNDARY,405,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-723,non-latent,NEGATE_CONDITIONALS,1230,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-101,non-latent,NEGATE_CONDITIONALS,466,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-846,non-latent,NEGATE_CONDITIONALS,1075,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-102,non-latent,NEGATE_CONDITIONALS,473,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-1162,non-latent,MATH,658,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-738,non-latent,CONDITIONALS_BOUNDARY,1261,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-324,non-latent,MATH,614,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-1094,non-latent,NEGATE_CONDITIONALS,680,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-336,non-latent,MATH,619,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizer-1,non-latent,CONDITIONALS_BOUNDARY,127,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-687,non-latent,NEGATE_CONDITIONALS,984,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizer-46,non-latent,MATH,252,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizer-0,non-latent,CONDITIONALS_BOUNDARY,124,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer-112,non-latent,NEGATE_CONDITIONALS,698,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizer-12,non-latent,CONDITIONALS_BOUNDARY,218,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer-108,non-latent,MATH,641,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-95,non-latent,MATH,462,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-96,non-latent,MATH,501,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-343,non-latent,NEGATE_CONDITIONALS,635,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-107,non-latent,VOID_METHOD_CALLS,506,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-1091,non-latent,MATH,674,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer-218,non-latent,CONDITIONALS_BOUNDARY,433,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-1161,non-latent,MATH,653,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-1156,non-latent,MATH,653,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer-365,non-latent,CONDITIONALS_BOUNDARY,873,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizer-49,non-latent,NEGATE_CONDITIONALS,247,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer-367,non-latent,CONDITIONALS_BOUNDARY,903,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizer-34,non-latent,MATH,241,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer-107,non-latent,MATH,625,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizer-41,non-latent,MATH,250,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-866,non-latent,MATH,787,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-97,non-latent,MATH,507,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-99,non-latent,NEGATE_CONDITIONALS,405,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizer-15,non-latent,CONDITIONALS_BOUNDARY,247,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizer-29,non-latent,MATH,212,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizer-11,non-latent,CONDITIONALS_BOUNDARY,211,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizer-42,non-latent,MATH,250,210.7400231481481,286.0
6,src.main.java.org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer-64,non-latent,CONDITIONALS_BOUNDARY,397,210.7400231481481,286.0
