bid,mutK,final_chg_state,sc_cnt,rc_cnt,nc_cnt
3,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-15,nc,0,0,61
3,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-25,nc,0,0,56
3,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-39,nc,0,0,52
3,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-40,nc,0,0,52
3,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-42,sc,28,7,26
3,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-53,nc,0,0,56
3,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-54,sc,15,2,39
3,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-55,nc,0,0,56
3,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-56,nc,0,0,12
3,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-57,sc,36,4,82
3,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-58,sc,30,4,78
3,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-59,nc,0,0,112
3,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-60,nc,0,0,56
3,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-61,nc,0,0,12
3,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-101,nc,0,0,31
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-10,nc,0,0,35
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-103,nc,0,0,35
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-104,nc,0,0,35
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-105,nc,0,0,35
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-106,nc,0,0,11
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-107,nc,0,0,35
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-108,nc,0,0,15
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-109,nc,0,0,15
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-110,nc,0,0,15
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-111,nc,0,0,35
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-115,nc,0,0,35
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-119,nc,0,0,70
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-120,nc,0,0,35
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-121,nc,0,0,35
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-129,nc,0,0,35
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-130,nc,0,0,105
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-132,nc,0,0,35
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-133,nc,0,0,35
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-164,nc,0,0,14
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-186,sc,5,1,29
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-187,nc,0,0,35
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-189,nc,0,0,35
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-190,nc,0,0,35
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-208,nc,0,0,35
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-224,nc,0,0,70
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-225,sc,3,0,32
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-226,sc,3,0,32
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-227,nc,0,0,70
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-228,nc,0,0,70
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-229,nc,0,0,70
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-230,nc,0,0,70
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-231,nc,0,0,70
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-232,nc,0,0,70
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-233,nc,0,0,70
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-234,nc,0,0,70
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-235,nc,0,0,70
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-236,nc,0,0,70
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-237,nc,0,0,70
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-238,nc,0,0,70
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-239,nc,0,0,70
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-240,nc,0,0,70
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-241,nc,0,0,70
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-244,nc,0,0,35
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-449,nc,0,0,70
4,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveOutputStream-452,nc,0,0,70
4,src.main.java.org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream-7,nc,0,0,90
4,src.main.java.org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream-20,sc,2,1,60
4,src.main.java.org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream-21,nc,0,0,90
4,src.main.java.org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream-42,nc,0,0,90
4,src.main.java.org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream-43,nc,0,0,90
4,src.main.java.org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream-44,nc,0,0,90
4,src.main.java.org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream-52,nc,0,0,90
4,src.main.java.org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream-56,nc,0,0,4
4,src.main.java.org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream-57,nc,0,0,90
4,src.main.java.org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream-72,nc,0,0,180
4,src.main.java.org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream-73,nc,0,0,180
4,src.main.java.org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream-74,nc,0,0,90
4,src.main.java.org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream-75,nc,0,0,90
4,src.main.java.org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream-105,nc,0,0,90
4,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-14,nc,0,0,72
4,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-24,nc,0,0,72
4,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-38,nc,0,0,72
4,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-39,nc,0,0,72
4,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-41,sc,12,4,56
4,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-52,nc,0,0,72
4,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-53,sc,1,0,71
4,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-54,nc,0,0,72
4,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-55,nc,0,0,41
4,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-56,sc,1,0,131
4,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-57,sc,2,0,142
4,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-58,nc,0,0,144
4,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-59,nc,0,0,72
4,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-60,nc,0,0,41
4,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-100,nc,0,0,63
4,src.main.java.org.apache.commons.compress.changes.ChangeSetPerformer-34,nc,0,0,90
4,src.main.java.org.apache.commons.compress.changes.ChangeSetPerformer-35,nc,0,0,90
4,src.main.java.org.apache.commons.compress.changes.ChangeSetPerformer-37,nc,0,0,90
4,src.main.java.org.apache.commons.compress.changes.ChangeSetPerformer-38,nc,0,0,90
4,src.main.java.org.apache.commons.compress.changes.ChangeSetPerformer-39,nc,0,0,90
5,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveInputStream-36,nc,0,0,94
5,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveInputStream-48,nc,0,0,61
5,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveInputStream-60,sc,49,3,42
5,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveInputStream-70,sc,46,6,42
5,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveInputStream-71,sc,23,3,68
5,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveInputStream-72,nc,0,0,33
5,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveInputStream-73,nc,0,0,33
5,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveInputStream-74,nc,0,0,33
5,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveInputStream-75,nc,0,0,3
5,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveInputStream-121,nc,0,0,94
5,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveInputStream-130,nc,0,0,33
5,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveInputStream-131,sc,47,5,42
5,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveInputStream-132,nc,0,0,33
5,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveInputStream-136,rc,0,1,59
5,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveInputStream-137,nc,0,0,33
5,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveInputStream-138,sc,94,10,84
5,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveInputStream-139,sc,114,16,58
5,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveInputStream-140,sc,38,4,72
5,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveInputStream-141,nc,0,0,33
5,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveInputStream-142,nc,0,0,33
5,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveInputStream-143,nc,0,0,33
5,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveInputStream-144,nc,0,0,59
5,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveInputStream-145,nc,0,0,59
5,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveInputStream-146,nc,0,0,94
5,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveInputStream-217,nc,0,0,94
5,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveInputStream-218,sc,36,3,55
5,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveInputStream-222,nc,0,0,94
6,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveEntry-1,nc,0,0,15
6,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveEntry-2,nc,0,0,15
6,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveEntry-13,nc,0,0,15
6,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveEntry-26,nc,0,0,15
6,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveEntry-27,nc,0,0,2
6,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveEntry-28,nc,0,0,15
6,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveEntry-47,nc,0,0,15
6,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveEntry-48,nc,0,0,15
6,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveEntry-49,nc,0,0,2
6,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveEntry-53,nc,0,0,15
6,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveEntry-57,nc,0,0,15
6,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveEntry-61,nc,0,0,15
7,src.main.java.org.apache.commons.compress.archivers.tar.TarUtils-3,sc,8,0,22
7,src.main.java.org.apache.commons.compress.archivers.tar.TarUtils-4,nc,0,0,17
7,src.main.java.org.apache.commons.compress.archivers.tar.TarUtils-5,nc,0,0,17
7,src.main.java.org.apache.commons.compress.archivers.tar.TarUtils-28,nc,0,0,96
7,src.main.java.org.apache.commons.compress.archivers.tar.TarUtils-29,nc,0,0,17
7,src.main.java.org.apache.commons.compress.archivers.tar.TarUtils-30,nc,0,0,48
7,src.main.java.org.apache.commons.compress.archivers.tar.TarUtils-40,nc,0,0,48
8,src.main.java.org.apache.commons.compress.archivers.tar.TarUtils-3,sc,8,0,21
8,src.main.java.org.apache.commons.compress.archivers.tar.TarUtils-4,nc,0,0,16
8,src.main.java.org.apache.commons.compress.archivers.tar.TarUtils-5,nc,0,0,16
8,src.main.java.org.apache.commons.compress.archivers.tar.TarUtils-28,sc,6,0,88
8,src.main.java.org.apache.commons.compress.archivers.tar.TarUtils-29,nc,0,0,43
8,src.main.java.org.apache.commons.compress.archivers.tar.TarUtils-34,nc,0,0,94
8,src.main.java.org.apache.commons.compress.archivers.tar.TarUtils-35,nc,0,0,16
8,src.main.java.org.apache.commons.compress.archivers.tar.TarUtils-36,nc,0,0,47
8,src.main.java.org.apache.commons.compress.archivers.tar.TarUtils-46,nc,0,0,47
8,src.main.java.org.apache.commons.compress.archivers.tar.TarUtils-50,nc,0,0,47
8,src.main.java.org.apache.commons.compress.archivers.tar.TarUtils-53,nc,0,0,44
9,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-15,nc,0,0,20
9,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-16,nc,0,0,50
9,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-30,nc,0,0,45
9,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-50,nc,0,0,41
9,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-51,nc,0,0,41
9,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-52,nc,0,0,20
9,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-61,sc,28,7,15
9,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-74,nc,0,0,45
9,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-75,sc,15,2,28
9,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-76,nc,0,0,45
9,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-77,nc,0,0,1
9,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-78,sc,36,4,60
9,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-79,sc,30,4,56
9,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-80,nc,0,0,90
9,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-81,nc,0,0,45
9,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-82,nc,0,0,1
9,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveOutputStream-122,nc,0,0,20
10,src.main.java.org.apache.commons.compress.archivers.zip.ZipFile-34,nc,0,0,43
10,src.main.java.org.apache.commons.compress.archivers.zip.ZipFile-40,nc,0,0,21
10,src.main.java.org.apache.commons.compress.archivers.zip.ZipFile-76,nc,0,0,26
10,src.main.java.org.apache.commons.compress.archivers.zip.ZipFile-77,nc,0,0,2
10,src.main.java.org.apache.commons.compress.archivers.zip.ZipFile-78,nc,0,0,26
10,src.main.java.org.apache.commons.compress.archivers.zip.ZipFile-79,nc,0,0,4
10,src.main.java.org.apache.commons.compress.archivers.zip.ZipFile-80,nc,0,0,4
10,src.main.java.org.apache.commons.compress.archivers.zip.ZipFile-81,nc,0,0,4
10,src.main.java.org.apache.commons.compress.archivers.zip.ZipFile-82,nc,0,0,13
10,src.main.java.org.apache.commons.compress.archivers.zip.ZipFile-83,nc,0,0,13
10,src.main.java.org.apache.commons.compress.archivers.zip.ZipFile-84,nc,0,0,38
10,src.main.java.org.apache.commons.compress.archivers.zip.ZipFile-85,nc,0,0,43
10,src.main.java.org.apache.commons.compress.archivers.zip.ZipFile-106,nc,0,0,38
10,src.main.java.org.apache.commons.compress.archivers.zip.ZipFile-114,nc,0,0,23
10,src.main.java.org.apache.commons.compress.archivers.zip.ZipFile-115,nc,0,0,11
10,src.main.java.org.apache.commons.compress.archivers.zip.ZipFile-116,nc,0,0,4
10,src.main.java.org.apache.commons.compress.archivers.zip.ZipFile-117,nc,0,0,4
10,src.main.java.org.apache.commons.compress.archivers.zip.ZipFile-118,nc,0,0,23
10,src.main.java.org.apache.commons.compress.archivers.zip.ZipFile-173,nc,0,0,38
10,src.main.java.org.apache.commons.compress.archivers.zip.ZipFile-174,sc,2,2,72
10,src.main.java.org.apache.commons.compress.archivers.zip.ZipFile-181,nc,0,0,43
10,src.main.java.org.apache.commons.compress.archivers.zip.ZipFile-182,nc,0,0,43
10,src.main.java.org.apache.commons.compress.archivers.zip.ZipFile-187,nc,0,0,26
11,src.main.java.org.apache.commons.compress.archivers.ArchiveStreamFactory-3,nc,0,0,32
11,src.main.java.org.apache.commons.compress.archivers.ArchiveStreamFactory-4,nc,0,0,26
12,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveInputStream-24,nc,0,0,15
12,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveInputStream-25,nc,0,0,15
12,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveInputStream-29,nc,0,0,29
12,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveInputStream-58,nc,0,0,34
12,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveInputStream-74,nc,0,0,13
12,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveInputStream-153,nc,0,0,30
12,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveInputStream-174,nc,0,0,3
12,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveInputStream-175,nc,0,0,15
12,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveInputStream-176,nc,0,0,15
12,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveInputStream-177,nc,0,0,15
12,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveInputStream-178,nc,0,0,15
12,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveInputStream-179,nc,0,0,30
12,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveInputStream-180,nc,0,0,30
12,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveInputStream-181,nc,0,0,15
12,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveInputStream-182,nc,0,0,15
12,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveInputStream-215,nc,0,0,15
12,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveInputStream-216,sc,5,1,9
12,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveInputStream-221,nc,0,0,30
12,src.main.java.org.apache.commons.compress.archivers.tar.TarArchiveInputStream-222,sc,5,1,9
13,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveEntry-1,nc,0,0,40
13,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveEntry-2,nc,0,0,40
13,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveEntry-13,nc,0,0,40
13,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveEntry-28,nc,0,0,11
13,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveEntry-29,nc,0,0,40
13,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveEntry-30,nc,0,0,11
13,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveEntry-60,nc,0,0,40
13,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveEntry-61,nc,0,0,11
13,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveEntry-62,nc,0,0,14
13,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveEntry-72,nc,0,0,2
13,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveEntry-121,nc,0,0,40
13,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveEntry-125,nc,0,0,40
13,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveEntry-126,nc,0,0,40
14,src.main.java.org.apache.commons.compress.archivers.tar.TarUtils-3,sc,8,0,13
14,src.main.java.org.apache.commons.compress.archivers.tar.TarUtils-4,nc,0,0,8
14,src.main.java.org.apache.commons.compress.archivers.tar.TarUtils-5,nc,0,0,8
14,src.main.java.org.apache.commons.compress.archivers.tar.TarUtils-27,sc,6,0,72
14,src.main.java.org.apache.commons.compress.archivers.tar.TarUtils-28,nc,0,0,35
14,src.main.java.org.apache.commons.compress.archivers.tar.TarUtils-33,nc,0,0,78
14,src.main.java.org.apache.commons.compress.archivers.tar.TarUtils-34,nc,0,0,8
14,src.main.java.org.apache.commons.compress.archivers.tar.TarUtils-35,nc,0,0,39
14,src.main.java.org.apache.commons.compress.archivers.tar.TarUtils-42,sc,29,2,8
14,src.main.java.org.apache.commons.compress.archivers.tar.TarUtils-64,nc,0,0,39
14,src.main.java.org.apache.commons.compress.archivers.tar.TarUtils-78,nc,0,0,39
14,src.main.java.org.apache.commons.compress.archivers.tar.TarUtils-81,nc,0,0,28
14,src.main.java.org.apache.commons.compress.archivers.tar.TarUtils-105,sc,30,1,8
15,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveEntry-1,nc,0,0,37
15,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveEntry-2,nc,0,0,37
15,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveEntry-13,nc,0,0,37
15,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveEntry-28,nc,0,0,8
15,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveEntry-29,nc,0,0,37
15,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveEntry-30,nc,0,0,8
15,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveEntry-60,nc,0,0,37
15,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveEntry-61,nc,0,0,8
15,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveEntry-62,nc,0,0,11
15,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveEntry-121,nc,0,0,37
15,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveEntry-125,nc,0,0,37
15,src.main.java.org.apache.commons.compress.archivers.zip.ZipArchiveEntry-126,nc,0,0,37
16,src.main.java.org.apache.commons.compress.archivers.ArchiveStreamFactory-3,nc,0,0,30
16,src.main.java.org.apache.commons.compress.archivers.ArchiveStreamFactory-4,nc,0,0,24
17,src.main.java.org.apache.commons.compress.archivers.tar.TarUtils-1,sc,8,0,4
17,src.main.java.org.apache.commons.compress.archivers.tar.TarUtils-9,sc,6,0,54
17,src.main.java.org.apache.commons.compress.archivers.tar.TarUtils-10,nc,0,0,26
17,src.main.java.org.apache.commons.compress.archivers.tar.TarUtils-25,nc,0,0,60
17,src.main.java.org.apache.commons.compress.archivers.tar.TarUtils-26,nc,0,0,30
17,src.main.java.org.apache.commons.compress.archivers.tar.TarUtils-33,sc,7,0,23
17,src.main.java.org.apache.commons.compress.archivers.tar.TarUtils-34,nc,0,0,30
17,src.main.java.org.apache.commons.compress.archivers.tar.TarUtils-40,nc,0,0,48
17,src.main.java.org.apache.commons.compress.archivers.tar.TarUtils-41,nc,0,0,24
17,src.main.java.org.apache.commons.compress.archivers.tar.TarUtils-42,sc,8,0,22
17,src.main.java.org.apache.commons.compress.archivers.tar.TarUtils-43,sc,4,0,20
17,src.main.java.org.apache.commons.compress.archivers.tar.TarUtils-44,nc,0,0,48
17,src.main.java.org.apache.commons.compress.archivers.tar.TarUtils-45,nc,0,0,48
