bid,k,mutOp,status,sourceFile,mutatedClass,lineNumber,index,block,description,full_sourceFile
1,1-004124ac,VoidMethodCallMutator,NO_COVERAGE,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,261,73,21,removed call to org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream::pad,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
1,1-004124ac,NegateConditionalsMutator,KILLED,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,108,5,0,negated conditional,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
1,1-004124ac,NegateConditionalsMutator,KILLED,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,323,9,1,negated conditional,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
1,1-004124ac,NegateConditionalsMutator,KILLED,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,326,17,3,negated conditional,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
1,1-004124ac,VoidMethodCallMutator,SURVIVED,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,321,4,0,removed call to org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream::ensureOpen,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
1,1-004124ac,VoidMethodCallMutator,NO_COVERAGE,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,327,21,4,removed call to org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream::closeArchiveEntry,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
1,1-004124ac,VoidMethodCallMutator,SURVIVED,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,330,36,6,removed call to org/apache/commons/compress/archivers/cpio/CpioArchiveEntry::setMode,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
1,1-004124ac,VoidMethodCallMutator,KILLED,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,331,42,7,removed call to org/apache/commons/compress/archivers/cpio/CpioArchiveEntry::setName,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
1,1-004124ac,VoidMethodCallMutator,SURVIVED,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,332,48,8,removed call to org/apache/commons/compress/archivers/cpio/CpioArchiveEntry::setNumberOfLinks,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
1,1-004124ac,VoidMethodCallMutator,KILLED,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,333,54,9,removed call to org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream::writeHeader,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
1,1-004124ac,VoidMethodCallMutator,SURVIVED,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,334,58,10,removed call to org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream::closeArchiveEntry,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
1,1-004124ac,ConditionalsBoundaryMutator,KILLED,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,354,13,0,changed conditional boundary,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
1,1-004124ac,MathMutator,KILLED,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,353,6,0,Replaced long modulus with multiplication,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
1,1-004124ac,MathMutator,KILLED,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,355,19,1,Replaced long subtraction with addition,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
1,1-004124ac,NegateConditionalsMutator,KILLED,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,354,13,0,negated conditional,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
1,1-004124ac,VoidMethodCallMutator,KILLED,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,356,28,1,removed call to java/io/OutputStream::write,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
1,1-004124ac,VoidMethodCallMutator,KILLED,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,403,6,0,removed call to org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream::putNextEntry,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
1,1-004124ac,NegateConditionalsMutator,KILLED,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,151,9,1,negated conditional,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
1,1-004124ac,NegateConditionalsMutator,SURVIVED,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,154,20,4,negated conditional,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
1,1-004124ac,NegateConditionalsMutator,SURVIVED,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,160,31,8,negated conditional,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
1,1-004124ac,NegateConditionalsMutator,KILLED,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,164,46,12,negated conditional,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
1,1-004124ac,VoidMethodCallMutator,SURVIVED,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,150,4,0,removed call to org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream::ensureOpen,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
1,1-004124ac,VoidMethodCallMutator,NO_COVERAGE,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,152,13,2,removed call to org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream::closeArchiveEntry,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
1,1-004124ac,VoidMethodCallMutator,SURVIVED,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,155,25,6,removed call to org/apache/commons/compress/archivers/cpio/CpioArchiveEntry::setTime,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
1,1-004124ac,VoidMethodCallMutator,NO_COVERAGE,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,161,37,9,removed call to org/apache/commons/compress/archivers/cpio/CpioArchiveEntry::setFormat,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
1,1-004124ac,VoidMethodCallMutator,KILLED,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,168,66,20,removed call to org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream::writeHeader,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
1,1-004124ac,VoidMethodCallMutator,NO_COVERAGE,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,412,6,0,removed call to java/io/OutputStream::write,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
1,1-004124ac,ConditionalsBoundaryMutator,KILLED,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,290,8,1,changed conditional boundary,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
1,1-004124ac,ConditionalsBoundaryMutator,SURVIVED,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,290,10,2,changed conditional boundary,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
1,1-004124ac,ConditionalsBoundaryMutator,SURVIVED,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,290,16,3,changed conditional boundary,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
1,1-004124ac,ConditionalsBoundaryMutator,KILLED,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,299,53,12,changed conditional boundary,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
1,1-004124ac,ConditionalsBoundaryMutator,NO_COVERAGE,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,305,94,19,changed conditional boundary,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
1,1-004124ac,IncrementsMutator,NO_COVERAGE,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,305,110,20,Changed increment from 1 to -1,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
1,1-004124ac,MathMutator,SURVIVED,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,290,15,3,Replaced integer subtraction with addition,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
1,1-004124ac,MathMutator,SURVIVED,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,299,48,11,Replaced long addition with subtraction,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
1,1-004124ac,MathMutator,KILLED,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,303,76,16,Replaced long addition with subtraction,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
1,1-004124ac,MathMutator,SURVIVED,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,304,84,17,Replaced bitwise OR with AND,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
1,1-004124ac,MathMutator,NO_COVERAGE,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,306,104,20,Replaced bitwise AND with OR,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
1,1-004124ac,MathMutator,NO_COVERAGE,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,306,106,20,Replaced long addition with subtraction,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
1,1-004124ac,NegateConditionalsMutator,KILLED,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,290,8,1,negated conditional,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
1,1-004124ac,NegateConditionalsMutator,KILLED,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,290,10,2,negated conditional,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
1,1-004124ac,NegateConditionalsMutator,KILLED,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,290,16,3,negated conditional,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
1,1-004124ac,NegateConditionalsMutator,KILLED,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,292,26,6,negated conditional,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
1,1-004124ac,NegateConditionalsMutator,KILLED,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,296,34,8,negated conditional,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
1,1-004124ac,NegateConditionalsMutator,KILLED,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,299,53,12,negated conditional,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
1,1-004124ac,NegateConditionalsMutator,SURVIVED,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,304,86,17,negated conditional,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
1,1-004124ac,NegateConditionalsMutator,NO_COVERAGE,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,305,94,19,negated conditional,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
1,1-004124ac,VoidMethodCallMutator,SURVIVED,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,289,4,0,removed call to org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream::ensureOpen,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
1,1-004124ac,VoidMethodCallMutator,KILLED,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,302,68,15,removed call to java/io/OutputStream::write,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
1,1-004124ac,ConditionalsBoundaryMutator,SURVIVED,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,378,45,13,changed conditional boundary,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
1,1-004124ac,ConditionalsBoundaryMutator,KILLED,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,380,63,16,changed conditional boundary,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
1,1-004124ac,IncrementsMutator,TIMED_OUT,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,380,73,18,Changed increment from 1 to -1,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
1,1-004124ac,MathMutator,KILLED,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,379,51,15,Replaced integer subtraction with addition,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
1,1-004124ac,MathMutator,KILLED,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,385,89,22,Replaced integer subtraction with addition,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
1,1-004124ac,NegateConditionalsMutator,KILLED,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,370,11,1,negated conditional,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
1,1-004124ac,NegateConditionalsMutator,NO_COVERAGE,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,372,24,5,negated conditional,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
1,1-004124ac,NegateConditionalsMutator,KILLED,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,378,45,13,negated conditional,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
1,1-004124ac,NegateConditionalsMutator,KILLED,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,380,63,16,negated conditional,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
1,1-004124ac,VoidMethodCallMutator,KILLED,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,387,98,25,removed call to java/io/OutputStream::write,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
1,1-004124ac,VoidMethodCallMutator,NO_COVERAGE,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,363,13,1,removed call to java/io/OutputStream::write,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
1,1-004124ac,VoidMethodCallMutator,KILLED,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,391,7,1,removed call to java/io/OutputStream::write,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
1,1-004124ac,VoidMethodCallMutator,KILLED,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,392,13,2,removed call to java/io/OutputStream::write,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
1,1-004124ac,VoidMethodCallMutator,KILLED,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,176,12,3,removed call to java/io/OutputStream::write,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
1,1-004124ac,VoidMethodCallMutator,KILLED,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,177,17,4,removed call to org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream::writeNewEntry,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
1,1-004124ac,VoidMethodCallMutator,NO_COVERAGE,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,180,27,7,removed call to java/io/OutputStream::write,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
1,1-004124ac,VoidMethodCallMutator,NO_COVERAGE,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,181,32,8,removed call to org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream::writeNewEntry,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
1,1-004124ac,VoidMethodCallMutator,NO_COVERAGE,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,184,42,11,removed call to java/io/OutputStream::write,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
1,1-004124ac,VoidMethodCallMutator,NO_COVERAGE,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,185,47,12,removed call to org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream::writeOldAsciiEntry,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
1,1-004124ac,VoidMethodCallMutator,NO_COVERAGE,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,189,61,14,removed call to org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream::writeBinaryLong,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
1,1-004124ac,VoidMethodCallMutator,NO_COVERAGE,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,190,67,15,removed call to org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream::writeOldBinaryEntry,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
1,1-004124ac,MathMutator,KILLED,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,207,96,24,Replaced integer addition with subtraction,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
1,1-004124ac,MathMutator,KILLED,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,210,124,32,Replaced long addition with subtraction,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
1,1-004124ac,MathMutator,KILLED,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,210,126,32,Replaced long addition with subtraction,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
1,1-004124ac,VoidMethodCallMutator,KILLED,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,196,8,1,removed call to org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream::writeAsciiLong,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
1,1-004124ac,VoidMethodCallMutator,KILLED,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,197,16,3,removed call to org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream::writeAsciiLong,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
1,1-004124ac,VoidMethodCallMutator,KILLED,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,198,24,5,removed call to org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream::writeAsciiLong,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
1,1-004124ac,VoidMethodCallMutator,KILLED,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,199,32,7,removed call to org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream::writeAsciiLong,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
1,1-004124ac,VoidMethodCallMutator,KILLED,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,200,40,9,removed call to org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream::writeAsciiLong,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
1,1-004124ac,VoidMethodCallMutator,KILLED,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,201,48,11,removed call to org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream::writeAsciiLong,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
1,1-004124ac,VoidMethodCallMutator,KILLED,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,202,56,13,removed call to org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream::writeAsciiLong,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
1,1-004124ac,VoidMethodCallMutator,KILLED,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,203,64,15,removed call to org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream::writeAsciiLong,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
1,1-004124ac,VoidMethodCallMutator,KILLED,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,204,72,17,removed call to org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream::writeAsciiLong,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
1,1-004124ac,VoidMethodCallMutator,KILLED,CpioArchiveOutputStream.java,org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStream,205,80,19,removed call to org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream::writeAsciiLong,src/main/java/org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStream.java
